Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Garrastazu, Cory",ASUN,Jacksonville,Sr,OF,,,0.1,3,0,0,0,0.667,0.667,1,0.707,0,33.33,3.15
"Garrett, Collin",Big 12,Baylor,Fr,P,,,1.1,9,11.11,44.44,-33.33,0.2,0.556,0.2,0.405,0,33.33,12.24
"Gasparro, Greg",Big South,UNC Asheville,So,P,,,42,207,12.56,15.46,-2.9,0.262,0.401,0.311,0.331,19.32,26.57,5.08
"Gasser, Robert",Mountain West,New Mexico,Fr,P,,,37.1,190,16.32,9.47,6.85,0.335,0.411,0.519,0.394,20,18.95,5.6
"Gates, Riley",West Coast,BYU,Sr,P,,,3,12,41.67,8.33,33.34,0.182,0.25,0.182,0.204,8.33,25,0.81
"Gates, Tyler",Conference USA,UAB,Jr,P,,,26,110,14.55,6.36,8.19,0.226,0.327,0.344,0.301,17.27,33.64,4.15
"Gau, Chris",ASUN,Jacksonville,Jr,P,,,69.2,285,23.51,3.51,20,0.221,0.253,0.331,0.251,23.51,24.91,3.13
"Gauthier, Mathieu",ACC,NC State,So,P,,,30.1,123,21.14,7.32,13.82,0.217,0.309,0.33,0.287,31.71,14.63,4.21
"Gay, Trevor",ACC,North Carolina,Jr,P,,,2,12,33.33,25,8.33,0.25,0.5,0.375,0.409,8.33,8.33,5.15
"Gayle, Garrett",Conference USA,Rice,So,P,,,29.1,129,27.91,16.28,11.63,0.217,0.357,0.283,0.3,16.28,20.16,3.49
"Gayman, Myles",Big 10,Penn State,So,P,,,3,15,6.67,13.33,-6.66,0.25,0.4,0.25,0.316,20,33.33,5.48
"Gazouski, Nolan",Mid American,Ball St.,Fr,P,,,27.2,120,34.17,16.67,17.5,0.16,0.308,0.16,0.237,20.83,10.83,2.56
"Geary, Michael",Southern,VMI,Jr,P,,,8,45,11.11,15.56,-4.45,0.405,0.489,0.486,0.424,11.11,26.67,4.52
"Geber, Jordan",Northeast,Mt. St. Marys,Fr,P,,,20.1,100,19,12,7,0.24,0.38,0.347,0.329,14,24,5.54
"Gee, Steven",Western Athletic,CSU Bakersfield,Sr,P,,,3.1,13,15.38,23.08,-7.7,0.1,0.308,0.1,0.227,15.38,38.46,4.76
"Geiger, Matt",Sun Belt,Georgia Southern,Jr,P,,,2,11,27.27,0,27.27,0.333,0.364,0.667,0.408,0,27.27,8.15
"Geisel, Mark",Southland,Abilene Christian,Jr,P,,,9,43,13.95,11.63,2.32,0.342,0.419,0.526,0.406,30.23,13.95,4.92
"Gellenbeck, Joe",Big East,Xavier,Sr,OF,,,0.1,4,0,50,-50,0.5,0.75,0.5,0.565,25,0,63.15
"Genova, Luke",West Coast,Santa Clara,So,P,,,12.1,53,11.32,9.43,1.89,0.279,0.396,0.372,0.347,26.42,20.75,5.46
"Genovese, J.T.",American East,Albany (NY),Sr,P,,,24.1,130,13.08,18.46,-5.38,0.277,0.446,0.404,0.381,13.85,25.38,6.26
"Gentry, Dylan",Sun Belt,Coastal Carolina,Fr,P,,,10,40,22.5,7.5,15,0.2,0.3,0.286,0.27,15,32.5,4.15
"Gentry, Logan",Southern,ETSU,Sr,P,,,23.1,111,13.51,9.91,3.6,0.292,0.36,0.427,0.34,21.62,26.13,5.1
"Genuario, Tommy",Big 10,Rutgers,So,P,,,28.2,110,24.55,7.27,17.28,0.162,0.236,0.192,0.201,28.18,22.73,2.3
"Geoffrion, Matt",American East,Maine,So,P,,,21,100,24,15,9,0.256,0.39,0.488,0.382,18,19,7.15
"George, Andrew",Conference USA,FIU,Sr,P,,,7.1,40,25,12.5,12.5,0.313,0.375,0.375,0.323,10,20,2.44
"George, Austin",Colonial,Col. of Charleston,So,P,,,11,51,13.73,7.84,5.89,0.311,0.392,0.378,0.346,23.53,23.53,4.69
"Gerace, Kyle",Big 10,Rutgers,So,P,,,20.2,90,20,4.44,15.56,0.294,0.322,0.447,0.328,21.11,25.56,3.25
"Gerber, Austin",Big South,Radford,So,P,,,24,116,12.07,11.21,0.86,0.34,0.414,0.53,0.403,29.31,15.52,6.44
"Gerber, Joey",Big 10,Illinois,Jr,P,2018,238,17.2,72,36.11,11.11,25,0.183,0.306,0.217,0.251,12.5,19.44,2.04
"Gerber, Tevita",Mountain West,UNLV,Jr,P,,,0.1,6,0,66.67,-66.67,0.5,0.833,0.5,0.607,0,16.67,123.15
"Gerlica, Jeff",Mountain West,Air Force,So,P,,,7,31,9.68,9.68,0,0.286,0.355,0.714,0.438,35.48,19.35,9.15
"German, Frank",ASUN,North Florida,Jr,P,2018,127,61,235,34.89,4.26,30.63,0.187,0.221,0.228,0.2,17.02,23.83,1.21
"Gesell, Levi",Colonial,UNCW,Jr,P,,,4,16,18.75,12.5,6.25,0.143,0.25,0.143,0.196,18.75,37.5,3.15
"Gesell, Luke",Colonial,UNCW,So,INF,,,23.2,95,24.21,9.47,14.74,0.169,0.263,0.241,0.233,15.79,32.63,3.15
"Giambalvo, James",Southern,ETSU,Jr,P,,,26,115,26.96,11.3,15.66,0.235,0.33,0.327,0.295,20,18.26,2.99
"Giampetruzzi, Carmen",ACC,Boston College,Sr,P,,,1.2,9,33.33,33.33,0,0.167,0.444,0.167,0.328,0,22.22,5.65
"Gibbons, Chris",ASUN,NJIT,Jr,P,,,5.1,29,13.79,24.14,-10.35,0.286,0.448,0.429,0.388,24.14,13.79,8.25
"Gibbons, Mike",Patriot,Lehigh,Jr,P,,,3.1,19,5.26,15.79,-10.53,0.4,0.474,0.4,0.386,15.79,26.32,5.41
"Gibbs, Zach",Missouri Valley,Missouri St.,Fr,P,,,2.2,13,7.69,15.38,-7.69,0.2,0.308,0.3,0.269,30.77,23.08,4.97
"Gibson, Cole",Horizon,Oakland,So,P,,,6.2,56,10.71,17.86,-7.15,0.513,0.554,0.615,0.477,7.14,16.07,8.63
"Gibson, Keyton",ACC,Georgia Tech,Jr,P,,,10.2,52,13.46,13.46,0,0.275,0.404,0.425,0.363,28.85,13.46,5.99
"Gilbert, Caleb",SEC,LSU,Jr,P,,,31,153,18.95,7.84,11.11,0.348,0.405,0.504,0.389,15.69,22.88,4.41
"Gilbert, Jake",Mountain West,Air Force,Jr,P,,,23,101,24.75,7.92,16.83,0.281,0.347,0.371,0.316,25.74,12.87,2.84
"Gilbert, Logan",ASUN,Stetson,Jr,P,2018,14,73.2,284,42.61,3.87,38.74,0.18,0.236,0.256,0.222,14.79,19.37,1.33
"Gilbert, Richard",Big 12,Texas Tech,Fr,P,,,3.2,21,19.05,23.81,-4.76,0.267,0.476,0.467,0.42,14.29,19.05,10.33
"Gilbertson, Logan",Southland,Central Ark.,Fr,P,,,7.2,37,21.62,5.41,16.21,0.375,0.405,0.594,0.411,13.51,18.92,3.98
"Gilbreath, Jacob",Southwestern,Texas Southern,Fr,UT,,,21.1,103,26.21,16.5,9.71,0.259,0.388,0.383,0.343,15.53,16.5,4.52
"Gill, Justin",ASUN,FGCU,Jr,P,,,37.2,156,16.67,5.77,10.9,0.248,0.295,0.312,0.267,25,26.28,2.99
"Gill, Matt",ACC,Boston College,So,P,,,24.1,110,5.45,8.18,-2.73,0.265,0.345,0.306,0.297,23.64,36.36,4.68
"Gillespie, Drew",Mountain West,New Mexico,So,P,,,34.1,150,21.33,8.67,12.66,0.269,0.34,0.41,0.326,21.33,22.67,2.97
"Gillespie, Tate",Southland,A&M-Corpus Chris,Jr,P,,,26,119,13.45,5.04,8.41,0.295,0.336,0.41,0.32,15.97,32.77,4.45
"Gilliam, Ryley",ACC,Clemson,Jr,P,2018,140,22.1,94,35.11,15.96,19.15,0.128,0.277,0.231,0.243,9.57,27.66,3.51
"Gillies, Keagan",AAC,Tulane,So,P,,,46,201,17.91,6.47,11.44,0.253,0.313,0.429,0.319,18.41,31.34,4.67
"Gillis, Jackson",SEC,Vanderbilt,So,P,,,23,109,23.85,10.09,13.76,0.298,0.376,0.521,0.38,12.84,23.85,4.84
"Gillis, Matthew",Southland,New Orleans,Sr,P,,,19.2,93,23.66,17.2,6.46,0.186,0.376,0.314,0.323,11.83,25.81,4.97
"Gillis, Spencer",Mid-Eastern,Savannah St.,Sr,P,,,10.2,59,11.86,10.17,1.69,0.422,0.559,0.556,0.488,13.56,18.64,5.89
"Gillispie, Connor",Atlantic 10,VCU,So,P,,,48.2,207,31.88,6.28,25.6,0.246,0.304,0.332,0.281,14.01,22.22,1.74
"Gilmore, Jacob",Missouri Valley,Illinois St.,Fr,P,,,9.1,38,18.42,2.63,15.79,0.286,0.342,0.486,0.357,15.79,31.58,5.45
"Gilreath, John",SEC,South Carolina,Fr,P,,,23.1,101,28.71,9.9,18.81,0.253,0.327,0.396,0.316,13.86,24.75,3.06
"Gingery, Steven",Big 12,Texas Tech,Jr,P,2018,123,1.1,4,50,0,50,0,0,0,0,25,25,-0.49
"Ginther, Michael",Metro Atlantic,Canisius,Sr,P,,,6.2,33,12.12,6.06,6.06,0.357,0.364,0.536,0.364,15.15,27.27,4.92
"Giovannoni, Justin",West Coast,Pacific,Sr,P,,,21,121,12.4,8.26,4.14,0.337,0.421,0.478,0.381,16.53,21.49,5.81
"Giovinco, Tyler",Patriot,Army,Jr,P,,,66.2,279,19.71,7.53,12.18,0.243,0.305,0.335,0.282,17.92,30.47,3.36
"Gipson-Long, Sawyer",Southern,Mercer,So,P,,,29.1,130,27.69,5.38,22.31,0.339,0.377,0.613,0.419,15.38,20,5.42
"Girard, Thomas",ACC,Duke,Fr,P,,,7.1,35,20,5.71,14.29,0.355,0.429,0.484,0.4,20,17.14,4.7
"Giusti, David",Patriot,Lafayette,Jr,P,,,23,104,18.27,9.62,8.65,0.253,0.337,0.356,0.304,21.15,23.08,3.19
"Givens, Dylan",Missouri Valley,Southern Ill.,So,P,,,30.1,143,11.89,4.9,6.99,0.31,0.35,0.444,0.338,23.08,25.87,4.41
"Givin, Chris",Big East,Xavier,Jr,INF,,,7,34,14.71,14.71,0,0.308,0.441,0.5,0.404,17.65,20.59,6.58
"Glass, Christian",Big East,Xavier,Sr,P,,,20.1,99,15.15,9.09,6.06,0.325,0.414,0.53,0.403,20.2,21.21,6.33
"Glavin, Luke",Patriot,Lehigh,Jr,P,,,2.2,13,30.77,38.46,-7.69,0.125,0.462,0.125,0.333,15.38,7.69,6.33
"Glavine, Peyton",SEC,Auburn,Fr,P,,,2.1,14,28.57,7.14,21.43,0.417,0.5,0.583,0.466,7.14,14.29,2.19
"Gleed, Quinn",Mid-Eastern,Coppin St.,So,P,,,30,146,6.85,10.96,-4.11,0.295,0.384,0.377,0.337,20.55,31.51,4.91
"Glickstein, Aaron",American East,Stony Brook,So,P,,,33.1,140,17.14,10.71,6.43,0.19,0.3,0.276,0.263,22.14,27.86,3.51
"Glidden, Isaiah",Missouri Valley,Bradley,Fr,P,,,2.1,14,7.14,21.43,-14.29,0.4,0.571,1,0.613,35.71,0,20.29
"Glover, Justin",SEC,Georgia,So,P,,,3.2,19,15.79,15.79,0,0.375,0.474,0.563,0.446,21.05,15.79,8.15
"Gnazzo, Andrew",Ivy League,Princeton,So,P,,,20.1,103,14.56,10.68,3.88,0.314,0.408,0.488,0.387,23.3,19.42,6.48
"Gnetz, Cole",Mid American,Miami (OH),Jr,P,,,13,57,47.37,10.53,36.84,0.156,0.333,0.356,0.316,10.53,8.77,3.76
"Gobin, Bo",ACC,Clemson,Fr,P,,,2,13,0,23.08,-23.08,0.5,0.615,0.5,0.497,30.77,7.69,7.65
"Goddard, Jackson",Big 12,Kansas,Jr,P,2018,99,29.1,140,23.57,15.71,7.86,0.265,0.379,0.31,0.315,17.86,17.86,3.25
"Godfrey, Jake",Pac 12,Arizona St.,Sr,P,,,5.1,27,25.93,14.81,11.12,0.238,0.333,0.429,0.321,18.52,14.81,5.3
"Goe, Jason",OVC,Morehead St.,So,P,,,8.1,37,13.51,2.7,10.81,0.286,0.297,0.371,0.285,18.92,35.14,2.28
"Goetz, Jason",Metro Atlantic,Iona,So,P,,,6,29,3.45,24.14,-20.69,0.238,0.448,0.238,0.343,31.03,20.69,6.81
"Goggin, Dan",Colonial,James Madison,Jr,P,,,30,127,24.41,10.24,14.17,0.262,0.331,0.411,0.316,20.47,17.32,3.35
"Goldak, Michael",Colonial,William & Mary,So,INF,,,16.2,78,19.23,15.38,3.85,0.258,0.385,0.419,0.352,20.51,19.23,4.69
"Goldberg, Josh",Mountain West,San Jose St.,Sr,P,,,41.2,198,12.12,8.08,4.04,0.356,0.409,0.589,0.422,28.28,18.18,5.43
"Goldsberry, Blake",Big 12,Kansas,Jr,P,,,8.2,30,26.67,6.67,20,0.077,0.2,0.115,0.165,26.67,26.67,2.66
"Goldstein, Eric",Sun Belt,Georgia Southern,So,P,,,7.1,35,17.14,8.57,8.57,0.286,0.371,0.393,0.332,22.86,17.14,3.57
"Gollert, Harley",OVC,Austin Peay,Fr,P,,,30.1,150,12.67,17.33,-4.66,0.263,0.38,0.364,0.33,26,19.33,4.91
"Golubiewski, Dom",Atlantic 10,Dayton,Sr,P,,,2.1,14,14.29,21.43,-7.14,0.3,0.5,0.7,0.489,28.57,7.14,6.96
"Gomez, Chris",ACC,Pittsburgh,So,P,,,18.2,83,15.66,3.61,12.05,0.263,0.325,0.342,0.297,31.33,20.48,2.87
"Gomez, Dalton",Mountain West,Nevada,Jr,P,,,38.2,182,17.58,7.69,9.89,0.317,0.357,0.447,0.342,25.82,17.03,3.59
"Gonzales, Adrian",Western Athletic,UTRGV,Fr,P,,,3.1,18,11.11,22.22,-11.11,0.286,0.444,0.357,0.369,11.11,33.33,5.73
"Gonzales, Bradley",Missouri Valley,Dallas Baptist,Jr,P,,,5.2,37,13.51,10.81,2.7,0.484,0.568,0.645,0.52,8.11,21.62,7.19
"Gonzalez-Montoya, Isiah",Conference USA,UAB,Sr,P,,,16,84,17.86,13.1,4.76,0.25,0.452,0.417,0.395,16.67,19.05,8.02
"Gonzalez, Andrew",Big 10,Michigan State,Sr,P,,,7,45,13.33,26.67,-13.34,0.355,0.533,0.484,0.447,13.33,17.78,7
"Gonzalez, Blake",Metro Atlantic,Saint Peters,Fr,P,,,13,81,8.64,23.46,-14.82,0.302,0.469,0.623,0.439,11.11,25.93,9.15
"Gonzalez, Chris",ASUN,Stetson,Fr,P,,,7,30,13.33,3.33,10,0.357,0.367,0.536,0.378,20,26.67,4.29
"Gonzalez, Edgar",Mountain West,Fresno St.,Jr,P,2018,183,58,235,34.04,7.23,26.81,0.205,0.264,0.271,0.239,25.53,11.49,1.82
"Gonzalez, Fabio",Southwestern,Texas Southern,Sr,P,,,2.2,17,11.76,35.29,-23.53,0,0.529,0,0.371,0,35.29,13.6
"Gonzalez, Joey",ASUN,Stetson,Jr,P,2018,852,49,205,23.41,7.32,16.09,0.197,0.263,0.236,0.227,19.02,27.32,2.88
"Gonzalez, John Henry",Big 12,Texas Tech,So,P,,,10,48,31.25,10.42,20.83,0.279,0.375,0.395,0.345,12.5,20.83,3.25
"Gooch, Drew",Sun Belt,UT Arlington,So,P,,,10,45,17.78,4.44,13.34,0.372,0.4,0.605,0.426,15.56,26.67,4.75
"Good, Ben",Big South,Liberty,Fr,P,,,8,40,10,20,-10,0.31,0.5,0.414,0.416,30,10,6.27
"Gooding, Chase",Conference USA,Charlotte,Jr,P,,,30,122,25.41,8.2,17.21,0.208,0.311,0.264,0.269,28.69,14.75,3.11
"Goodman, Adam",SEC,Georgia,Jr,P,,,5,21,19.05,9.52,9.53,0.263,0.333,0.263,0.275,19.05,28.57,2.75
"Goodman, Elijah",Horizon,Milwaukee,Jr,P,,,14.2,66,19.7,10.61,9.09,0.31,0.394,0.414,0.357,19.7,21.21,3.01
"Goodman, Grant",West Coast,San Francisco,Sr,P,,,16,73,21.92,6.85,15.07,0.281,0.37,0.359,0.328,19.18,21.92,2.83
"Goodridge, Tommy",Patriot,Navy,Fr,P,,,15.1,77,9.09,6.49,2.6,0.357,0.403,0.386,0.349,19.48,29.87,3.41
"Goodwin, Sadler",Sun Belt,Troy,Jr,INF,,,21.2,89,19.1,7.87,11.23,0.25,0.326,0.342,0.295,21.35,23.6,3.57
"Goossen-Brown, Justin",Mountain West,San Diego St.,Sr,P,,,34.1,150,16.67,3.33,13.34,0.312,0.347,0.377,0.316,27.33,19.33,3.23
"Gordon, Cole",SEC,Mississippi St.,Jr,P,,,36.2,156,28.85,12.18,16.67,0.2,0.314,0.311,0.286,22.44,17.95,3.92
"Gordon, Connor",Atlantic 10,Davidson,Sr,P,,,31.2,138,16.67,9.42,7.25,0.246,0.326,0.271,0.273,23.19,24.64,3.21
"Gordon, Wes",Horizon,Valparaiso,Sr,P,,,40.2,185,12.43,4.32,8.11,0.298,0.346,0.482,0.352,25.41,25.95,4.66
"Gore, Jackson",Southland,SFA,So,P,,,1,6,16.67,33.33,-16.66,0.25,0.5,0.25,0.377,16.67,16.67,7.15
"Goree, Adam",Southland,McNeese,Fr,P,,,11.1,66,12.12,13.64,-1.52,0.446,0.515,0.625,0.482,15.15,19.7,5.31
"Gorham, Breydan",Colonial,UNCW,Fr,P,,,7.2,42,11.9,11.9,0,0.382,0.452,0.529,0.416,33.33,4.76,6.06
"Goron, Max",American East,UMBC,Fr,P,,,34.1,159,13.84,16.35,-2.51,0.256,0.384,0.426,0.356,22.64,23.9,5.84
"Gorrell, Gavin",Western Athletic,Northern Colo.,Fr,P,,,15,70,20,12.86,7.14,0.254,0.357,0.475,0.357,18.57,24.29,6.75
"Gosbeth, Fred",Horizon,Ill.-Chicago,So,P,,,1,6,16.67,16.67,0,0.4,0.5,0.4,0.408,33.33,0,4.15
"Gossett, Riley",Southland,Sam Houston St.,So,P,,,38.1,161,20.5,4.35,16.15,0.248,0.292,0.379,0.287,24.22,22.98,2.96
"Gossmann, Austin",Sun Belt,South Ala.,Jr,P,,,8.1,41,19.51,9.76,9.75,0.265,0.366,0.471,0.358,21.95,19.51,5
"Gosswein, Brooks",Missouri Valley,Bradley,Fr,P,,,24,118,11.86,11.02,0.84,0.28,0.381,0.376,0.334,28.81,16.1,4.9
"Gosweiler, James",Metro Atlantic,Iona,Fr,P,,,14,77,12.99,19.48,-6.49,0.352,0.506,0.463,0.425,23.38,9.09,6
"Gottesman, Jeff",Patriot,Bucknell,Jr,P,,,48.1,195,22.56,8.21,14.35,0.208,0.277,0.289,0.253,21.54,26.15,2.98
"Gottfried, Andrew",Big South,High Point,Jr,P,,,50.2,207,26.57,5.31,21.26,0.225,0.271,0.342,0.265,18.84,24.64,3.09
"Gowens, Ryan",Pac 12,Arizona,Sr,P,,,2.1,14,21.43,21.43,0,0.125,0.286,0.125,0.211,7.14,21.43,4.58
"Grabek, Jack",Patriot,Bucknell,Jr,P,,,35.2,175,18.86,26.86,-8,0.226,0.446,0.339,0.369,14.29,21.71,7.01
"Grabek, Nick",Metro Atlantic,Fairfield,Fr,P,,,5,37,2.7,8.11,-5.41,0.516,0.568,0.839,0.577,13.51,24.32,13.55
"Grace, Matthew",Metro Atlantic,Niagara,Fr,P,,,14.1,64,14.06,7.81,6.25,0.245,0.406,0.306,0.336,23.44,20.31,4.85
"Grady, Conor",ACC,Florida St,Fr,P,,,20,83,25.3,13.25,12.05,0.174,0.289,0.42,0.303,20.48,22.89,5.45
"Grady, Malcolm",Conference USA,Western Ky.,Jr,P,,,5.2,32,18.75,18.75,0,0.292,0.406,0.542,0.391,12.5,21.88,6.8
"Graham, Gus",Mid American,Miami (OH),Sr,P,,,50.1,208,18.27,7.21,11.06,0.233,0.317,0.265,0.271,29.81,21.63,3.21
"Graham, Tanner",Conference USA,UAB,Jr,P,,,53.2,215,14.88,4.19,10.69,0.246,0.288,0.347,0.277,26.98,27.91,3.65
"Grammes, Conor",Big East,Xavier,So,INF,2018,1045,17.1,85,32.94,20,12.94,0.234,0.424,0.359,0.362,15.29,9.41,4.32
"Granier, Kade",Southland,Southeastern LA.,Jr,P,,,25.1,109,27.52,6.42,21.1,0.276,0.33,0.367,0.306,19.27,18.35,2.87
"Granoff, Sam",ACC,Duke,Sr,P,,,2.1,11,0,0,0,0.364,0.364,0.364,0.319,27.27,36.36,3.15
"Grant, Billy",Atlantic 10,George Washington,So,P,,,1.1,7,0,28.57,-28.57,0,0.429,0,0.3,28.57,28.57,11.33
"Grant, Jamie",Mid-Eastern,Florida A&M,Jr,P,,,35.2,152,15.13,5.92,9.21,0.21,0.296,0.315,0.27,24.34,25,4.57
"Grant, Nate",Atlantic 10,St. Bonaventure,Sr,P,,,15,75,2.67,14.67,-12,0.293,0.413,0.448,0.374,26.67,25.33,7.41
"Granzotto, Scott",Mid American,Eastern Mich.,Fr,P,,,21,100,19,14,5,0.256,0.36,0.378,0.326,17,25,4.72
"Grassett, Joe",American East,Hartford,So,P,,,9,42,9.52,11.9,-2.38,0.281,0.405,0.406,0.356,23.81,21.43,4.92
"Grauer, Tyler",Missouri Valley,Indiana St.,So,P,,,18.1,80,18.75,5,13.75,0.282,0.3,0.352,0.277,12.5,32.5,2.87
"Graveno, Zach",Southern,Mercer,So,P,,,28.1,126,20.63,5.56,15.07,0.288,0.365,0.441,0.352,26.98,15.08,4.64
"Gray, Alex",Missouri Valley,Bradley,Sr,P,,,32.2,140,16.43,7.14,9.29,0.297,0.343,0.477,0.349,25,22.86,5.07
"Gray, Cole",Sun Belt,La.-Monroe,So,P,,,19.2,95,24.21,17.89,6.32,0.257,0.432,0.284,0.345,16.84,16.84,4.19
"Gray, Matt",Patriot,Army,Fr,P,,,12.2,63,12.7,7.94,4.76,0.393,0.46,0.661,0.472,25.4,15.87,5.69
"Gray, Peyton",ASUN,FGCU,Sr,P,,,19.2,99,25.25,10.1,15.15,0.309,0.434,0.481,0.403,18.18,13.13,5.39
"Gray, Tyler",Southland,Central Ark.,Sr,P,2018,212,60.2,239,29.71,6.28,23.43,0.206,0.264,0.289,0.246,21.34,21.34,2.33
"Graziano, Joe",Big East,Butler,Fr,P,,,15,71,19.72,2.82,16.9,0.328,0.38,0.453,0.361,19.72,21.13,3.35
"Grech, Zach",Pac 12,Stanford,So,P,,,18.1,83,13.25,6.02,7.23,0.265,0.361,0.368,0.324,26.51,20.48,4.64
"Greco, Joe",Northeast,Sacred Heart,Fr,UT,,,6.1,46,6.52,8.7,-2.18,0.514,0.543,0.686,0.499,19.57,10.87,7.74
"Green, Connor",SEC,Ole Miss,Jr,P,,,9,37,16.22,10.81,5.41,0.194,0.324,0.194,0.256,29.73,21.62,3.81
"Green, Haylen",Big 12,TCU,So,P,,,23.2,106,25.47,10.38,15.09,0.205,0.311,0.409,0.31,16.04,24.53,4.44
"Green, Jacob",Conference USA,Western Ky.,Jr,P,,,18,82,29.27,12.2,17.07,0.243,0.341,0.343,0.307,23.17,12.2,3.04
"Green, Josh",Southland,Southeastern LA.,Sr,P,2018,429,59,245,16.73,4.49,12.24,0.241,0.302,0.335,0.279,31.02,17.96,3.59
"Green, Nate",OVC,Southeast Mo. St.,Sr,P,,,0.1,2,0,0,0,0.5,0.5,1,0.621,50,0,3.15
"Green, Ryan",AAC,Tulane,Jr,P,,,8,39,15.38,20.51,-5.13,0.143,0.385,0.321,0.335,12.82,33.33,7.4
"Green, Tommy",Big South,Longwood,Fr,P,,,31,158,29.75,12.03,17.72,0.281,0.405,0.328,0.338,8.86,19.62,2.82
"Greenberg, Ben",Atlantic 10,Fordham,Sr,P,,,57.2,235,22.13,10.21,11.92,0.211,0.289,0.294,0.261,24.26,22.13,3.32
"Greene, Brady",SEC,Alabama,Fr,P,,,8,31,12.9,9.68,3.22,0.185,0.29,0.185,0.232,25.81,32.26,3.65
"Greene, Zach",Sun Belt,South Ala.,Jr,P,2018,447,34.2,144,35.42,4.17,31.25,0.229,0.285,0.313,0.265,8.33,26.39,1.89
"Greenhill, Cody",SEC,Auburn,Fr,P,,,33,133,20.3,4.51,15.79,0.221,0.278,0.279,0.251,18.8,32.33,2.81
"Greeno, Grant",Ivy League,Brown,Sr,P,,,12.1,61,11.48,16.39,-4.91,0.286,0.41,0.429,0.37,14.75,31.15,6.87
"Greenwood, Drake",SEC,Missouri,Fr,P,,,2,7,14.29,0,14.29,0.286,0.286,0.286,0.251,42.86,14.29,2.15
"Greer, Jake",Southern,Samford,Sr,P,,,9,40,17.5,7.5,10,0.235,0.35,0.294,0.3,25,22.5,3.59
"Gregory, Carson",Big South,Winthrop,Jr,P,,,6.1,31,22.58,19.35,3.23,0.174,0.355,0.304,0.307,19.35,19.35,6.43
"Gregory, Hunter",Conference USA,Old Dominion,Fr,P,,,39,177,20.34,9.04,11.3,0.305,0.373,0.483,0.363,16.95,22.03,4.17
"Gregory, John",Big South,Longwood,So,P,,,24,125,18.4,13.6,4.8,0.281,0.416,0.406,0.365,13.6,23.2,5.44
"Gremling, Mitch",Horizon,Wright St.,So,P,,,18.1,73,23.29,8.22,15.07,0.172,0.26,0.281,0.244,20.55,28.77,3.31
"Griffen, Kyle",Conference USA,Louisiana Tech,So,OF,,,22,101,12.87,6.93,5.94,0.282,0.386,0.435,0.362,32.67,14.85,5.78
"Griffin, William",Southland,New Orleans,Sr,P,,,18,88,15.91,6.82,9.09,0.32,0.386,0.48,0.369,23.86,18.18,3.98
"Griffith, Owen",ACC,Clemson,So,P,,,8.2,49,22.45,18.37,4.08,0.333,0.469,0.59,0.451,18.37,12.24,7.29
"Griggs, Bradley",Conference USA,UTSA,Jr,P,,,16,65,21.54,12.31,9.23,0.222,0.338,0.389,0.321,23.08,20,4.9
"Griggs, Zachary",Conference USA,UTSA,Fr,P,,,0.1,5,0,80,-80,0,0.8,0,0.553,0,20,123.15
"Grillo, Dom",Atlantic 10,Rhode Island,Sr,P,,,6,25,24,8,16,0.273,0.32,0.545,0.357,16,24,6.48
"Grisius, Nate",Patriot,Bucknell,So,P,,,15,71,14.08,12.68,1.4,0.241,0.38,0.379,0.342,22.54,25.35,4.41
"Griswold, Rob",Northeast,LIU Brooklyn,So,INF,,,23.2,104,22.12,9.62,12.5,0.253,0.356,0.322,0.308,24.04,16.35,3.1
"Groff, Jonathan",Western Athletic,New Mexico St.,Sr,P,,,73.1,307,21.17,7.17,14,0.255,0.306,0.362,0.292,24.1,23.13,3.16
"Gromacki, Nolan",SEC,Missouri,Sr,P,,,4.2,18,38.89,16.67,22.22,0.133,0.278,0.333,0.276,16.67,16.67,5.05
"Gross, Andrew",Sun Belt,UT Arlington,Jr,P,,,24.1,109,14.68,8.26,6.42,0.269,0.349,0.323,0.302,25.69,22.02,3.44
"Gross, Ben",Ivy League,Princeton,Sr,P,,,28.2,125,24,4,20,0.328,0.352,0.517,0.365,17.6,20.8,3.5
"Grossi, Sante",Patriot,Navy,Fr,P,,,17,63,38.1,6.35,31.75,0.121,0.19,0.138,0.159,26.98,15.87,1.21
"Grove, Dylan",Big 12,Oklahoma,Jr,P,,,22.2,100,26,15,11,0.165,0.34,0.177,0.265,16,24,3.64
"Gruszecki, Sebastian",ASUN,FGCU,So,P,,,20,85,16.47,8.24,8.23,0.263,0.329,0.421,0.324,27.06,22.35,4.25
"Grzebinski, Jacob",Big East,Georgetown,Fr,P,,,22.2,111,12.61,12.61,0,0.305,0.387,0.442,0.359,20.72,26.13,4.36
"Guardado, Jonathan",Pac 12,Arizona,Fr,P,,,10.1,50,14,18,-4,0.237,0.4,0.395,0.357,22,22,7.6
"Gubelman, Jordan",SEC,Missouri,Jr,P,,,14.1,58,37.93,12.07,25.86,0.196,0.293,0.294,0.267,13.79,18.97,2.44
"Guerrero, Geremy",Missouri Valley,Indiana St.,So,P,,,21,89,19.1,7.87,11.23,0.301,0.36,0.639,0.419,20.22,25.84,6.86
"Guffey, Brock",SEC,Alabama,Fr,P,,,20,85,14.12,8.24,5.88,0.227,0.282,0.387,0.285,32.94,21.18,4.95
