Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Avventino, Brenden",Big West,UC Riverside,Fr,UT,,,40,0.313,0.45,0.375,0,0.063,0,1,30,17.5,-12.5,0.5,0.377,1,6
"Ayers, Chris",Missouri Valley,Indiana St.,Jr,OF,,,215,0.257,0.353,0.47,7,0.213,3,3,25.58,11.16,-14.42,0.328,0.356,4,30
"Babin, Ty",Big South,Campbell,Fr,C,,,134,0.257,0.351,0.319,0,0.062,3,3,20.15,11.19,-8.96,0.333,0.307,-3,13
"Bacon, Andrew",Horizon,Northern Ky.,Fr,INF,,,136,0.243,0.375,0.414,5,0.171,0,1,22.06,9.56,-12.5,0.286,0.351,2,18
"Bacon, Connor",ACC,Boston College,Jr,OF,,,10,0,0.2,0,0,0,0,0,30,20,-10,0,0.138,-2,0
"Badaraco, Edgar",ASUN,NJIT,Sr,C,,,103,0.22,0.291,0.308,1,0.088,0,0,27.18,6.8,-20.38,0.302,0.27,-6,7
"Badger, Landon",Summit League,South Dakota St.,So,OF,,,210,0.241,0.352,0.305,0,0.063,9,10,25.24,15.24,-10,0.344,0.304,-5,20
"Baeza, Alex",Big West,Hawaii,Fr,INF,,,42,0.25,0.286,0.425,0,0.175,0,0,26.19,4.76,-21.43,0.345,0.303,-1,4
"Bailey, Christian",Southern,ETSU,Sr,INF,,,467,0.344,0.396,0.457,3,0.113,4,5,18.63,5.78,-12.85,0.423,0.372,15,72
"Bailey, Dawson",Metro Atlantic,Niagara,Fr,OF,,,53,0.146,0.226,0.188,0,0.042,2,2,22.64,7.55,-15.09,0.194,0.195,-6,0
"Bailey, Logan",Conference USA,Louisiana Tech,Jr,P,,,63,0.173,0.302,0.423,3,0.25,0,0,25.4,11.11,-14.29,0.176,0.314,-1,7
"Bailey, Patrick",ACC,NC State,Fr,C,2020,,114,0.363,0.474,0.67,7,0.308,0,0,14.04,16.67,2.63,0.377,0.478,14,28
"Bailey, Wade",ACC,Georgia Tech,Sr,INF,2018,991,733,0.323,0.381,0.445,9,0.122,19,23,8.87,8.32,-0.55,0.347,0.364,18,107
"Bailey, Zach",Western Athletic,Chicago St.,Jr,INF,,,61,0.154,0.23,0.173,0,0.019,0,0,36.07,6.56,-29.51,0.267,0.2,-7,0
"Bain, Austin",SEC,LSU,Sr,P,,,176,0.333,0.398,0.472,1,0.138,2,2,13.64,9.66,-3.98,0.388,0.377,6,28
"Baine, Clayton",Big South,Radford,So,INF,,,87,0.214,0.356,0.414,3,0.2,4,4,41.38,8.05,-33.33,0.387,0.346,1,11
"Baird, Ben",Pac 12,Washington,So,INF,,,105,0.141,0.229,0.174,0,0.033,0,0,27.62,7.62,-20,0.206,0.196,-12,0
"Baker, Andrew",SEC,Florida,So,OF,,,40,0.161,0.325,0.226,0,0.065,1,3,22.5,10,-12.5,0.227,0.276,-2,3
"Baker, Cael",AAC,Cincinnati,Fr,C,,,23,0.1,0.217,0.2,0,0.1,0,0,56.52,0,-56.52,0.286,0.2,-3,0
"Baker, Darren",Pac 12,California,Fr,INF,,,125,0.296,0.328,0.348,0,0.052,5,6,6.4,5.6,-0.8,0.315,0.3,-4,12
"Baker, Dusty",AAC,East Carolina,So,OF,,,140,0.259,0.364,0.293,0,0.034,6,10,23.57,12.86,-10.71,0.361,0.309,-3,14
"Baker, Jake",Atlantic 10,Fordham,So,OF,,,269,0.263,0.327,0.329,1,0.066,25,33,11.9,7.43,-4.47,0.303,0.304,-7,26
"Baker, Jalyn",Southwestern,Prairie View,Sr,INF,,,242,0.274,0.339,0.395,5,0.121,9,12,17.77,8.26,-9.51,0.32,0.323,-2,27
"Baker, Joe",Big 12,Texas,Jr,INF,,,212,0.32,0.382,0.404,1,0.084,9,11,17.45,5.66,-11.79,0.392,0.354,3,29
"Baker, Kyle",Colonial,Delaware,Jr,OF,,,387,0.328,0.375,0.407,2,0.079,20,29,13.44,6.98,-6.46,0.375,0.341,2,49
"Baker, Luken",Big 12,TCU,Jr,INF,2018,75,489,0.36,0.468,0.598,24,0.238,2,2,15.54,15.95,0.41,0.395,0.452,48,108
"Baker, Shannon",Summit League,Fort Wayne,Sr,3B,,,422,0.287,0.427,0.375,4,0.088,1,3,17.77,19.19,1.42,0.358,0.366,11,63
"Baker, T.J.",Mid American,Ball St.,Jr,P,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baker, Tristan",Southern,Western Caro.,Jr,P,,,20,0.421,0.45,0.684,0,0.263,0,0,5,5,0,0.444,0.475,2,5
"Baker, Tyler",Big South,Winthrop,So,INF,,,7,0.143,0.143,0.143,0,0,0,0,28.57,0,-28.57,0.2,0.125,-1,0
"Baker, William",Mid American,Ball St.,Jr,OF,,,158,0.242,0.342,0.273,0,0.031,6,7,11.39,10.76,-0.63,0.279,0.294,-5,14
"Bakst, Daniel",Pac 12,Stanford,So,INF,,,196,0.28,0.362,0.381,1,0.101,1,1,14.8,11.22,-3.58,0.326,0.329,-1,23
"Bakula, Luke",Big 12,Kansas,Sr,1B,,,36,0.241,0.333,0.448,1,0.207,0,0,19.44,8.33,-11.11,0.261,0.33,0,4
"Baldelli, Dante",ACC,Boston College,So,OF,,,183,0.185,0.333,0.226,1,0.041,13,15,27.87,13.66,-14.21,0.274,0.275,-9,13
"Balfantz, Scott",Southland,A&M-Corpus Chris,Sr,C,,,152,0.259,0.289,0.317,0,0.058,1,1,21.05,2.63,-18.42,0.33,0.27,-8,10
"Ball, Kyle",ASUN,Stetson,Fr,INF,,,54,0.234,0.278,0.277,0,0.043,0,0,14.81,5.56,-9.25,0.282,0.258,-4,3
"Ball, Nile",SEC,Missouri,Jr,P,,,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Balta, A.J.",Big 12,TCU,Sr,OF,,,197,0.301,0.391,0.546,7,0.245,14,15,13.71,13.71,0,0.311,0.392,9,34
"Bandy, Luke",Missouri Valley,Dallas Baptist,So,INF,,,205,0.256,0.327,0.392,3,0.136,11,15,25.85,7.32,-18.53,0.344,0.319,-3,22
"Bangert, Derek",Missouri Valley,Bradley,Sr,1B,,,313,0.242,0.342,0.426,12,0.185,1,1,33.23,7.99,-25.24,0.34,0.336,0,38
"Banman, Nick",ACC,Pittsburgh,Sr,INF,,,302,0.227,0.334,0.369,8,0.141,1,1,24.17,13.91,-10.26,0.286,0.315,-5,32
"Baratta, Alex",American East,Binghamton,So,INF,,,36,0.091,0.139,0.182,1,0.091,0,0,25,5.56,-19.44,0.087,0.147,-6,-1
"Barba, Noah",Western Athletic,CSU Bakersfield,Jr,OF,,,94,0.275,0.351,0.325,0,0.05,4,7,15.96,11.7,-4.26,0.328,0.305,-2,9
"Barber, Nick",AAC,East Carolina,So,INF,,,73,0.175,0.274,0.193,0,0.018,4,4,23.29,6.85,-16.44,0.238,0.235,-6,3
"Barbiere, Jake",Metro Atlantic,Rider,Fr,INF,,,100,0.165,0.3,0.228,0,0.063,2,2,20,14,-6,0.213,0.255,-7,5
"Barchus, Jordan",West Coast,San Francisco,Jr,INF,,,11,0,0.182,0,0,0,1,1,27.27,9.09,-18.18,0,0.128,-2,-1
"Barczi, Christian",Horizon,Valparaiso,So,C,,,190,0.23,0.337,0.286,1,0.056,0,1,22.63,12.11,-10.52,0.308,0.29,-7,16
"Bardwell, Justin",Atlantic 10,Fordham,Jr,C,,,473,0.277,0.347,0.383,1,0.106,5,8,16.28,7.82,-8.46,0.333,0.322,-5,53
"Bardzell, Ashton",American East,Hartford,Jr,OF,,,485,0.313,0.412,0.538,17,0.226,16,21,18.14,14.23,-3.91,0.359,0.405,29,88
"Bare, Cameron",Big South,Gardner-Webb,Fr,OF,,,4,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,-1
"Barefoot, Brian",Sun Belt,La.-Monroe,Sr,INF,,,174,0.211,0.276,0.309,2,0.099,3,3,25.86,5.75,-20.11,0.283,0.266,-10,11
"Barefoot, Matthew",Big South,Campbell,So,OF,,,319,0.341,0.455,0.585,13,0.244,30,36,15.99,9.72,-6.27,0.383,0.444,29,68
"Barfield, Kyle",Big 12,Kansas State,Sr,OF,,,126,0.248,0.278,0.342,2,0.094,6,6,26.98,3.17,-23.81,0.325,0.27,-7,8
"Barkley, Aaron",Southwestern,Mississippi Val.,So,P/C,,,234,0.293,0.41,0.356,1,0.063,4,7,13.68,13.68,0,0.344,0.35,3,32
"Barmakian, Steven",Atlantic 10,George Washington,So,INF,,,228,0.29,0.346,0.33,0,0.04,12,17,14.91,7.89,-7.02,0.343,0.305,-6,22
"Barna, Brandon",Southwestern,Alcorn,Jr,INF,,,267,0.248,0.303,0.341,4,0.093,0,1,22.47,5.24,-17.23,0.313,0.286,-11,22
"Barna, Justin",Southwestern,Alcorn,Sr,OF,,,424,0.288,0.342,0.397,3,0.109,13,21,20.75,6.84,-13.91,0.365,0.326,-3,49
"Barnes, Griffin",Western Athletic,Grand Canyon,Jr,C,,,201,0.229,0.284,0.274,1,0.045,3,4,18.41,6.47,-11.94,0.284,0.257,-13,11
"Barnett, Brad",Big 10,Maryland,Jr,INF,,,8,0.167,0.375,0.167,0,0,0,0,25,25,0,0.25,0.282,0,1
"Barnum, Brody",Pac 12,Washington St.,Fr,UT,,,6,0.5,0.5,0.667,0,0.167,0,0,16.67,0,-16.67,0.6,0.5,1,2
"Barnwell, Jacob",Big 10,Ohio State,Jr,C,2018,666,331,0.247,0.372,0.338,4,0.091,11,13,22.36,14.8,-7.56,0.328,0.33,-1,39
"Barr, Cole",Big 10,Indiana,Fr,INF,,,22,0.333,0.455,0.4,0,0.067,2,2,27.27,13.64,-13.63,0.556,0.413,1,4
"Barr, Jeremiah",Southwestern,Mississippi Val.,So,P,,,67,0.224,0.269,0.414,2,0.19,1,2,41.79,7.46,-34.33,0.379,0.296,-2,6
"Barrella, Richie",Metro Atlantic,Manhattan,Jr,INF,,,360,0.255,0.333,0.274,1,0.019,8,17,15.28,6.67,-8.61,0.304,0.283,-16,28
"Barrera, Isaac",West Coast,Gonzaga,Fr,OF,,,75,0.286,0.32,0.343,0,0.057,1,2,21.33,5.33,-16,0.364,0.29,-3,6
"Barret, Kyle",Big West,CSUN,Jr,INF,,,24,0.238,0.292,0.524,2,0.286,0,0,16.67,4.17,-12.5,0.188,0.336,0,3
"Barrett, Braedon",Sun Belt,La.-Monroe,Jr,INF,,,173,0.231,0.382,0.403,3,0.172,10,13,19.65,17.34,-2.31,0.286,0.353,3,24
"Barrick, Colby",Big West,Cal Poly,Sr,OF,,,198,0.278,0.389,0.335,0,0.057,2,4,19.19,10.61,-8.58,0.364,0.339,1,25
"Barrick, Josh",Big South,Liberty,Sr,INF,,,60,0.22,0.317,0.38,1,0.16,2,2,30,6.67,-23.33,0.313,0.31,-1,6
"Barron, Kevin",Big South,Campbell,Jr,INF,,,151,0.238,0.344,0.325,2,0.087,3,4,35.1,9.93,-25.17,0.384,0.306,-4,15
"Barry, Nick",American East,UMass Lowell,Sr,C,,,254,0.157,0.248,0.171,0,0.014,3,4,20.47,5.12,-15.35,0.206,0.212,-26,5
"Bart, Joey",ACC,Georgia Tech,Jr,C,2018,2,463,0.304,0.404,0.504,19,0.199,4,4,21.6,11.02,-10.58,0.362,0.391,22,78
"Bartlett, Charlie",AAC,Houston,Fr,C,,,4,0.5,0.75,1,0,0.5,0,0,25,50,25,1,0.656,1,2
"Bashlor, Chris",ASUN,Lipscomb,Fr,C,,,73,0.194,0.301,0.258,1,0.065,0,0,28.77,4.11,-24.66,0.275,0.266,-4,5
"Basler, Connor",OVC,Southeast Mo. St.,So,INF,,,334,0.241,0.323,0.299,0,0.058,12,16,19.16,8.38,-10.78,0.309,0.29,-13,28
"Bassett, Le",Southern,Mercer,Fr,INF,,,137,0.293,0.38,0.776,16,0.483,0,0,29.93,10.95,-18.98,0.295,0.466,15,32
"Basso, Chris",Patriot,Army,Fr,C,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Bate, Brady",West Coast,San Francisco,Sr,OF,,,314,0.252,0.341,0.401,7,0.15,17,24,29.94,6.69,-23.25,0.356,0.328,-2,36
"Bates, Andrew",Sun Belt,South Ala.,Fr,OF,,,68,0.176,0.338,0.176,0,0,1,3,23.53,20.59,-2.94,0.25,0.266,-4,4
"Bates, Parker",Conference USA,Louisiana Tech,So,OF,,,252,0.289,0.405,0.393,2,0.104,10,16,15.48,12.7,-2.78,0.344,0.361,6,36
"Bates, RJ",Pac 12,Southern Cal,Jr,OF,,,2,0,0.5,0,0,0,0,0,50,0,-50,NA,0.36,0,0
"Batesole, Korby",Mountain West,Fresno St.,Sr,INF,2018,790,585,0.279,0.318,0.37,4,0.091,7,13,14.7,5.47,-9.23,0.327,0.31,-12,59
"Battaglia, Peter",Metro Atlantic,Niagara,So,1B,,,294,0.32,0.412,0.49,6,0.17,6,9,21.43,11.22,-10.21,0.392,0.386,13,49
"Batten, Brady",Southland,Houston Baptist,Jr,P,,,26,0.125,0.154,0.125,0,0,0,0,30.77,3.85,-26.92,0.176,0.128,-5,-1
"Battle, Kyle",Conference USA,Old Dominion,So,OF,,,292,0.296,0.37,0.383,3,0.087,5,9,14.38,9.25,-5.13,0.338,0.333,0,35
"Baughan, Stephen",Mid-Eastern,Norfolk St.,So,1B,,,254,0.284,0.339,0.466,8,0.181,2,4,24.02,5.51,-18.51,0.352,0.345,2,33
"Baumann, Alex",Patriot,Bucknell,So,C,,,51,0.17,0.176,0.191,0,0.021,1,1,13.73,1.96,-11.77,0.195,0.165,-7,-1
"Baur, Trey",Ivy League,Cornell,Sr,INF,,,184,0.284,0.359,0.364,1,0.08,2,2,24.46,8.15,-16.31,0.385,0.323,-2,21
"Bautista, Brett",Mountain West,San Jose St.,Sr,OF,,,352,0.325,0.403,0.452,5,0.128,7,9,8.24,9.66,1.42,0.342,0.373,11,54
"Bavly, Benjamin",Colonial,Northeastern,So,INF,,,4,0,0.25,0,0,0,0,0,25,25,0,0,0.173,-1,0
"Bazin, Max",Atlantic 10,Davidson,Jr,P,,,454,0.29,0.379,0.356,3,0.066,10,13,16.08,12.56,-3.52,0.349,0.335,0,55
"Beaird, Matt",Sun Belt,Coastal Carolina,Sr,C,2018,1075,427,0.238,0.297,0.337,4,0.1,2,3,24.82,10.07,-14.75,0.325,0.294,-15,37
"Beam, David",Southern,ETSU,Fr,OF,,,93,0.297,0.409,0.432,2,0.135,1,1,20.43,13.98,-6.45,0.37,0.376,3,15
"Beam, Milo",Big 10,Purdue,So,OF,,,119,0.2,0.319,0.221,0,0.021,9,11,36.13,12.61,-23.52,0.365,0.269,-7,8
"Beam, Tony",Conference USA,UTSA,Sr,C,,,274,0.266,0.314,0.393,7,0.127,1,2,21.9,4.01,-17.89,0.314,0.306,-7,27
"Beaman, Logan",OVC,Eastern Ill.,Sr,OF,,,250,0.269,0.388,0.403,3,0.134,3,5,10,16,6,0.291,0.354,4,35
"Bean, Brendan",Ivy League,Penn,Fr,P,,,60,0.179,0.233,0.196,0,0.018,0,0,21.67,6.67,-15,0.233,0.198,-7,0
"Bear, Ezekiel",Southwestern,Prairie View,So,DH,,,140,0.244,0.286,0.358,2,0.114,0,0,15,5.71,-9.29,0.277,0.287,-6,11
"Beard, Trevor",Southland,A&M-Corpus Chris,Jr,C,,,2,0.5,0.5,1,0,0.5,0,0,0,0,0,0.5,0.621,0,1
"Beaulieu, Kyle",Atlantic 10,Rhode Island,So,C,,,46,0.118,0.326,0.118,0,0,1,2,28.26,19.57,-8.69,0.19,0.248,-3,2
"Beaver, Dallas",AAC,UCF,So,C,,,183,0.274,0.361,0.414,5,0.14,2,3,23.5,11.48,-12.02,0.342,0.34,1,23
"Bec, Christopher",American East,Maine,Sr,C,2018,146,330,0.323,0.397,0.507,8,0.184,20,30,11.52,10.91,-0.61,0.346,0.389,15,55
"Becerra, David",Western Athletic,UTRGV,So,INF,,,5,0.2,0.2,0.2,0,0,0,0,40,0,-40,0.333,0.176,-1,0
"Bechina, Marty",Big 10,Michigan State,Jr,INF,,,495,0.272,0.366,0.418,13,0.147,17,22,17.37,9.49,-7.88,0.312,0.348,5,66
"Becht, Joe",West Coast,Santa Clara,Sr,INF,,,301,0.248,0.362,0.352,4,0.104,18,27,20.27,12.96,-7.31,0.312,0.324,-3,34
"Beck, Brendan",Pac 12,Stanford,Fr,INF,,,5,0.2,0.2,0.2,0,0,0,0,20,0,-20,0.25,0.176,-1,0
"Beck, Connor",Big 12,Texas Tech,Sr,OF,,,86,0.178,0.256,0.233,1,0.055,3,4,15.12,5.81,-9.31,0.2,0.232,-7,3
"Beck, Drew",Sun Belt,Appalachian St.,Jr,INF,,,170,0.2,0.312,0.303,2,0.103,1,1,21.76,8.82,-12.94,0.252,0.282,-8,13
"Becker, David",Horizon,Ill.-Chicago,Jr,INF,,,99,0.261,0.303,0.33,0,0.068,0,0,13.13,3.03,-10.1,0.299,0.281,-5,8
"Becker, Derek",Metro Atlantic,Iona,Fr,INF,,,78,0.182,0.256,0.197,0,0.015,1,1,30.77,10.26,-20.51,0.279,0.219,-8,2
"Becker, Luke",SEC,Kentucky,Sr,INF,2018,261,509,0.296,0.411,0.477,14,0.18,19,28,17.29,15.91,-1.38,0.34,0.386,22,84
"Beckett, Taylor",Ivy League,Princeton,Fr,UT,,,79,0.29,0.38,0.449,2,0.159,0,0,22.78,8.86,-13.92,0.367,0.363,2,12
"Beckman, Trey",Horizon,Ill.-Chicago,Jr,OF,,,18,0.278,0.278,0.444,0,0.167,0,0,33.33,0,-33.33,0.417,0.305,0,2
"Bedford, Cole",SEC,Texas A&M,Jr,C,,,334,0.262,0.296,0.386,6,0.124,4,4,21.86,4.79,-17.07,0.323,0.3,-10,31
"Bedgood, David",AAC,Tulane,Fr,INF,,,104,0.263,0.317,0.432,2,0.168,2,2,18.27,5.77,-12.5,0.311,0.324,-1,12
"Bednar, Randy",Big 10,Maryland,Fr,OF,,,106,0.196,0.264,0.361,4,0.165,4,4,29.25,7.55,-21.7,0.242,0.273,-6,7
"Beeler, Brock",Southern,ETSU,So,OF,,,9,0.111,0.111,0.111,0,0,1,1,44.44,0,-44.44,0.2,0.098,-2,-1
"Beeman, Raven",American East,UMBC,Jr,OF,,,266,0.28,0.391,0.376,4,0.096,10,13,26.69,14.66,-12.03,0.399,0.349,3,36
"Beer, Seth",ACC,Clemson,Jr,OF,2018,28,556,0.338,0.511,0.665,34,0.327,2,3,9.53,22.48,12.95,0.313,0.487,71,139
"Beesley, Bradlee",Big West,Cal Poly,So,OF,,,388,0.281,0.335,0.388,3,0.107,9,12,12.63,7.22,-5.41,0.314,0.318,-6,42
"Beetley, Hunter",OVC,Eastern Ill.,Sr,1B,,,146,0.285,0.377,0.488,6,0.203,0,2,27.4,11.64,-15.76,0.367,0.372,5,22
"Beilsmith, Troy",Missouri Valley,Evansville,So,INF,,,226,0.331,0.456,0.552,7,0.221,7,10,17.26,11.06,-6.2,0.393,0.436,19,47
"Belanger, Luke",Big South,Radford,Fr,INF,,,33,0.185,0.303,0.185,0,0,1,1,18.18,15.15,-3.03,0.238,0.245,-3,2
"Belk, Brandt",West Coast,Pepperdine,Fr,INF,,,171,0.304,0.345,0.418,1,0.114,4,4,11.11,4.68,-6.43,0.338,0.332,0,20
"Bell, Brady",Southland,Nicholls St.,Jr,INF,,,171,0.352,0.368,0.494,2,0.142,2,3,12.28,3.51,-8.77,0.393,0.37,5,26
"Bell, Brandon",Sun Belt,Georgia St.,Jr,INF,,,119,0.314,0.403,0.402,2,0.088,0,0,26.89,11.76,-15.13,0.435,0.358,2,17
"Bell, Chad",Sun Belt,La.-Monroe,Jr,INF,,,337,0.294,0.374,0.49,11,0.196,5,10,22.85,10.09,-12.76,0.364,0.372,11,52
"Bell, Evan",AAC,Memphis,Fr,OF,,,53,0.17,0.264,0.277,1,0.106,0,0,18.87,5.66,-13.21,0.194,0.248,-4,3
"Bell, Johnpaul",Patriot,Bucknell,So,OF,,,254,0.266,0.331,0.406,5,0.14,5,7,22.05,6.3,-15.75,0.329,0.321,-3,28
"Bell, Keenan",SEC,Florida,So,INF,,,226,0.267,0.332,0.451,8,0.184,4,7,23.89,7.52,-16.37,0.326,0.338,1,28
"Bell, Tommy",Conference USA,Old Dominion,Fr,INF,,,113,0.237,0.327,0.289,1,0.052,3,4,17.7,8.85,-8.85,0.286,0.284,-5,9
"Bellafronto, Nick",Pac 12,Stanford,Jr,INF,,,1,NA,1,NA,0,NA,0,0,0,100,100,NA,0.691,0,0
"Bellamy, David",Western Athletic,New Mexico St.,Sr,OF,,,90,0.268,0.3,0.329,0,0.061,4,4,16.67,5.56,-11.11,0.324,0.279,-4,7
"Belle, Dillon",Southland,Nicholls St.,So,C,,,72,0.328,0.444,0.466,2,0.138,0,0,20.83,12.5,-8.33,0.405,0.4,4,13
"Belliveau, Cam",American East,Hartford,Sr,INF,,,83,0.153,0.217,0.181,0,0.028,2,3,8.43,7.23,-1.2,0.167,0.191,-10,0
"Beltran, Michael",Western Athletic,Utah Valley,Jr,INF,,,74,0.344,0.432,0.492,2,0.148,3,5,12.16,10.81,-1.35,0.38,0.409,5,14
"Bender, Colton",Metro Atlantic,Quinnipiac,Fr,C,,,77,0.303,0.351,0.303,0,0,0,2,7.79,5.19,-2.6,0.323,0.3,-2,7
"Bender, Jake",Metro Atlantic,Rider,Sr,INF,,,484,0.245,0.324,0.331,4,0.086,17,18,11.98,8.68,-3.3,0.271,0.294,-17,42
"Bendo, Liam",Atlantic 10,Saint Josephs,Fr,INF,,,69,0.207,0.333,0.224,0,0.017,0,0,11.59,14.49,2.9,0.24,0.269,-4,5
"Benefield, Blake",Conference USA,Middle Tenn,Jr,OF,,,461,0.251,0.297,0.397,12,0.146,1,2,31.24,3.9,-27.34,0.348,0.301,-13,43
"Benevidez, Ryan",Sun Belt,Little Rock,Jr,OF,,,119,0.333,0.42,0.576,5,0.242,2,2,22.69,10.92,-11.77,0.418,0.429,9,24
"Bengston, Chandler",Ivy League,Columbia,Jr,1B,,,321,0.285,0.374,0.522,16,0.237,3,3,28.97,11.53,-17.44,0.367,0.381,12,52
"Benjamin, Evian",Sun Belt,La.-Monroe,Fr,OF,,,23,0.118,0.261,0.118,0,0,1,2,13.04,8.7,-4.34,0.143,0.218,-2,1
"Bennett, Andy",Big East,Butler,Fr,INF,,,68,0.235,0.397,0.255,0,0.02,0,1,14.71,20.59,5.88,0.286,0.318,-1,7
"Bennett, Jonathan",American East,Maine,Sr,C,,,336,0.266,0.354,0.345,3,0.078,7,8,20.83,11.9,-8.93,0.338,0.314,-6,35
"Bennett, Stephen",Metro Atlantic,Canisius,So,INF,,,164,0.272,0.354,0.375,1,0.103,2,6,22.56,9.15,-13.41,0.356,0.326,-1,19
"Benson, Michael",Pac 12,Arizona,So,C,,,5,0.25,0.4,0.5,0,0.25,0,0,40,20,-20,0.5,0.387,0,1
"Benyo, Kyle",Horizon,Youngstown St.,Jr,OF,,,173,0.168,0.231,0.303,5,0.135,2,3,34.68,5.78,-28.9,0.223,0.234,-15,6
"Berezo, Daane",Atlantic 10,VCU,Sr,INF,,,510,0.26,0.359,0.3,0,0.039,10,16,11.18,11.76,0.58,0.298,0.311,-10,52
"Bergeron, Kyle",Southland,Incarnate Word,So,INF,,,347,0.277,0.352,0.403,5,0.125,6,9,18.16,6.34,-11.82,0.331,0.332,-1,41
"Bergh, Colin",Big East,Villanova,So,C,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Bergmann, Kenny",AAC,UConn,So,C,,,25,0.19,0.32,0.19,0,0,0,0,24,16,-8,0.267,0.251,-2,1
"Berkey, Evan",Western Athletic,CSU Bakersfield,Fr,SS,,,148,0.279,0.378,0.336,0,0.057,5,7,13.51,11.49,-2.02,0.327,0.327,-1,17
"Berler, Matt",SEC,Missouri,Sr,INF,,,197,0.202,0.325,0.307,2,0.104,6,7,25.38,9.64,-15.74,0.277,0.292,-7,17
"Bernardo, Griffin",AAC,UCF,Fr,INF,,,55,0.273,0.382,0.455,2,0.182,1,1,32.73,9.09,-23.64,0.4,0.368,2,8
"Bernauer, Alex",Big East,Georgetown,Sr,1B,,,286,0.289,0.371,0.43,3,0.141,4,4,16.43,10.14,-6.29,0.342,0.348,3,38
"Berne, Mason",Colonial,UNCW,Sr,INF,2018,982,360,0.327,0.408,0.518,15,0.191,2,4,19.17,10.56,-8.61,0.374,0.397,19,63
"Bernick, Nick",Metro Atlantic,Niagara,Sr,INF,,,151,0.195,0.344,0.229,0,0.034,3,5,25.83,9.27,-16.56,0.287,0.285,-6,12
"Bernstein, Jake",Big East,Georgetown,Sr,INF,,,489,0.274,0.348,0.338,4,0.064,14,21,13.29,10.02,-3.27,0.315,0.312,-9,50
"Berra, Michael",OVC,Southeast Mo. St.,So,OF,,,24,0.125,0.375,0.313,1,0.188,0,1,20.83,20.83,0,0.091,0.325,0,3
"Berry, Chris",ASUN,North Florida,Jr,OF,,,480,0.261,0.362,0.327,3,0.066,8,14,10.63,13.33,2.7,0.288,0.316,-8,51
"Berry, Jake",Western Athletic,Utah Valley,So,OF,,,253,0.247,0.336,0.307,3,0.06,3,4,20.55,9.49,-11.06,0.303,0.293,-9,22
"Berryhill, Mitchell",Big West,Cal St. Fullerton,Jr,OF,,,164,0.314,0.354,0.401,0,0.088,7,9,12.2,7.93,-4.27,0.368,0.345,1,21
"Berst, Matt",Big 10,Iowa,Fr,C,,,7,0.143,0.143,0.143,0,0,0,0,71.43,0,-71.43,0.5,0.125,-1,0
"Bertelson, Sam",Big 12,Texas,Fr,INF,,,8,0,0.25,0,0,0,0,0,37.5,25,-12.5,0,0.173,-1,0
"Bertiaume, Phil",Sun Belt,UT Arlington,Sr,OF,,,142,0.239,0.352,0.345,2,0.106,3,3,20.42,10.56,-9.86,0.301,0.323,-1,16
"Bertochi, Matt",Northeast,Central Conn. St.,Fr,INF,,,13,0.273,0.308,0.273,0,0,2,2,23.08,0,-23.08,0.375,0.28,-1,1
"Bertrand, Easton",Big 10,Minnesota,Fr,OF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Bess, Cuba",Western Athletic,Grand Canyon,So,C,,,81,0.273,0.309,0.351,1,0.078,1,1,19.75,3.7,-16.05,0.333,0.29,-3,7
"Betancourt, Wilanier",Southwestern,Alabama A&M,Jr,C,,,284,0.192,0.239,0.264,1,0.072,2,3,25,4.58,-20.42,0.258,0.225,-26,8
"Bewley, Brhet",West Coast,San Diego,Jr,INF,2018,962,496,0.273,0.337,0.385,9,0.112,2,5,17.54,8.47,-9.07,0.318,0.317,-8,53
"Bianchi, Ashton",Metro Atlantic,Manhattan,So,OF,,,2,0.5,0.5,2,1,1.5,0,0,0,0,0,0,1.008,1,1
"Bianco, Ben",ACC,Louisville,Fr,C,,,17,0.385,0.529,0.692,1,0.308,0,0,23.53,11.76,-11.77,0.5,0.513,3,5
"Bible, Chad",Mountain West,San Diego St.,Jr,OF,,,212,0.34,0.406,0.545,8,0.204,2,4,20.28,3.77,-16.51,0.407,0.408,13,39
"Bielamowicz, Tyler",AAC,Houston,So,P,,,212,0.321,0.425,0.429,4,0.107,5,10,11.79,13.68,1.89,0.35,0.381,8,34
"Biermann, Zach",Sun Belt,Coastal Carolina,Jr,DH,,,183,0.281,0.393,0.49,6,0.209,2,2,16.39,13.11,-3.28,0.314,0.382,7,30
"Bigbie, Justice",Southern,Western Caro.,Fr,UT,,,184,0.32,0.364,0.473,4,0.154,0,1,19.02,5.43,-13.59,0.379,0.359,4,26
"Biggar, Austin",SEC,Georgia,So,C,,,171,0.172,0.24,0.225,1,0.053,0,0,28.07,7.6,-20.47,0.245,0.218,-17,4
