Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"Turelli, Paul",Missouri Valley,Illinois St.,Fr,P,,,0.1,1,0,0,0,0,0,0,0,0,100,3.15
"Turner, Jordan",Mid-Eastern,UMES,Jr,P,,,6.7,53,5.66,15.09,-9.43,0.311,0.415,0.422,0.369,11.32,41.51,5.83
"Turner, Timothy",Atlantic 10,George Mason,Sr,OF,,,11.3,68,11.76,11.76,0,0.224,0.309,0.31,0.277,29.41,25,5.01
"Turski, Taylor",Big 12,Kansas,Sr,P,,,40.9,210,20.48,10.48,10,0.223,0.333,0.291,0.288,21.9,22.38,3.95
"Tuttle, Bradley",Mid-Eastern,Coppin St.,Fr,P,,,5.1,34,11.76,17.65,-5.89,0.423,0.5,0.846,0.528,11.76,20.59,12.75
"Tuttle, Brenden",Patriot,Bucknell,Fr,P,,,3.1,17,17.65,29.41,-11.76,0.182,0.412,0.182,0.307,29.41,5.88,6.05
"Tweedt, Sam",Pac 12,Oregon St.,Jr,P,,,32.5,146,21.23,8.9,12.33,0.137,0.219,0.214,0.2,32.88,23.29,2.93
"Tweedy, Sean",Conference USA,Southern Miss,So,P,,,4,30,26.67,13.33,13.34,0.28,0.4,0.28,0.321,13.33,20,2.9
"Twitchell, Ryan",Atlantic 10,Rhode Island,Fr,P,,,3.2,18,27.78,22.22,5.56,0.25,0.389,0.25,0.3,0,22.22,3.77
"Tworek, Justin",ASUN,North Florida,Jr,P,,,1.1,13,0,23.08,-23.08,0.5,0.692,1.75,0.831,0,30.77,52.24
"Tyler, Cody",Missouri Valley,Wichita St.,Sr,P,2018,951,43,227,22.91,10.13,12.78,0.251,0.344,0.344,0.307,15.86,25.55,2.75
"Tyler, Kyle",Big 12,Oklahoma,Jr,P,2018,601,50.9,255,19.61,14.12,5.49,0.252,0.369,0.352,0.324,22.75,19.22,4.37
"Tyner, Jackson",Conference USA,Rice,Jr,P,,,1.2,7,14.29,0,14.29,0,0.143,0,0.103,0,57.14,3.98
"Tyranski, Mitchell",Big 10,Michigan State,So,P,,,22.7,113,26.55,9.73,16.82,0.25,0.319,0.33,0.287,26.55,13.27,1.96
"Tyson, Wyatt",Big South,Campbell,So,P,,,7.1,62,17.74,22.58,-4.84,0.209,0.403,0.302,0.331,22.58,14.52,8.64
"Udall, Hayden",Western Athletic,Grand Canyon,Fr,P,,,7,35,2.86,8.57,-5.71,0.344,0.4,0.531,0.399,37.14,20,6
"Udell, Connor",Ivy League,Princeton,Fr,P,,,3,18,22.22,11.11,11.11,0.333,0.389,0.467,0.361,16.67,16.67,2.48
"Uecker, Zac",Southwestern,Mississippi Val.,So,P,,,21.5,157,10.19,17.2,-7.01,0.381,0.497,0.442,0.412,14.65,19.75,6.54
"Ueckert, Cayne",Southland,McNeese,Jr,P,,,24,119,17.65,13.45,4.2,0.31,0.412,0.47,0.383,21.85,18.49,4.73
"Ulane, Jonah",Big 12,Kansas,Fr,P,,,8.2,41,14.63,9.76,4.87,0.278,0.341,0.611,0.392,12.2,36.59,9.49
"Urbon, Seth",Ivy League,Cornell,So,P,,,27,116,9.48,5.17,4.31,0.248,0.293,0.371,0.286,26.72,31.9,4.18
"Uselman, Clayton",Horizon,Milwaukee,Sr,P,,,9.4,36,13.89,5.56,8.33,0.121,0.167,0.212,0.166,36.11,30.56,2.72
"Uskali, Neil",Big West,Hawaii,Sr,P,,,50.4,231,10.39,7.79,2.6,0.243,0.299,0.345,0.28,25.11,32.03,3.84
"Vaccacio, Andrew",Sun Belt,Appalachian St.,Jr,P,,,19.2,96,30.21,13.54,16.67,0.284,0.375,0.519,0.377,16.67,13.54,4.87
"Vail, Tommy",ACC,Notre Dame,Fr,P,,,10.1,53,18.87,16.98,1.89,0.205,0.415,0.385,0.368,7.55,32.08,7.9
"Vainer, Davis",SEC,Alabama,So,P,,,13.7,96,23.96,19.79,4.17,0.288,0.448,0.301,0.355,15.63,14.58,4.61
"Vaka, Matt",ASUN,North Florida,Sr,P,,,45.7,239,7.11,8.37,-1.26,0.327,0.385,0.427,0.352,36.4,15.9,4.2
"Valentine, Trent",Northeast,Fairleigh Dickinson,Fr,P,,,11,55,18.18,10.91,7.27,0.383,0.436,0.511,0.402,16.36,18.18,2.97
"Van Beusekom, Will",Metro Atlantic,Marist,So,P,,,3.5,21,19.05,19.05,0,0.188,0.381,0.438,0.363,9.52,33.33,8.86
"Van Der Weide, Trey",ASUN,USC Upstate,Jr,P,,,25.9,137,16.06,5.84,10.22,0.276,0.328,0.319,0.285,32.12,13.14,2.95
"Van Eyk, C.J.",ACC,Florida St,Fr,P,2020,,20.2,84,35.71,13.1,22.61,0.181,0.286,0.25,0.249,16.67,17.86,2.45
"Van Gytenbeek, Carter",Patriot,Army,So,P,,,26.9,149,14.77,10.07,4.7,0.276,0.369,0.386,0.334,22.82,24.16,4.23
"Van Hoose, Connor",Patriot,Bucknell,Sr,P,2018,247,54.7,280,22.14,12.5,9.64,0.254,0.364,0.322,0.314,17.86,22.86,3.66
"Van Leeuwen, Ryan",Big 12,Oklahoma State,Jr,P,,,1.2,10,0,20,-20,0.286,0.5,0.286,0.386,30,20,10.65
"Van Scoyoc, Spencer",Pac 12,Arizona St.,So,P,,,14.1,87,13.79,19.54,-5.75,0.179,0.414,0.214,0.319,18.39,20.69,6.98
"Vance, Jake",Big 10,Ohio State,So,P,,,24.9,111,18.92,10.81,8.11,0.224,0.306,0.357,0.293,29.73,19.82,4.47
"Vancena, Jayce",Big 10,Michigan,Sr,P,2018,915,48.9,245,12.65,8.98,3.67,0.254,0.331,0.362,0.305,27.35,24.9,4.33
"VanCleave, Conner",Big 12,Kansas,Fr,P,,,6.2,32,15.63,15.63,0,0.308,0.438,0.654,0.457,15.63,25,10.73
"Vander Kooi, Boyd",Pac 12,Arizona St.,Fr,P,,,12.2,56,21.43,8.93,12.5,0.271,0.357,0.375,0.323,21.43,19.64,2.9
"Vanderford, Tei",Big West,CSUN,Sr,P,,,59.6,273,19.78,7.69,12.09,0.249,0.315,0.404,0.312,27.47,20.15,4.12
"Vanek, Matt",Horizon,Milwaukee,So,P,,,4.7,30,20,13.33,6.67,0.24,0.367,0.36,0.33,20,23.33,6.55
"Vanheyningen, Jamil",Big South,Campbell,Fr,P,,,7,40,15,25,-10,0.2,0.5,0.48,0.436,12.5,22.5,9.72
"VanLanen, Luke",Horizon,Valparaiso,Sr,P,,,19,135,18.52,15.56,2.96,0.279,0.4,0.468,0.377,20.74,20,6.2
"Vann, Christiann",Southern,Mercer,Sr,P,,,31,163,37.42,11.66,25.76,0.2,0.319,0.267,0.273,11.66,17.18,2.47
"VanScoter, Reid",American East,Binghamton,Fr,P,,,7.2,35,20,8.57,11.43,0.207,0.314,0.276,0.272,40,5.71,3.29
"Varela, C.J.",Big 12,Oklahoma State,So,P,,,26.2,119,18.49,11.76,6.73,0.206,0.311,0.275,0.27,17.65,31.93,3.8
"Varga, Carter",Southern,Mercer,Sr,P,,,8.3,87,25.29,13.79,11.5,0.26,0.368,0.342,0.32,22.99,13.79,2.54
"Vargas, Chris",Big West,UC Irvine,Sr,P,,,26.3,157,9.55,17.83,-8.28,0.293,0.42,0.382,0.36,19.11,26.75,6.42
"Varnell, Taylor",Summit League,Oral Roberts,Sr,P,2018,858,22.4,131,25.19,9.92,15.27,0.275,0.374,0.422,0.348,12.21,22.9,4.49
"Vasquez, Brennan",Ivy League,Brown,Fr,C,,,9.1,41,17.07,7.32,9.75,0.297,0.341,0.351,0.304,26.83,19.51,2.6
"Vasquez, Daniel",SEC,Tennessee,Jr,P,,,15,85,21.18,8.24,12.94,0.231,0.294,0.321,0.273,27.06,22.35,3.01
"Vasquez, Daniel",Southwestern,Texas Southern,So,P,,,6.7,46,6.52,13.04,-6.52,0.333,0.435,0.528,0.408,17.39,28.26,9.71
"Vasquez, Jose",Southland,Northwestern St.,Jr,P,,,17.1,62,24.19,9.68,14.51,0.127,0.226,0.127,0.178,24.19,29.03,2.62
"Vassar, Brad",Sun Belt,UT Arlington,Sr,P,,,54.3,264,15.91,5.68,10.23,0.248,0.314,0.336,0.29,21.97,29.92,3.88
"Vassar, Cam",Colonial,James Madison,So,P,,,6.4,62,17.74,19.35,-1.61,0.417,0.532,0.708,0.512,17.74,9.68,11.9
"Vasturia, Mike",Big 10,Maryland,Fr,P,,,5.1,29,6.9,17.24,-10.34,0.375,0.483,0.833,0.534,13.79,31.03,12.95
"Vater, Zack",West Coast,Pacific,Fr,P,,,4.1,20,15,5,10,0.333,0.4,0.444,0.37,25,20,3.15
"Vaughn, Tyler",OVC,Belmont,Sr,P,,,75.1,376,21.01,7.98,13.03,0.285,0.356,0.495,0.364,14.36,27.93,5.72
"Vaules, Alec",Ivy League,Dartmouth,So,P,,,0.4,6,33.33,0,33.33,0.333,0.333,0.5,0.353,0,33.33,-6.85
"Vazquez, Danny",Conference USA,FIU,Fr,P,,,0.1,2,50,50,0,0,0.5,0,0.345,0,0,13.15
"Vazquez, Ivanniel",Southwestern,Alabama St.,Sr,P,,,20.7,119,19.33,13.45,5.88,0.281,0.378,0.406,0.341,17.65,21.01,4.16
"Vega, Alvin",Metro Atlantic,Canisius,Jr,P,,,4.7,37,24.32,27.03,-2.71,0.346,0.541,0.423,0.439,8.11,13.51,6.34
"Vega, Carlos",OVC,Southeast Mo. St.,Sr,P,2018,638,28.5,148,33.78,6.08,27.7,0.272,0.318,0.419,0.317,14.86,18.24,2.52
"Velasquez, Gavin",Big West,Cal St. Fullerton,Jr,P,,,24.5,122,18.03,9.84,8.19,0.215,0.311,0.336,0.29,25.41,25.41,4.25
"Velasquez, Israel",Mid-Eastern,UMES,Fr,UT,,,1,7,0,28.57,-28.57,0.4,0.571,0.6,0.5,14.29,28.57,9.15
"Velez-Cintron, Eduardo",Southwestern,Southern U.,Jr,INF,,,3.2,19,10.53,31.58,-21.05,0.167,0.474,0.167,0.349,15.79,26.32,8.46
"Veliz, Gregory",ACC,Miami (FL),So,P,,,23.7,114,22.81,15.79,7.02,0.207,0.342,0.315,0.3,21.05,20.18,4.03
"Veneziano, Anthony",Sun Belt,Coastal Carolina,So,P,,,29,145,22.76,10.34,12.42,0.26,0.366,0.39,0.336,18.62,21.38,4.84
"Verbeke, Nik",Southern,Furman,Sr,P,,,23.4,113,11.5,9.73,1.77,0.313,0.398,0.417,0.359,26.55,20.35,5.07
"Verdonk, Dylan",Big East,Seton Hall,Jr,P,,,7.4,40,17.5,12.5,5,0.265,0.375,0.382,0.339,20,25,5.44
"Vermillion, Zebulon",SEC,Arkansas,Fr,P,,,3,14,21.43,0,21.43,0.308,0.286,0.308,0.251,14.29,28.57,1.15
"Vernon, Austin",Mid-Eastern,N.C. Central,Fr,P,,,5.1,31,12.9,19.35,-6.45,0.36,0.484,0.64,0.474,16.13,22.58,10.21
"Verplank, Bryce",Big 12,Texas,So,P,,,2,12,25,33.33,-8.33,0.143,0.5,0.429,0.421,25,0,7.65
"Vial, Brandon",OVC,Austin Peay,Jr,P,,,17,86,4.65,4.65,0,0.39,0.419,0.585,0.428,32.56,20.93,5.68
"Vick, Christian",OVC,Southeast Mo. St.,Jr,P,,,16,89,14.61,3.37,11.24,0.424,0.449,0.612,0.453,21.35,19.1,4.71
"Vickery, Trey",ASUN,FGCU,So,P,,,7.1,45,26.67,22.22,4.45,0.152,0.356,0.152,0.267,20,15.56,4.41
"Videtto, Anthony",Atlantic 10,Massachusetts,So,P,,,7.2,29,13.79,6.9,6.89,0.259,0.31,0.296,0.272,34.48,20.69,2.87
"Vierling, Matt",ACC,Notre Dame,Jr,OF,2018,137,5.6,50,22,16,6,0.39,0.5,0.707,0.503,18,10,11
"Vietmeier, Trent",SEC,LSU,Fr,P,,,9,41,17.07,9.76,7.31,0.324,0.39,0.529,0.385,12.2,26.83,6.15
"Vila, Colman",Colonial,Delaware,Sr,P,,,37.9,240,19.17,4.58,14.59,0.26,0.313,0.356,0.29,23.33,21.67,3.07
"Villalobos, Dylan",Big West,Cal Poly,Fr,P,,,0.2,9,11.11,33.33,-22.22,0.5,0.778,0.5,0.586,11.11,0,68.15
"Villalobos, Eli",Big West,Long Beach St.,Jr,P,2018,417,20.8,119,21.01,16.81,4.2,0.237,0.37,0.402,0.342,21.85,19.33,5.65
"Villanueva, Michael",Southwestern,Texas Southern,So,P,,,30.9,176,17.05,14.77,2.28,0.275,0.403,0.42,0.362,15.34,24.43,5.67
"Villarreal, Fred",AAC,Houston,So,P,,,22.3,114,8.77,7.02,1.75,0.27,0.351,0.28,0.291,48.25,7.02,4
"Vincent, Casey",Atlantic 10,St. Bonaventure,So,P,,,25.4,136,16.91,13.97,2.94,0.239,0.36,0.339,0.316,23.53,20.59,5.08
"Virbitsky, Kyle",Big 10,Penn State,Fr,P,,,6.1,35,14.29,14.29,0,0.4,0.486,0.533,0.443,22.86,14.29,6.1
"Vitacco, Vincent",Metro Atlantic,Rider,Fr,P,,,15.2,78,16.67,11.54,5.13,0.394,0.474,0.591,0.451,17.95,16.67,4.46
"Vizcaino, Jonny",Big South,High Point,Jr,P,,,12.1,56,21.43,8.93,12.5,0.239,0.321,0.304,0.28,25,16.07,3.97
"Voelker, Matt",West Coast,Loyola Marymount,Fr,P,,,10.2,52,19.23,5.77,13.46,0.225,0.346,0.375,0.317,26.92,13.46,5.11
"Voliva, Evan",AAC,East Carolina,Jr,P,,,7.6,67,11.94,8.96,2.98,0.31,0.403,0.569,0.413,25.37,22.39,9.73
"Vorhof, Mick",Western Athletic,Grand Canyon,Sr,P,2018,277,39.9,230,26.96,6.52,20.44,0.229,0.278,0.329,0.264,22.17,21.3,1.57
"Vorsheck, Charlie",ACC,Notre Dame,Sr,P,,,17.4,93,18.28,7.53,10.75,0.238,0.301,0.333,0.28,20.43,30.11,3.32
"Voss, Jacob",Big East,Creighton,So,P,2018,811,1.1,10,10,10,0,0.667,0.7,1,0.705,0,20,4.06
"Wade, Jalen",AAC,Cincinnati,Fr,P,,,11,59,8.47,8.47,0,0.38,0.424,0.58,0.417,22.03,22.03,6.24
"Wade, Kyle",Mid American,Miami (OH),Jr,P,,,1,7,14.29,28.57,-14.28,0.4,0.571,0.4,0.448,14.29,14.29,7.15
"Wade, Matthew",OVC,Southeast Mo. St.,Sr,P,,,15.9,115,13.91,16.52,-2.61,0.263,0.383,0.337,0.328,29.57,17.39,6.35
"Waeghe, Austin",Big East,Butler,Fr,P,,,3.1,19,15.79,21.05,-5.26,0.4,0.526,0.4,0.423,21.05,10.53,5.08
"Wagner, Alex",Mid American,Toledo,Sr,P,,,27.6,197,15.23,15.23,0,0.348,0.467,0.484,0.414,18.27,17.77,6.52
"Wagner, R.J.",Atlantic 10,Dayton,So,P,,,24.8,153,10.46,12.42,-1.96,0.397,0.484,0.496,0.429,26.14,15.03,5.04
"Wahl, Austin",Ivy League,Cornell,Sr,P,,,8.8,52,17.31,15.38,1.93,0.238,0.385,0.31,0.324,25,19.23,4.51
"Wainhouse, Joe",Pac 12,Washington,Sr,P,,,0.3,3,0,0,0,0,0,0,0,33.33,66.67,3.15
"Waldichuk, Ken",West Coast,Saint Marys (CA),So,P,,,38.5,194,28.87,6.7,22.17,0.238,0.299,0.298,0.265,21.65,15.46,2.32
"Waldis, Hunter",Big East,Seton Hall,Fr,P,,,3,18,27.78,27.78,0,0.1,0.5,0.2,0.381,16.67,5.56,7.81
"Waldron, Matt",Big 10,Nebraska,Jr,P,,,66.3,314,15.92,5.41,10.51,0.273,0.322,0.374,0.304,25.8,25.16,3.81
"Waldron, Mike",Big 10,Nebraska,Jr,INF,,,17.3,79,8.86,8.86,0,0.268,0.342,0.352,0.309,31.65,25.32,4.48
"Waldsmith, Alex",West Coast,Santa Clara,So,P,,,19.1,122,13.93,17.21,-3.28,0.287,0.402,0.394,0.349,22.95,18.03,5.5
"Walke, Justin",Colonial,UNCW,Jr,P,,,13,53,18.87,7.55,11.32,0.178,0.283,0.244,0.245,28.3,22.64,3.22
"Walker, Blake",Mid American,Northern Ill.,So,P,,,14.8,91,14.29,14.29,0,0.286,0.396,0.455,0.372,30.77,15.38,6.86
"Walker, Brett",Pac 12,Oregon,Fr,P,,,2.1,12,8.33,8.33,0,0.4,0.5,0.5,0.441,16.67,25,5.05
"Walker, Channing",Southwestern,Alabama St.,Fr,P,,,11,56,7.14,14.29,-7.15,0.37,0.446,0.478,0.399,32.14,12.5,5.78
"Walker, Garrett",Southland,Lamar,Jr,P,,,3.1,19,5.26,0,5.26,0.5,0.526,0.5,0.454,36.84,5.26,3.47
"Walker, Jake",Atlantic 10,Rhode Island,So,P,,,11.2,70,20,11.43,8.57,0.328,0.414,0.397,0.359,10,25.71,4.49
"Walker, James",Metro Atlantic,Niagara,Jr,P,,,4.6,45,11.11,31.11,-20,0.464,0.644,0.821,0.584,8.89,13.33,17.06
"Walker, Josh",Big East,Butler,Sr,P,,,16,84,14.29,14.29,0,0.229,0.345,0.329,0.306,19.05,30.95,5.71
"Walker, Matt",Missouri Valley,Illinois St.,So,P,,,28.6,148,22.97,12.84,10.13,0.218,0.345,0.266,0.288,24.32,18.24,3.29
"Walker, Nate",West Coast,San Diego,So,P,,,9.3,47,10.64,17.02,-6.38,0.235,0.426,0.382,0.368,21.28,23.4,7.34
"Walker, Noah",Sun Belt,Texas State,Fr,P,,,1.1,8,25,0,25,0.429,0.5,0.429,0.419,0,25,2.24
"Walker, Ross",OVC,Austin Peay,Jr,P,,,4,22,9.09,13.64,-4.55,0.313,0.455,0.375,0.376,27.27,13.64,5.9
"Walker, Ryan",Pac 12,Washington St.,Sr,P,2018,916,77.4,426,15.49,11.74,3.75,0.271,0.373,0.382,0.334,23.94,20.66,4.59
"Wallace, Chase",SEC,Tennessee,Fr,P,,,8.1,44,13.64,18.18,-4.54,0.281,0.409,0.594,0.406,20.45,18.18,8.21
"Wallace, Jacob",AAC,UConn,So,P,,,14.2,82,17.07,13.41,3.66,0.254,0.366,0.373,0.329,19.51,24.39,5.75
"Wallace, Paxton",Missouri Valley,Wichita St.,Fr,UT,,,1.2,6,16.67,16.67,0,0,0.167,0,0.115,50,16.67,3.98
"Wallace, Scottie",Southern,Wofford,Fr,P,,,8,43,11.63,11.63,0,0.359,0.442,0.436,0.392,27.91,18.6,3.77
"Wallace, Trenton",Big 10,Iowa,Fr,P,,,7.1,33,27.27,6.06,21.21,0.286,0.364,0.321,0.309,21.21,12.12,2.3
"Wallace, Zach",Mountain West,San Jose St.,Jr,P,,,19.9,135,19.26,7.41,11.85,0.278,0.378,0.426,0.352,21.48,20.74,3.4
"Wallner, Matt",Conference USA,Southern Miss,So,OF,,,8.8,50,24,10,14,0.256,0.34,0.372,0.314,20,20,3.94
"Walsh, Joey",ACC,Boston College,Fr,P,,,13,55,29.09,12.73,16.36,0.255,0.364,0.362,0.326,14.55,20,3.53
"Walsh, Redmond",SEC,Tennessee,Fr,P,,,5.1,25,16,4,12,0.304,0.32,0.435,0.316,20,28,2.17
"Walston, Caleb",Mid-Eastern,UMES,So,P,,,11.8,69,11.59,18.84,-7.25,0.357,0.478,0.518,0.431,15.94,24.64,5.1
"Walter, Chase",Southern,Western Caro.,Fr,P,,,35.2,145,22.76,16.55,6.21,0.192,0.324,0.325,0.294,22.76,21.38,4.43
"Walter, William",Mid-Eastern,Florida A&M,Fr,UT,,,2,13,15.38,23.08,-7.7,0.333,0.462,0.444,0.39,23.08,7.69,5.65
"Walters, Blake",Patriot,Army,Jr,P,,,11.1,73,5.48,8.22,-2.74,0.29,0.356,0.403,0.329,24.66,30.14,6.93
"Walters, Jake",SEC,Alabama,Sr,P,2018,267,112,547,21.21,10.24,10.97,0.255,0.338,0.364,0.309,22.85,19.56,3.54
"Walters, Tristan",OVC,SIUE,Sr,P,,,6.3,61,19.67,21.31,-1.64,0.255,0.41,0.574,0.41,11.48,26.23,11.72
"Wanger, Benny",Ivy League,Yale,Jr,P,,,15,90,16.67,13.33,3.34,0.227,0.333,0.333,0.298,20,27.78,4.61
"Waning, Thomas",Big 10,Ohio State,Jr,P,,,7,44,11.36,6.82,4.54,0.361,0.455,0.583,0.438,27.27,13.64,6.58
"Wantz, Andrew",Southern,UNCG,Sr,INF,2018,211,69.1,350,23.43,9.43,14,0.264,0.34,0.404,0.326,27.71,14.86,3.47
"Ward, James",Missouri Valley,Evansville,Sr,P,,,17.7,115,12.17,9.57,2.6,0.362,0.435,0.543,0.411,18.26,21.74,5.75
"Ward, Nigel",West Coast,San Diego,Jr,P,,,9.1,49,10.2,24.49,-14.29,0.306,0.49,0.361,0.396,28.57,12.24,6.33
"Ward, Omar",Metro Atlantic,Canisius,Fr,P,,,2.1,12,16.67,33.33,-16.66,0.25,0.5,0.625,0.471,33.33,0,13.15
"Ward, Thad",AAC,UCF,Jr,P,2018,160,40.3,212,15.57,12.26,3.31,0.233,0.34,0.324,0.299,25,23.11,4.14
"Ward, Tyler",Missouri Valley,Indiana St.,Jr,P,,,82.6,381,13.65,5.51,8.14,0.28,0.323,0.359,0.299,35.96,17.85,3.04
"Warden, Evan",Big 10,Purdue,Jr,INF,,,0.1,1,0,0,0,0,0,0,0,100,0,3.15
"Wares, Ryan",Big 10,Rutgers,Jr,P,,,20.2,123,17.89,15.45,2.44,0.297,0.415,0.465,0.383,13.82,26.02,5.37
"Wark, Jackson",Atlantic 10,Saint Louis,Jr,P,,,49.6,271,15.5,16.97,-1.47,0.257,0.395,0.342,0.338,35.42,9.96,5.26
"Warkentien, Jace",Summit League,Western Ill.,Fr,P,,,6,28,28.57,14.29,14.28,0.25,0.357,0.375,0.327,21.43,14.29,4.65
"Warner, Casey",Southwestern,Alabama A&M,So,P,,,18,108,12.04,14.81,-2.77,0.345,0.454,0.46,0.4,20.37,20.37,4.87
"Warner, Kyle",Metro Atlantic,Canisius,So,P,,,8.6,44,20.45,4.55,15.9,0.216,0.341,0.297,0.299,15.91,29.55,5.01
"Warren, Austin",Colonial,UNCW,Sr,P,2018,181,25.5,130,23.08,9.23,13.85,0.228,0.3,0.386,0.296,16.15,28.46,4.36
"Warren, Matt",Big 10,Nebraska,Sr,P,,,22,100,10,9,1,0.291,0.36,0.43,0.34,23,28,4.92
"Warren, Tracy",Southwestern,Prairie View,So,INF,,,4,23,4.35,13.04,-8.69,0.421,0.478,0.526,0.427,13.04,30.43,4.9
"Warren, Will",Southland,Southeastern LA.,Fr,P,,,8,39,17.95,25.64,-7.69,0.143,0.359,0.179,0.277,23.08,20.51,5.15
"Warzek, Bryan",Southland,New Orleans,Jr,P,2018,194,64.6,335,19.1,11.04,8.06,0.258,0.391,0.321,0.33,28.06,12.84,4.4
"Washburn, Marcus",Mid-Eastern,N.C. Central,Sr,P,,,8.3,65,16.92,15.38,1.54,0.255,0.4,0.314,0.331,23.08,18.46,5.2
"Washilewski, Steve",Big 12,Kansas,Fr,P,,,5.1,24,12.5,12.5,0,0.25,0.333,0.5,0.345,12.5,37.5,6.28
"Washington, Michael",Southwestern,Jackson St.,So,P,,,4.2,32,9.38,28.13,-18.75,0.391,0.563,0.522,0.474,9.38,25,8.15
"Wasson, Korey",Sun Belt,Arkansas St.,Fr,P,,,3.2,28,3.57,50,-46.43,0.154,0.607,0.385,0.475,21.43,14.29,20.65
"Watkins, Riley",SEC,Tennessee,Fr,P,,,0.1,1,100,0,100,0,0,0,0,0,0,-16.85
"Watland, Justin",Mountain West,San Jose St.,Jr,P,,,6.1,26,38.46,7.69,30.77,0.292,0.346,0.375,0.316,15.38,11.54,0.85
"Watson, Cyrillo",Big 10,Illinois,So,P,,,27.8,152,9.87,9.87,0,0.305,0.382,0.427,0.352,25,25,4.95
"Watson, Keegan",Big 10,Nebraska,Fr,OF,,,1.2,13,0,30.77,-30.77,0.444,0.615,0.556,0.511,23.08,15.38,13.15
"Watson, Mark",Southwestern,Jackson St.,Sr,P,,,18.2,101,16.83,16.83,0,0.208,0.386,0.273,0.317,17.82,25.74,5.78
"Watson, Ryan",SEC,Auburn,So,P,,,14.2,82,13.41,6.1,7.31,0.282,0.329,0.372,0.308,30.49,24.39,2.65
"Watson, Troy",Western Athletic,Northern Colo.,So,P,2018,446,21.9,114,13.16,12.28,0.88,0.214,0.325,0.327,0.294,33.33,21.05,4.56
"Watters, Matt",Colonial,Towson,So,P,,,7.2,45,13.33,33.33,-20,0.3,0.533,0.467,0.446,20,13.33,7.73
"Watts, Brady",Southern,VMI,Fr,P,,,1.3,15,0,20,-20,0.455,0.6,0.455,0.479,13.33,26.67,12.38
"Watts, Luke",Sun Belt,Appalachian St.,Sr,P,,,51.3,284,14.79,8.1,6.69,0.286,0.359,0.392,0.329,31.34,15.49,4.39
"Wazaney, Justin",Metro Atlantic,Fairfield,So,P,,,0.1,2,0,0,0,0.5,0.5,0.5,0.439,0,50,3.15
"Weatherly, Sam",ACC,Clemson,Fr,UT,,,7,35,25.71,14.29,11.42,0.286,0.4,0.286,0.32,14.29,17.14,3.15
"Weaver, Coby",Missouri Valley,Dallas Baptist,Jr,P,,,10.4,66,12.12,18.18,-6.06,0.264,0.409,0.396,0.362,27.27,19.7,6.61
"Weaver, Tristan",Missouri Valley,Indiana St.,So,P,,,20,82,14.63,9.76,4.87,0.211,0.317,0.282,0.277,24.39,29.27,4.25
"Webb, Nathan",Big West,UC Riverside,Fr,UT,,,1.2,9,22.22,11.11,11.11,0.5,0.556,0.5,0.467,11.11,11.11,2.31
"Webb, Ryan",SEC,Georgia,Fr,P,,,15.2,73,16.44,12.33,4.11,0.25,0.37,0.417,0.345,24.66,20.55,4.79
"Weber, Ray",American East,Albany (NY),So,P,,,6.5,51,9.8,5.88,3.92,0.333,0.392,0.533,0.391,25.49,23.53,5.92
"Weber, Ty",Big 10,Illinois,So,P,,,61.2,285,12.63,9.12,3.51,0.292,0.354,0.51,0.367,27.72,23.51,5.79
"Weekley, Tyler",Big South,Charleston So.,Jr,P,,,39.8,190,11.58,6.84,4.74,0.272,0.316,0.396,0.304,23.68,29.47,4.08
"Weems, Avery",Pac 12,Arizona,Jr,P,,,25,112,19.64,6.25,13.39,0.289,0.375,0.371,0.334,22.32,19.64,3.59
"Wegman, Brad",Pac 12,Southern Cal,Jr,P,,,33.4,180,17.22,10,7.22,0.271,0.35,0.413,0.33,21.11,24.44,3.96
"Wegmann, Nick",American East,Binghamton,Sr,P,2018,1018,44.2,226,19.47,7.08,12.39,0.223,0.292,0.347,0.28,19.47,30.53,3.76
"Weiermiller, Austin",Pac 12,Stanford,Fr,P,,,15.2,71,15.49,7.04,8.45,0.207,0.338,0.31,0.3,16.9,32.39,4.92
"Weigand, Alex",Missouri Valley,Evansville,Jr,P,,,37.9,203,14.78,8.87,5.91,0.287,0.384,0.409,0.35,22.17,23.15,4.55
"Weinberg, Reece",Big West,UC Santa Barbara,Fr,P,,,1.2,8,12.5,12.5,0,0.5,0.5,0.667,0.461,25,0,3.98
"Weiner, Ross",Northeast,Bryant,Sr,P,,,22.5,122,18.85,16.39,2.46,0.194,0.336,0.276,0.285,18.03,27.87,4.04
"Weirich, Jacob",Conference USA,Southern Miss,Fr,P,,,3.1,19,26.32,15.79,10.53,0.375,0.474,0.375,0.386,15.79,10.53,2.82
"Weisenburger, Jack",Big 10,Michigan,So,P,,,7.6,50,16,22,-6,0.27,0.46,0.405,0.393,20,18,7.88
"Weiss, Bo",ACC,North Carolina,So,P,,,2.8,30,23.33,13.33,10,0.16,0.3,0.16,0.233,30,16.67,3.5
"Weiss, Chris",Colonial,Hofstra,Sr,P,,,42.8,243,18.93,9.05,9.88,0.237,0.317,0.415,0.313,24.69,21.4,4.78
"Weiss, Ryan",Horizon,Wright St.,Jr,P,2018,129,51,231,20.35,7.36,12.99,0.277,0.333,0.399,0.32,26.84,19.48,3.64
