Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Cook, Chris",Southern,ETSU,Sr,INF,,,852,0.35,0.413,0.526,21,0.175,34,49,11.97,8.45,-3.52,0.381,0.404,50,154
"Cook, Justin",Atlantic 10,Richmond,So,INF,,,343,0.289,0.338,0.359,2,0.069,1,2,16.91,6.41,-10.5,0.35,0.313,-6,35
"Cook, Noah",Southern,VMI,Fr,INF,,,43,0.154,0.233,0.179,0,0.026,1,1,34.88,4.65,-30.23,0.25,0.197,-5,0
"Cook, Zac",Sun Belt,UT Arlington,So,INF,,,364,0.293,0.385,0.36,1,0.068,14,16,16.21,9.89,-6.32,0.354,0.335,0,44
"Cooke, Justin",Big 12,Oklahoma,Fr,C,,,9,0.125,0.222,0.125,0,0,0,0,66.67,0,-66.67,0.5,0.178,-1,0
"Coolen, Bo",Big 10,Ohio State,Sr,1B,,,269,0.24,0.335,0.319,3,0.079,1,2,21.93,12.27,-9.66,0.31,0.299,-8,25
"Cooley, Welles",Southland,McNeese,So,INF,,,47,0.225,0.298,0.3,0,0.075,2,2,25.53,8.51,-17.02,0.31,0.271,-3,3
"Coomes, Nick",SEC,LSU,Sr,C,,,270,0.283,0.363,0.391,4,0.107,3,4,16.67,10,-6.67,0.328,0.331,-1,32
"Cooper, Cody",Conference USA,Western Ky.,Sr,C,,,17,0.1,0.412,0.1,0,0,0,0,35.29,17.65,-17.64,0.25,0.32,0,2
"Cooper, Dillon",ACC,NC State,So,INF,,,170,0.255,0.324,0.283,0,0.028,5,8,23.53,8.82,-14.71,0.343,0.28,-8,13
"Cooper, Joey",Big West,CSUN,Jr,OF,,,242,0.246,0.384,0.377,5,0.131,4,7,15.7,10.33,-5.37,0.28,0.347,2,32
"Cooper, Justin",Sun Belt,Little Rock,So,INF,,,2,0,0,0,0,0,0,1,50,0,-50,0,0,-1,0
"Cooper, Matt",ACC,Clemson,Fr,UT,,,8,0.286,0.375,0.286,0,0,0,1,25,0,-25,0.4,0.31,0,1
"Cooper, Storme",Conference USA,Southern Miss,Jr,INF,,,339,0.225,0.363,0.287,3,0.062,7,9,18.29,15.04,-3.25,0.278,0.312,-7,35
"Cooper, Tanner",American East,Stony Brook,Fr,INF,,,14,0.083,0.214,0.083,0,0,0,0,42.86,0,-42.86,0.167,0.166,-2,0
"Cope, Daniel",Big West,Cal St. Fullerton,So,C,,,301,0.278,0.359,0.412,6,0.133,4,6,16.61,8.97,-7.64,0.319,0.34,1,38
"Coppo, Tyler",American East,Hartford,So,P,,,20,0.25,0.25,0.4,0,0.15,0,0,20,0,-20,0.313,0.272,-1,1
"Corbin, Kyle",Mid-Eastern,Bethune-Cookman,Sr,OF,,,485,0.269,0.334,0.368,5,0.098,34,41,15.05,7.63,-7.42,0.313,0.312,-9,50
"Corbitt, Andrew",Big South,Longwood,Sr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Cordeiro, RJ",West Coast,San Francisco,Jr,OF,,,138,0.162,0.297,0.225,1,0.063,2,2,34.06,10.87,-23.19,0.258,0.252,-10,7
"Cordell, Brian",Mid-Eastern,UMES,Fr,OF,,,79,0.115,0.266,0.164,0,0.049,1,3,31.65,16.46,-15.19,0.189,0.222,-8,2
"Cordova-Smith, Peyton",OVC,SIUE,Jr,INF,,,178,0.259,0.331,0.449,5,0.19,0,0,29.78,8.43,-21.35,0.36,0.339,1,22
"Coritz, Michael",Patriot,Navy,So,INF,,,233,0.289,0.399,0.361,0,0.072,1,2,4.72,15.02,10.3,0.304,0.354,4,32
"Corley, Chandler",Sun Belt,Georgia Southern,Sr,OF,,,192,0.22,0.292,0.292,3,0.071,2,3,22.92,8.85,-14.07,0.276,0.265,-11,12
"Corliss, Craig",Metro Atlantic,Siena,Fr,C,,,49,0.136,0.224,0.159,0,0.023,0,0,16.33,10.2,-6.13,0.167,0.185,-6,0
"Cormier, Kirt",Southwestern,Alcorn,Sr,C,,,175,0.316,0.389,0.471,5,0.155,1,2,17.71,9.71,-8,0.367,0.372,5,27
"Cornelius, Chris",SEC,Missouri,So,INF,,,397,0.255,0.327,0.35,3,0.095,5,8,20.4,9.57,-10.83,0.319,0.304,-10,38
"Cornell, Conrad",Southern,Mercer,Sr,P,,,145,0.254,0.297,0.331,1,0.077,8,9,29.66,6.9,-22.76,0.368,0.281,-7,11
"Cornell, Ryan",Summit League,North Dakota St.,Jr,INF,,,12,0.111,0.25,0.111,0,0,0,0,16.67,16.67,0,0.125,0.188,-1,0
"Corso, Jake",Sun Belt,Georgia St.,Jr,1B,,,114,0.179,0.237,0.255,1,0.075,1,1,21.93,6.14,-15.79,0.225,0.221,-11,3
"Cortes, Carlos",SEC,South Carolina,So,OF,2018,83,472,0.274,0.377,0.528,27,0.254,13,16,12.5,13.77,1.27,0.259,0.385,20,77
"Cosentino, James",Big 12,Kansas,So,INF,,,510,0.27,0.365,0.415,11,0.145,17,26,23.73,9.61,-14.12,0.349,0.347,5,67
"Cosentino, Matt",Atlantic 10,George Washington,Sr,OF,,,547,0.253,0.32,0.322,2,0.069,19,27,14.63,7.86,-6.77,0.294,0.29,-21,46
"Cosgrove, Jake",Western Athletic,Seattle U,Fr,INF,,,164,0.308,0.439,0.454,3,0.146,3,9,18.9,11.59,-7.31,0.381,0.396,8,28
"Coss III, Jon",Western Athletic,Chicago St.,Jr,OF,,,70,0.136,0.243,0.169,0,0.034,4,5,40,10,-30,0.25,0.203,-8,1
"Coss, Parker",Big West,UC Irvine,Sr,INF,,,752,0.24,0.294,0.276,1,0.036,5,10,11.97,7.71,-4.26,0.271,0.263,-46,46
"Costa, Jason",Southern,Furman,Sr,C,,,358,0.315,0.408,0.525,14,0.21,2,2,17.6,10.34,-7.26,0.358,0.402,20,64
"Costello, Jeff",Colonial,Northeastern,Fr,OF,,,47,0.25,0.362,0.4,1,0.15,0,0,8.51,12.77,4.26,0.257,0.338,0,6
"Costello, Vinnie",Colonial,Hofstra,So,OF,,,302,0.194,0.278,0.384,12,0.19,9,10,40.73,8.28,-32.45,0.302,0.291,-11,26
"Costello, Zack",Northeast,Mt. St. Marys,Jr,C,,,128,0.245,0.367,0.306,0,0.061,5,7,19.53,14.84,-4.69,0.329,0.325,-1,15
"Costes, Marty",Big 10,Maryland,Jr,OF,2018,672,741,0.278,0.394,0.475,28,0.197,15,18,16.33,12.96,-3.37,0.301,0.376,26,116
"Cota, Clark",Colonial,UNCW,Jr,OF,,,43,0.308,0.349,0.538,3,0.231,0,0,27.91,6.98,-20.93,0.375,0.381,2,7
"Cote, Ian",Summit League,South Dakota St.,Jr,C,,,64,0.111,0.328,0.156,0,0.044,0,0,43.75,25,-18.75,0.294,0.265,-4,4
"Cothran, Taylor",Southern,The Citadel,Sr,OF,,,468,0.27,0.312,0.357,5,0.087,3,9,20.3,4.91,-15.39,0.332,0.295,-16,41
"Cottam, Kole",SEC,Kentucky,Jr,C,2018,130,574,0.326,0.395,0.553,27,0.227,4,5,17.42,9.06,-8.36,0.358,0.404,33,103
"Cotton, Quin",Western Athletic,Grand Canyon,So,OF,2019,,357,0.363,0.426,0.516,5,0.153,15,21,13.45,7.56,-5.89,0.414,0.407,22,65
"Coutts, Jackson",Atlantic 10,Rhode Island,Fr,UT,,,178,0.31,0.388,0.394,1,0.084,0,0,14.04,10.67,-3.37,0.359,0.345,2,23
"Covert, Trey",Southwestern,Alcorn,So,OF,,,5,0,0.2,0,0,0,0,0,20,0,-20,0,0.144,-1,0
"Cowart, Zach",Sun Belt,Georgia Southern,Jr,1B,,,22,0.05,0.136,0.1,0,0.05,0,0,50,9.09,-40.91,0.111,0.119,-4,-1
"Cowles, Tyler",Big 10,Ohio State,Sr,OF,,,394,0.281,0.371,0.457,11,0.176,1,3,17.01,10.15,-6.86,0.317,0.359,8,56
"Cox, Cage",Southwestern,Alabama St.,So,OF,,,453,0.316,0.384,0.455,7,0.139,6,10,13.02,9.49,-3.53,0.351,0.363,11,66
"Cox, Caleb",Sun Belt,Little Rock,Jr,C,,,6,0,0,0,0,0,0,0,50,0,-50,0,0,-2,-1
"Cox, Dominic",Conference USA,Rice,Fr,OF,,,140,0.182,0.271,0.218,0,0.036,1,1,32.14,11.43,-20.71,0.286,0.237,-12,6
"Cox, Khalyd",Mid-Eastern,Savannah St.,Jr,LF,,,424,0.259,0.328,0.363,6,0.104,29,38,27.36,8.73,-18.63,0.354,0.306,-10,41
"Cox, Matt",Western Athletic,Chicago St.,Jr,UT,,,164,0.212,0.299,0.267,1,0.055,6,6,25.61,9.76,-15.85,0.291,0.26,-10,10
"Coyle, Caleb",Mid-Eastern,N.C. Central,Jr,INF,,,61,0.212,0.328,0.288,0,0.077,1,1,26.23,11.48,-14.75,0.306,0.285,-3,5
"Craan, David",Big 10,Illinois,Jr,C,,,165,0.132,0.224,0.215,3,0.083,8,9,35.76,9.09,-26.67,0.195,0.208,-18,2
"Crabbe, Cam",AAC,USF,Sr,OF,,,28,0.04,0.143,0.16,1,0.12,0,0,42.86,10.71,-32.15,0,0.146,-4,-1
"Crabtree, Chris",ACC,Duke,Fr,INF,,,42,0.457,0.548,0.771,2,0.314,0,1,11.9,14.29,2.39,0.5,0.548,8,13
"Crabtree, Scott",Southland,New Orleans,Jr,1B,,,142,0.229,0.387,0.303,1,0.073,0,0,16.9,13.38,-3.52,0.276,0.324,-1,16
"Craig, Tanner",Missouri Valley,Evansville,Fr,INF,,,192,0.289,0.328,0.45,6,0.161,0,1,21.88,5.21,-16.67,0.346,0.334,0,23
"Crail, Sam",Big 10,Indiana,Fr,OF,,,48,0.238,0.333,0.262,0,0.024,0,0,22.92,10.42,-12.5,0.323,0.278,-2,4
"Crain, Eric",Big South,Longwood,Jr,OF,,,115,0.212,0.27,0.317,2,0.106,1,2,26.96,4.35,-22.61,0.282,0.263,-7,7
"Crawford, Jake",Southern,Furman,Jr,3B,,,651,0.298,0.324,0.4,8,0.102,6,8,13.06,3.38,-9.68,0.332,0.315,-11,68
"Crawford, Kenton",Missouri Valley,Southern Ill.,Jr,OF,,,159,0.218,0.289,0.239,0,0.021,8,13,17.61,7.55,-10.06,0.267,0.244,-12,7
"Crebs, Austin",Northeast,Fairleigh Dickinson,Fr,P,,,5,0.25,0.4,0.25,0,0,0,0,60,20,-40,1,0.314,0,1
"Creighton, Cole",American East,Stony Brook,Sr,P,,,60,0.087,0.267,0.109,0,0.022,0,1,15,8.33,-6.67,0.103,0.206,-7,1
"Cresto, John",West Coast,Santa Clara,Jr,SS,2018,846,614,0.266,0.319,0.473,28,0.206,8,18,24.76,5.86,-18.9,0.316,0.338,2,76
"Crews, Danny",Big 12,TCU,Jr,INF,,,11,0.111,0.273,0.222,0,0.111,0,0,27.27,18.18,-9.09,0.167,0.239,-1,0
"Crews, Kenton",Missouri Valley,Evansville,So,OF,,,450,0.282,0.322,0.404,7,0.122,27,33,21.11,6,-15.11,0.35,0.317,-7,48
"Crimmin, Jonathan",Metro Atlantic,Siena,So,OF,,,278,0.247,0.356,0.312,2,0.065,5,5,20.14,14.39,-5.75,0.313,0.307,-7,27
"Crisan, Jeffrey",ASUN,Lipscomb,Sr,C,,,475,0.281,0.371,0.422,12,0.141,2,4,19.37,10.32,-9.05,0.33,0.347,5,63
"Crispin, Josh",Southwestern,Jackson St.,Jr,INF,,,111,0.259,0.387,0.346,1,0.086,7,9,17.12,14.41,-2.71,0.317,0.346,1,15
"Crocket, Ryan",Southern,Samford,So,3B,,,148,0.233,0.297,0.353,4,0.12,4,4,26.35,6.08,-20.27,0.293,0.286,-6,12
"Croft, Noah",Missouri Valley,Wichita St.,So,C,,,228,0.258,0.351,0.384,5,0.126,4,7,24.12,11.4,-12.72,0.333,0.327,-2,26
"Crompton, Anfernee",Patriot,Army,So,INF,,,227,0.187,0.26,0.225,1,0.037,6,10,26.87,7.93,-18.94,0.266,0.234,-19,8
"Cromwell, Patrick",ACC,Clemson,Sr,INF,,,327,0.219,0.333,0.341,9,0.122,2,4,24.16,13.76,-10.4,0.273,0.308,-7,32
"Cronenbold, Brison",Big 10,Nebraska,Sr,INF,,,111,0.25,0.36,0.352,1,0.102,1,2,18.92,13.51,-5.41,0.309,0.326,-1,13
"Cronk, Kyle",Ivy League,Penn,Fr,OF,,,14,0.286,0.286,0.286,0,0,1,1,64.29,0,-64.29,0.8,0.251,-1,1
"Cropley, Tyler",Big 10,Iowa,Sr,C,2018,251,491,0.304,0.403,0.517,18,0.213,10,17,14.05,11.81,-2.24,0.327,0.398,26,86
"Cross, Carter",Big 10,Nebraska,Fr,OF,,,33,0.185,0.242,0.185,0,0,0,1,9.09,6.06,-3.03,0.192,0.203,-4,0
"Cross, Wyatt",Big 10,Indiana,Jr,C,,,41,0.233,0.366,0.433,1,0.2,0,1,41.46,17.07,-24.39,0.429,0.348,0,5
"Crossing, Blake",Ivy League,Dartmouth,So,INF,,,169,0.316,0.432,0.346,0,0.029,4,4,24.85,16.57,-8.28,0.453,0.359,3,24
"Crossman, Erik",Mid-Eastern,Coppin St.,Jr,INF,,,412,0.213,0.296,0.244,0,0.031,9,14,15.29,9.47,-5.82,0.257,0.254,-28,22
"Crotty, Alex",Southern,Mercer,So,C,,,204,0.283,0.382,0.41,4,0.127,0,3,21.57,12.75,-8.82,0.361,0.357,4,29
"Crowl, Kyle",Big 10,Iowa,So,INF,,,271,0.219,0.362,0.367,7,0.149,1,2,17.71,13.65,-4.06,0.245,0.33,-1,32
"Croy, Brad",Mid American,Bowling Green,Jr,INF,,,97,0.256,0.299,0.314,0,0.058,0,0,20.62,6.19,-14.43,0.333,0.28,-5,7
"Crum, Jacob",Mid American,Central Mich.,Jr,OF,,,247,0.277,0.336,0.359,0,0.082,9,15,15.79,7.29,-8.5,0.337,0.311,-5,25
"Crumley, Jason",Big South,Winthrop,So,OF,,,1,0,0,0,0,0,0,1,100,0,-100,NA,0,0,0
"Crutcher, Dylan",Sun Belt,Troy,Jr,OF,,,25,0.059,0.32,0.059,0,0,0,0,40,20,-20,0.125,0.231,-2,1
"Cruz, Anthony",Metro Atlantic,Quinnipiac,Sr,C,,,320,0.215,0.275,0.257,0,0.042,14,17,15.94,6.88,-9.06,0.262,0.247,-24,15
"Cruz, Cameron",Mid American,Eastern Mich.,Jr,OF,,,67,0.263,0.299,0.368,1,0.105,3,5,29.85,7.46,-22.39,0.389,0.304,-2,6
"Cruz, Gaby",Northeast,Bryant,So,C,,,347,0.285,0.38,0.345,1,0.06,1,2,14.7,11.53,-3.17,0.336,0.331,-1,41
"Cruz, Isaac",Pac 12,Utah,Jr,INF,,,17,0.294,0.294,0.353,0,0.059,1,1,11.76,0,-11.76,0.333,0.28,-1,1
"Cruz, Robert",Big West,UC Riverside,Fr,INF,,,33,0.172,0.182,0.241,0,0.069,0,0,12.12,3.03,-9.09,0.2,0.192,-4,0
"Cruz, Trei",Conference USA,Rice,Fr,INF,,,267,0.279,0.39,0.438,6,0.16,3,5,21.35,14.98,-6.37,0.346,0.363,6,39
"Cruz, Victor",Southwestern,Texas Southern,Fr,INF,,,84,0.118,0.274,0.147,0,0.029,0,0,20.24,13.1,-7.14,0.154,0.217,-8,2
"Cryer, Chase",Southland,Sam Houston St.,Jr,INF,,,171,0.279,0.368,0.401,2,0.122,3,4,24.56,7.6,-16.96,0.371,0.34,1,22
"Cucinotta, Jack",Atlantic 10,La Salle,Fr,INF,,,111,0.205,0.396,0.337,1,0.133,3,6,26.13,20.72,-5.41,0.296,0.34,0,14
"Cuellar, Kyle",Pac 12,UCLA,So,INF,,,219,0.247,0.374,0.328,1,0.08,1,1,18.72,14.16,-4.56,0.307,0.321,-3,24
"Cuevas, Dominic",Mid-Eastern,N.C. Central,Sr,INF,,,434,0.27,0.392,0.384,4,0.113,21,24,12.9,12.44,-0.46,0.307,0.351,6,59
"Cullen, Chris",SEC,South Carolina,Jr,C,,,439,0.234,0.33,0.359,9,0.125,3,4,20.96,10.93,-10.03,0.282,0.309,-10,44
"Cullen, Greg",Metro Atlantic,Niagara,Jr,INF,2018,442,675,0.364,0.44,0.493,7,0.129,30,44,8.59,11.41,2.82,0.39,0.405,40,122
"Cullen, Kyle",Southland,SFA,Fr,OF,,,34,0.28,0.412,0.28,0,0,0,1,14.71,17.65,2.94,0.35,0.344,0,4
"Cullum, Isaiah",SEC,Missouri,Jr,1B,,,38,0.133,0.316,0.267,1,0.133,1,1,23.68,18.42,-5.26,0.15,0.278,-2,3
"Culpepper, Tyler",Southwestern,Jackson St.,Jr,INF,,,89,0.268,0.382,0.366,1,0.099,2,4,15.73,13.48,-2.25,0.321,0.345,1,12
"Cummings, Noah",Summit League,Oral Roberts,Sr,OF,,,959,0.334,0.393,0.529,35,0.195,19,25,14.6,8.86,-5.74,0.362,0.394,48,165
"Cunningham, Jack",ACC,Boston College,So,UT,,,228,0.249,0.338,0.294,0,0.046,8,12,24.56,9.21,-15.35,0.345,0.291,-8,19
"Cunningham, Richard",Big 12,Baylor,Jr,OF,,,656,0.314,0.378,0.515,19,0.201,11,15,17.53,6.25,-11.28,0.362,0.384,27,107
"Cuoci, Dominic",Atlantic 10,Saint Josephs,Sr,INF,,,352,0.23,0.295,0.399,14,0.17,0,0,38.07,6.25,-31.82,0.341,0.301,-10,33
"Cuozzi, Anthony",Big South,UNC Asheville,Fr,INF,,,21,0.158,0.19,0.211,0,0.053,0,0,42.86,4.76,-38.1,0.3,0.184,-3,0
"Cuppari, Matt",Atlantic 10,Saint Josephs,So,INF,,,211,0.209,0.251,0.296,3,0.087,0,1,21.8,5.21,-16.59,0.259,0.243,-16,9
"Curcio, Joe",Northeast,LIU Brooklyn,So,OF,,,299,0.277,0.421,0.455,6,0.177,5,10,28.09,17.39,-10.7,0.403,0.386,13,49
"Curnane, Reyce",ACC,Boston College,Fr,1B,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Curran, Andrew",OVC,Eastern Ill.,Sr,INF,,,393,0.249,0.303,0.375,7,0.126,8,11,13.49,7.38,-6.11,0.274,0.304,-10,38
"Currao, Brad",Northeast,Wagner,Sr,P,,,59,0.167,0.237,0.167,0,0,0,0,18.64,10.17,-8.47,0.211,0.203,-7,1
"Currie, Colie",Conference USA,Western Ky.,Sr,OF,,,456,0.286,0.353,0.437,8,0.151,19,26,17.76,8.11,-9.65,0.335,0.342,3,58
"Curry, Joah",Sun Belt,Georgia St.,Fr,OF,,,2,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,0
"Curry, Michael",SEC,Georgia,Jr,C,2018,471,727,0.295,0.367,0.495,34,0.199,1,1,21.32,9.35,-11.97,0.34,0.37,21,110
"Curry, Steven",Sun Belt,Georgia Southern,So,INF,,,537,0.281,0.406,0.334,1,0.053,5,10,20.11,10.06,-10.05,0.37,0.344,4,70
"Curry, Xzavion",ACC,Georgia Tech,So,P,,,7,0.5,0.429,0.5,0,0,0,0,14.29,0,-14.29,0.6,0.439,1,1
"Curtis, Drew",Missouri Valley,Southern Ill.,Sr,INF,,,215,0.265,0.381,0.398,5,0.133,4,5,26.05,15.35,-10.7,0.358,0.347,2,28
"Curtis, Jordan",Mid-Eastern,Florida A&M,Jr,OF,,,210,0.322,0.395,0.421,2,0.098,20,22,13.33,8.57,-4.76,0.368,0.359,4,30
"Czarske, Joey",Big West,CSUN,So,INF,,,7,0.143,0.143,0.143,0,0,0,0,28.57,0,-28.57,0.2,0.125,-1,0
"D'Alessandro, Dominic",Atlantic 10,George Washington,Jr,UT,,,221,0.318,0.394,0.544,9,0.226,1,3,20.81,9.05,-11.76,0.376,0.399,12,39
"D'Amico, Brett",Southland,Central Ark.,Jr,OF,,,32,0.2,0.313,0.24,0,0.04,0,0,15.63,12.5,-3.13,0.238,0.266,-2,2
"D'Ercole, Jonathan",Big South,Campbell,Fr,C,,,33,0.214,0.333,0.25,0,0.036,0,0,27.27,12.12,-15.15,0.316,0.276,-2,2
"Dabagian, Brendan",Northeast,Mt. St. Marys,Sr,SS,,,349,0.191,0.281,0.218,0,0.027,11,15,21.2,10.89,-10.31,0.253,0.239,-28,14
"Dabrio, Nick",Big East,Seton Hall,Jr,OF,,,81,0.186,0.272,0.243,0,0.057,1,2,24.69,9.88,-14.81,0.25,0.236,-7,3
"Dadona, Rob",Big East,Seton Hall,Sr,INF,,,441,0.271,0.333,0.345,5,0.075,20,29,21.09,8.62,-12.47,0.342,0.306,-11,43
"Dahill, Justin",Big South,Charleston So.,So,1B,,,33,0.276,0.364,0.276,0,0,1,1,36.36,9.09,-27.27,0.471,0.298,-1,3
"Daily, Alec",Western Athletic,CSU Bakersfield,Jr,P,,,66,0.22,0.288,0.237,0,0.017,0,1,15.15,7.58,-7.57,0.26,0.242,-5,3
"Daily, Cole",ACC,Notre Dame,Jr,INF,2018,671,542,0.255,0.323,0.34,3,0.086,26,36,19.37,9.41,-9.96,0.317,0.298,-17,49
"Dalesandro, Nick",Big 10,Purdue,Jr,C,2018,309,722,0.29,0.361,0.372,5,0.081,41,46,16.2,9.83,-6.37,0.343,0.325,-6,82
"Daley, Malik",Northeast,Bryant,Sr,OF,,,216,0.238,0.343,0.297,1,0.058,7,12,16.2,11.57,-4.63,0.288,0.302,-6,20
"Daley, Nick",Southland,SFA,Jr,OF,,,173,0.241,0.364,0.362,3,0.121,21,26,17.34,13.29,-4.05,0.287,0.332,0,21
"Dall, Connor",Big East,Butler,Jr,INF,,,511,0.238,0.294,0.298,3,0.06,4,6,18.59,7.63,-10.96,0.291,0.267,-29,33
"Daller, Matt",Atlantic 10,Rhode Island,Fr,INF,,,90,0.125,0.189,0.175,0,0.05,1,1,28.89,5.56,-23.33,0.185,0.174,-12,-1
"DalPorto, Tim",Mid American,Kent St.,Sr,C,,,691,0.292,0.343,0.395,12,0.103,1,4,12.3,7.38,-4.92,0.318,0.325,-6,78
"Dalton, Wil",SEC,Florida,So,OF,2019,,311,0.262,0.338,0.542,19,0.28,8,12,23.79,8.04,-15.75,0.286,0.37,9,47
"Daly, Pat",Northeast,Mt. St. Marys,Fr,OF,,,122,0.223,0.336,0.33,2,0.107,0,2,26.23,13.11,-13.12,0.3,0.302,-3,11
"Damla, Adrian",Big West,UC Irvine,So,INF,,,231,0.256,0.364,0.338,1,0.082,3,6,25.11,12.55,-12.56,0.36,0.32,-3,25
"Damron, Trevor",Sun Belt,Coastal Carolina,Fr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Dana, Casey",Big East,Seton Hall,Fr,INF,,,175,0.225,0.309,0.464,7,0.238,2,3,33.14,9.14,-24,0.307,0.33,-1,21
"Daniel, Clayton",OVC,Jacksonville St.,Sr,INF,2018,938,1132,0.338,0.409,0.433,3,0.094,33,48,5.57,9.98,4.41,0.354,0.37,33,172
"Daniels, Will",Sun Belt,La.-Monroe,Sr,INF,,,196,0.198,0.327,0.296,3,0.099,3,4,20.92,7.14,-13.78,0.246,0.292,-7,17
"Daniels, Zach",SEC,Tennessee,Fr,OF,2018,562,119,0.161,0.336,0.344,5,0.183,2,2,33.61,20.17,-13.44,0.208,0.313,-2,12
"Daniels, Zach",Big 10,Iowa,Jr,INF,2018,562,123,0.167,0.268,0.188,0,0.021,6,7,16.26,13.82,-2.44,0.211,0.235,-10,5
"Danison, Roger",Big East,Xavier,Jr,OF,,,95,0.2,0.274,0.294,2,0.094,0,2,24.21,9.47,-14.74,0.246,0.254,-6,5
"Daschbach, Andrew",Pac 12,Stanford,So,INF,,,314,0.264,0.338,0.507,17,0.243,5,8,25.48,7.01,-18.47,0.306,0.359,6,45
"Datres, Kyle",ACC,North Carolina,Jr,INF,2018,366,796,0.294,0.402,0.447,17,0.153,22,27,13.94,11.18,-2.76,0.329,0.376,28,125
"Dau, Rob",Mountain West,Air Force,Jr,C,,,560,0.291,0.348,0.43,10,0.139,5,7,22.14,8.04,-14.1,0.367,0.343,4,72
"Daubon, Isiah",Northeast,Sacred Heart,Fr,OF,,,85,0.289,0.341,0.395,2,0.105,2,5,27.06,4.71,-22.35,0.392,0.328,-1,10
"Dauch, Charlie",Mid American,Miami (OH),Sr,OF,,,27,0.174,0.296,0.304,0,0.13,0,0,62.96,3.7,-59.26,0.667,0.276,-1,2
"Daugherty, Cam",Mid American,Bowling Green,Jr,INF,,,348,0.221,0.322,0.303,3,0.082,1,2,29.89,12.07,-17.82,0.326,0.286,-14,28
"Daugherty, Tyler",Summit League,Omaha,Jr,OF,,,172,0.199,0.291,0.241,0,0.043,1,2,19.19,11.63,-7.56,0.248,0.25,-12,9
"Davenport, Cody",Southland,Central Ark.,Jr,P,,,71,0.228,0.38,0.263,0,0.035,0,0,23.94,16.9,-7.04,0.325,0.308,-2,7
"Davidson, Anders",Mountain West,San Jose St.,So,INF,,,46,0.25,0.283,0.3,0,0.05,3,3,26.09,4.35,-21.74,0.357,0.27,-3,3
"Davidson, Logan",ACC,Clemson,So,SS,2019,,594,0.289,0.396,0.509,27,0.22,20,26,20.37,14.31,-6.06,0.33,0.389,27,100
"Davis, Blake",OVC,UT Martin,Fr,C,,,215,0.254,0.34,0.357,3,0.103,1,2,24.19,8.84,-15.35,0.331,0.311,-4,22
"Davis, Bradley",Sun Belt,Appalachian St.,So,C,,,70,0.156,0.229,0.203,0,0.047,0,0,34.29,8.57,-25.72,0.25,0.2,-8,1
"Davis, Brian",Mid-Eastern,Florida A&M,Sr,INF,,,847,0.304,0.431,0.453,18,0.149,5,6,14.29,13.81,-0.48,0.344,0.39,39,143
"Davis, Chris",Ivy League,Princeton,So,OF,,,180,0.245,0.317,0.301,1,0.055,7,9,26.11,8.33,-17.78,0.339,0.279,-9,13
"Davis, Colin",Southern,Wofford,Fr,OF,,,235,0.303,0.362,0.611,13,0.308,12,14,20.85,8.09,-12.76,0.34,0.408,14,43
"Davis, Conor",SEC,Auburn,So,OF,,,381,0.275,0.365,0.364,3,0.089,4,10,21.78,11.29,-10.49,0.354,0.325,-3,43
"Davis, Cooper",SEC,Vanderbilt,Fr,OF,,,14,0.182,0.286,0.182,0,0,1,1,7.14,14.29,7.15,0.182,0.224,-1,0
"Davis, J.D.",Southern,The Citadel,So,2B,,,296,0.166,0.314,0.214,0,0.048,9,9,29.05,15.2,-13.85,0.262,0.264,-18,18
"Davis, Jaran",Mid-Eastern,Norfolk St.,Fr,INF,,,3,0.333,0.333,0.333,0,0,0,0,0,0,0,0.333,0.293,0,0
"Davis, Joe",AAC,Houston,Jr,1B,,,805,0.316,0.374,0.527,35,0.211,1,1,11.55,6.46,-5.09,0.322,0.384,33,131
"Davis, Jonah",Pac 12,California,Jr,OF,2018,444,440,0.3,0.409,0.507,16,0.207,16,26,27.95,11.59,-16.36,0.41,0.398,23,77
"Davis, Josh",West Coast,Pepperdine,Sr,OF,,,213,0.178,0.296,0.239,1,0.061,5,5,27.7,12.68,-15.02,0.254,0.252,-15,11
"Davis, Kyle",Southwestern,Prairie View,N/A,2B,,,20,0.3,0.3,0.3,0,0,0,0,15,0,-15,0.353,0.263,-1,1
"Davis, Kyle",Conference USA,UAB,Jr,P,,,69,0.2,0.348,0.255,0,0.055,0,0,27.54,14.49,-13.05,0.306,0.292,-3,6
"Davis, Michael",Big 12,Texas Tech,Sr,INF,2018,724,877,0.269,0.345,0.435,23,0.165,12,19,24.86,9.92,-14.94,0.345,0.341,4,111
"Davis, Peyton",Southland,Northwestern St.,Fr,INF,,,91,0.301,0.352,0.542,5,0.241,0,0,23.08,7.69,-15.39,0.351,0.381,4,15
"Davis, Ryan M.",Big East,Georgetown,So,INF,,,235,0.303,0.353,0.385,1,0.082,17,24,22.13,7.23,-14.9,0.392,0.326,-2,27
