Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Bailey, Christian",Southern,ETSU,Sr,INF,,,58,0.34,0.431,0.54,2,0.2,2,2,18.97,12.07,-6.9,0.405,0.417,4,11
"Bailey, Dawson",Metro Atlantic,Niagara,Fr,OF,,,13,0.2,0.385,0.2,0,0,0,0,7.69,15.38,7.69,0.222,0.297,0,1
"Bailey, Logan",Conference USA,Louisiana Tech,Jr,P,,,7,0.333,0.429,0.333,0,0,0,0,28.57,14.29,-14.28,0.5,0.35,0,1
"Bailey, Patrick",ACC,NC State,Fr,C,2020,,100,0.281,0.35,0.494,4,0.213,0,0,15,8,-7,0.296,0.359,2,14
"Bailey, Wade",ACC,Georgia Tech,Sr,INF,2018,991,87,0.306,0.407,0.403,0,0.097,4,4,12.64,13.79,1.15,0.355,0.359,2,12
"Bailey, Zach",Western Athletic,Chicago St.,Jr,INF,,,23,0.056,0.261,0.056,0,0,0,0,34.78,21.74,-13.04,0.1,0.188,-3,0
"Bain, Austin",SEC,LSU,Sr,P,,,78,0.261,0.346,0.406,2,0.145,0,0,17.95,11.54,-6.41,0.302,0.33,0,9
"Baine, Clayton",Big South,Radford,So,INF,,,12,0.3,0.364,0.4,0,0.1,0,0,33.33,8.33,-25,0.5,0.335,0,1
"Baird, Ben",Pac 12,Washington,So,INF,,,39,0.25,0.289,0.333,0,0.083,0,1,20.51,2.56,-17.95,0.321,0.274,-2,3
"Baker, Andrew",SEC,Florida,So,OF,,,2,1,1,1,0,0,0,0,0,50,50,1,0.784,1,1
"Baker, Cael",AAC,Cincinnati,Fr,C,,,9,0,0.222,0,0,0,0,0,11.11,22.22,11.11,0,0.154,-1,0
"Baker, Darren",Pac 12,California,Fr,INF,,,61,0.228,0.237,0.281,1,0.053,0,0,16.39,0,-16.39,0.255,0.225,-6,2
"Baker, Dusty",AAC,East Carolina,So,OF,,,15,0.2,0.385,0.2,0,0,3,4,13.33,6.67,-6.66,0.25,0.299,0,1
"Baker, Jake",Atlantic 10,Fordham,So,OF,,,32,0.222,0.241,0.222,0,0,1,2,12.5,0,-12.5,0.25,0.207,-3,0
"Baker, Jalyn",Southwestern,Prairie View,Sr,INF,,,36,0.194,0.235,0.226,0,0.032,0,0,2.78,2.78,0,0.194,0.207,-4,1
"Baker, Joe",Big 12,Texas,Jr,INF,,,7,0.25,0.5,0.25,0,0,0,0,14.29,28.57,14.28,0.333,0.377,0,1
"Baker, Kyle",Colonial,Delaware,Jr,OF,,,61,0.407,0.467,0.63,1,0.223,0,0,6.56,6.56,0,0.429,0.464,7,14
"Baker, Luken",Big 12,TCU,Jr,INF,2018,75,27,0.286,0.444,0.429,1,0.143,0,1,11.11,18.52,7.41,0.294,0.392,1,5
"Baker, Shannon",Summit League,Fort Wayne,Sr,3B,,,58,0.196,0.362,0.304,0,0.108,0,0,17.24,20.69,3.45,0.25,0.31,-1,6
"Baker, Tristan",Southern,Western Caro.,Jr,P,,,3,0,0,0,0,0,0,0,66.67,0,-66.67,0,0,-1,0
"Baker, Tyler",Big South,Winthrop,So,INF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Baker, William",Mid American,Ball St.,Jr,OF,,,51,0.277,0.314,0.34,1,0.063,1,1,15.69,3.92,-11.77,0.308,0.287,-2,4
"Bakst, Daniel",Pac 12,Stanford,So,INF,,,6,0.167,0.167,0.333,0,0.166,0,0,16.67,0,-16.67,0.2,0.207,-1,0
"Bakula, Luke",Big 12,Kansas,Sr,1B,,,40,0.297,0.325,0.297,0,0,2,2,20,2.5,-17.5,0.367,0.277,-2,3
"Baldelli, Dante",ACC,Boston College,So,OF,,,83,0.243,0.341,0.286,0,0.043,6,7,21.69,7.23,-14.46,0.321,0.29,-3,7
"Balfantz, Scott",Southland,A&M-Corpus Chris,Sr,C,,,17,0.538,0.647,0.769,1,0.231,1,1,5.88,5.88,0,0.545,0.596,4,6
"Ball, Kyle",ASUN,Stetson,Fr,INF,,,16,0.214,0.312,0.357,0,0.143,0,0,18.75,12.5,-6.25,0.273,0.294,-1,1
"Balta, A.J.",Big 12,TCU,Sr,OF,,,53,0.35,0.472,0.4,0,0.05,1,4,15.09,15.09,0,0.412,0.391,3,9
"Bandy, Luke",Missouri Valley,Dallas Baptist,So,INF,,,56,0.311,0.436,0.511,2,0.2,4,5,23.21,14.29,-8.92,0.4,0.411,4,10
"Bangert, Derek",Missouri Valley,Bradley,Sr,1B,,,53,0.396,0.453,0.729,4,0.333,0,0,28.3,7.55,-20.75,0.517,0.494,7,14
"Banman, Nick",ACC,Pittsburgh,Sr,INF,,,74,0.111,0.243,0.254,2,0.143,0,0,32.43,12.16,-20.27,0.135,0.232,-6,3
"Baratta, Alex",American East,Binghamton,So,INF,,,12,0,0.083,0,0,0,0,0,25,0,-25,0,0.06,-3,-1
"Barba, Noah",Western Athletic,CSU Bakersfield,Jr,OF,,,59,0.34,0.431,0.46,1,0.12,1,1,15.25,10.17,-5.08,0.4,0.391,3,10
"Barber, Nick",AAC,East Carolina,So,INF,,,44,0.257,0.381,0.286,0,0.029,1,2,13.64,15.91,2.27,0.31,0.312,-1,5
"Barbiere, Jake",Metro Atlantic,Rider,Fr,INF,,,34,0.25,0.353,0.25,0,0,4,4,14.71,8.82,-5.89,0.292,0.284,-1,3
"Barczi, Christian",Horizon,Valparaiso,So,C,,,37,0.31,0.432,0.552,2,0.242,0,0,21.62,18.92,-2.7,0.35,0.416,3,7
"Bardwell, Justin",Atlantic 10,Fordham,Jr,C,,,30,0.25,0.3,0.321,0,0.071,1,1,10,3.33,-6.67,0.28,0.276,-1,2
"Bardzell, Ashton",American East,Hartford,Jr,OF,,,56,0.349,0.5,0.721,4,0.372,4,4,14.29,21.43,7.14,0.355,0.503,8,15
"Bare, Cameron",Big South,Gardner-Webb,Fr,OF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Barefoot, Brian",Sun Belt,La.-Monroe,Sr,INF,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Barefoot, Matthew",Big South,Campbell,So,OF,,,63,0.333,0.419,0.412,0,0.079,4,5,15.87,12.7,-3.17,0.395,0.364,2,9
"Barfield, Kyle",Big 12,Kansas State,Sr,OF,,,48,0.209,0.292,0.279,1,0.07,2,2,16.67,8.33,-8.34,0.235,0.261,-3,3
"Barkley, Aaron",Southwestern,Mississippi Val.,So,P/C,,,24,0.15,0.261,0.15,0,0,0,0,16.67,12.5,-4.17,0.188,0.205,-3,0
"Barmakian, Steven",Atlantic 10,George Washington,So,INF,,,42,0.371,0.463,0.486,0,0.115,2,4,14.29,4.76,-9.53,0.448,0.417,3,8
"Barna, Brandon",Southwestern,Alcorn,Jr,OF,,,18,0.188,0.278,0.188,0,0,0,0,38.89,11.11,-27.78,0.333,0.223,-2,0
"Barna, Justin",Southwestern,Alcorn,Sr,OF,,,19,0.444,0.474,0.444,0,0,0,0,10.53,5.26,-5.27,0.5,0.406,1,3
"Barnes, Griffin",Western Athletic,Grand Canyon,Jr,C,,,39,0.286,0.324,0.4,0,0.114,1,3,17.95,2.56,-15.39,0.357,0.315,-1,4
"Barnett, Brad",Big 10,Maryland,Jr,INF,,,3,0,0.667,0,0,0,0,0,0,66.67,66.67,0,0.461,0,1
"Barnum, Brody",Pac 12,Washington St.,Fr,UT,,,4,0.333,0.5,0.667,0,0.334,0,0,25,25,0,0.5,0.483,0,1
"Barnwell, Jacob",Big 10,Ohio State,Jr,C,2018,666,54,0.245,0.302,0.286,0,0.041,0,1,20.37,7.41,-12.96,0.316,0.265,-3,3
"Barr, Cole",Big 10,Indiana,Fr,INF,,,11,0.286,0.364,0.286,0,0,0,0,36.36,9.09,-27.27,0.4,0.288,0,1
"Barr, Jeremiah",Southwestern,Mississippi Val.,So,P,,,5,0.2,0.2,0.2,0,0,0,0,40,0,-40,0.333,0.176,-1,0
"Barrella, Richie",Metro Atlantic,Manhattan,Jr,INF,,,51,0.354,0.38,0.396,0,0.042,1,1,7.84,3.92,-3.92,0.386,0.34,0,6
"Barrera, Isaac",West Coast,Gonzaga,Fr,OF,,,25,0.263,0.4,0.316,0,0.053,0,1,0,20,20,0.25,0.328,0,3
"Barret, Kyle",Big West,CSUN,Jr,INF,,,14,0.364,0.462,0.636,0,0.272,1,1,21.43,7.14,-14.29,0.5,0.463,2,3
"Barrett, Braedon",Sun Belt,La.-Monroe,Jr,INF,,,53,0.289,0.396,0.444,2,0.155,2,3,9.43,13.21,3.78,0.289,0.37,2,8
"Barrick, Colby",Big West,Cal Poly,Sr,OF,,,23,0.474,0.545,0.474,0,0,0,1,21.74,8.7,-13.04,0.643,0.455,2,5
"Barron, Kevin",Big South,Campbell,Jr,INF,,,22,0.263,0.364,0.368,0,0.105,0,0,36.36,9.09,-27.27,0.455,0.328,0,3
"Barry, Nick",American East,UMass Lowell,Sr,C,,,26,0.095,0.208,0.095,0,0,0,0,23.08,11.54,-11.54,0.133,0.16,-4,-1
"Bart, Joey",ACC,Georgia Tech,Jr,C,2018,2,82,0.412,0.5,0.794,7,0.382,2,2,21.95,13.41,-8.54,0.477,0.529,13,23
"Bartlett, Charlie",AAC,Houston,Fr,C,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Bashlor, Chris",ASUN,Lipscomb,Fr,C,,,34,0.303,0.324,0.455,1,0.152,0,1,35.29,2.94,-32.35,0.45,0.333,0,4
"Basler, Connor",OVC,Southeast Mo. St.,So,INF,,,40,0.143,0.231,0.143,0,0,3,3,32.5,7.5,-25,0.227,0.184,-5,0
"Bassett, Le",Southern,Mercer,Fr,INF,,,41,0.242,0.359,0.333,1,0.091,0,0,24.39,7.32,-17.07,0.318,0.318,-1,4
"Bate, Brady",West Coast,San Francisco,Sr,OF,,,42,0.229,0.357,0.314,0,0.085,0,1,23.81,11.9,-11.91,0.32,0.31,-1,4
"Bates, Andrew",Sun Belt,South Ala.,Fr,OF,,,15,0,0.083,0,0,0,0,0,26.67,6.67,-20,0,0.058,-4,-2
"Bates, Parker",Conference USA,Louisiana Tech,So,OF,,,77,0.271,0.403,0.508,3,0.237,5,6,11.69,15.58,3.89,0.26,0.386,3,13
"Bates, RJ",Pac 12,Southern Cal,Jr,OF,,,6,0.333,0.333,0.333,0,0,0,0,50,0,-50,0.667,0.293,0,1
"Batesole, Korby",Mountain West,Fresno St.,Sr,INF,2018,790,50,0.364,0.429,0.455,1,0.091,1,1,18,4,-14,0.441,0.39,2,8
"Battaglia, Peter",Metro Atlantic,Niagara,So,1B,,,42,0.417,0.5,0.75,3,0.333,2,2,9.52,11.9,2.38,0.414,0.52,7,12
"Batten, Brady",Southland,Houston Baptist,Jr,P,,,18,0.462,0.611,0.769,1,0.307,0,1,5.56,27.78,22.22,0.455,0.568,4,6
"Battle, Kyle",Conference USA,Old Dominion,So,OF,,,55,0.255,0.278,0.333,0,0.078,4,5,16.36,3.64,-12.72,0.302,0.264,-3,3
"Baughan, Stephen",Mid-Eastern,Norfolk St.,So,1B,,,26,0.28,0.308,0.56,2,0.28,0,0,23.08,0,-23.08,0.294,0.366,1,4
"Baumann, Alex",Patriot,Bucknell,So,C,,,9,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-3,-1
"Baur, Trey",Ivy League,Cornell,Sr,INF,,,26,0.381,0.5,0.667,1,0.286,1,1,15.38,15.38,0,0.438,0.49,3,7
"Bautista, Brett",Mountain West,San Jose St.,Sr,OF,,,52,0.383,0.442,0.404,0,0.021,2,2,9.62,3.85,-5.77,0.429,0.379,2,8
"Bazin, Max",Atlantic 10,Davidson,Jr,INF,,,48,0.289,0.417,0.342,0,0.053,1,2,18.75,16.67,-2.08,0.367,0.346,0,6
"Beaird, Matt",Sun Belt,Coastal Carolina,Sr,C,2018,1075,54,0.283,0.358,0.326,0,0.043,0,0,42.59,9.26,-33.33,0.542,0.308,-1,5
"Beam, David",Southern,ETSU,Fr,OF,,,46,0.256,0.37,0.308,0,0.052,1,1,10.87,13.04,2.17,0.294,0.313,-1,5
"Beam, Milo",Big 10,Purdue,So,OF,,,19,0.2,0.333,0.2,0,0,1,2,52.63,10.53,-42.1,0.6,0.263,-1,1
"Beam, Tony",Conference USA,UTSA,Sr,C,,,54,0.327,0.37,0.551,3,0.224,0,0,20.37,3.7,-16.67,0.361,0.389,2,9
"Beaman, Logan",OVC,Eastern Ill.,Sr,OF,,,25,0.35,0.458,0.4,0,0.05,0,0,16,16,0,0.438,0.386,1,4
"Bean, Brendan",Ivy League,Penn,Fr,P,,,5,0,0.2,0,0,0,0,0,40,20,-20,0,0.138,-1,0
"Bear, Ezekiel",Southwestern,Prairie View,So,DH,,,41,0.2,0.3,0.314,0,0.114,0,0,24.39,12.2,-12.19,0.28,0.276,-2,3
"Beard, Trevor",Southland,A&M-Corpus Chris,Jr,C,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Beaulieu, Kyle",Atlantic 10,Rhode Island,So,C,,,4,0,0.25,0,0,0,0,0,25,25,0,0,0.173,-1,0
"Beaver, Dallas",AAC,UCF,So,C,,,92,0.278,0.363,0.367,2,0.089,2,2,28.26,8.7,-19.56,0.385,0.326,-1,11
"Bec, Christopher",American East,Maine,Sr,C,2018,146,55,0.277,0.382,0.447,1,0.17,5,5,3.64,14.55,10.91,0.273,0.361,1,8
"Becerra, David",Western Athletic,UTRGV,So,INF,,,11,0.3,0.3,0.3,0,0,0,0,36.36,0,-36.36,0.5,0.263,-1,1
"Bechina, Marty",Big 10,Michigan State,Jr,INF,,,52,0.229,0.275,0.375,1,0.146,1,1,13.46,5.77,-7.69,0.25,0.28,-2,4
"Becht, Joe",West Coast,Santa Clara,Sr,INF,,,60,0.34,0.431,0.44,0,0.1,1,2,23.33,10,-13.33,0.472,0.384,2,10
"Beck, Brendan",Pac 12,Stanford,Fr,INF,,,2,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,0
"Beck, Connor",Big 12,Texas Tech,Sr,OF,,,10,0.111,0.2,0.111,0,0,1,1,20,10,-10,0.143,0.157,-2,0
"Beck, Drew",Sun Belt,Appalachian St.,Jr,INF,,,50,0.167,0.3,0.19,0,0.023,0,0,10,8,-2,0.189,0.243,-4,2
"Becker, David",Horizon,Ill.-Chicago,Jr,INF,,,28,0.273,0.36,0.545,1,0.272,0,0,10.71,3.57,-7.14,0.278,0.384,1,5
"Becker, Derek",Metro Atlantic,Iona,Fr,INF,,,23,0.35,0.435,0.35,0,0,0,0,13.04,13.04,0,0.412,0.357,0,3
"Becker, Luke",SEC,Kentucky,Sr,INF,2018,261,83,0.2,0.309,0.243,0,0.043,1,2,20.48,7.23,-13.25,0.264,0.26,-5,5
"Beckett, Taylor",Ivy League,Princeton,Fr,UT,,,26,0.208,0.269,0.208,0,0,0,0,19.23,3.85,-15.38,0.263,0.223,-2,1
"Bedford, Cole",SEC,Texas A&M,Jr,C,,,47,0.262,0.326,0.381,1,0.119,0,0,19.15,8.51,-10.64,0.313,0.311,-1,5
"Bedgood, David",AAC,Tulane,Fr,INF,,,37,0.182,0.27,0.182,0,0,0,0,37.84,8.11,-29.73,0.316,0.218,-4,1
"Bednar, Randy",Big 10,Maryland,Fr,OF,,,56,0.231,0.286,0.404,2,0.173,0,0,26.79,7.14,-19.65,0.286,0.298,-2,5
"Beeman, Raven",American East,UMBC,Jr,OF,,,47,0.273,0.319,0.364,1,0.091,2,2,23.4,6.38,-17.02,0.344,0.3,-1,4
"Beer, Seth",ACC,Clemson,Jr,UT,2018,28,133,0.267,0.414,0.571,9,0.304,0,0,16.54,15.79,-0.75,0.253,0.417,9,25
"Beesley, Bradlee",Big West,Cal Poly,So,OF,,,44,0.39,0.419,0.415,0,0.025,3,3,9.09,4.55,-4.54,0.432,0.367,1,7
"Beetley, Hunter",OVC,Eastern Ill.,Sr,1B,,,11,0.429,0.636,0.857,1,0.428,0,0,18.18,36.36,18.18,0.5,0.594,2,4
"Beilsmith, Troy",Missouri Valley,Evansville,So,INF,,,56,0.267,0.382,0.311,0,0.044,4,4,23.21,10.71,-12.5,0.364,0.32,-1,6
"Belanger, Luke",Big South,Radford,Fr,INF,,,12,0.25,0.455,0.375,0,0.125,0,0,25,25,0,0.4,0.381,0,2
"Belk, Brandt",West Coast,Pepperdine,Fr,INF,,,40,0.333,0.385,0.389,0,0.056,1,2,17.5,5,-12.5,0.414,0.343,0,5
"Bell, Brady",Southland,Nicholls St.,Jr,INF,,,48,0.237,0.383,0.263,0,0.026,0,0,25,10.42,-14.58,0.346,0.311,-1,5
"Bell, Brandon",Sun Belt,Georgia St.,Jr,INF,,,39,0.4,0.513,0.833,3,0.433,0,0,15.38,20.51,5.13,0.409,0.536,7,11
"Bell, Chad",Sun Belt,La.-Monroe,Jr,INF,,,63,0.226,0.323,0.34,0,0.114,2,2,23.81,4.76,-19.05,0.308,0.296,-2,6
"Bell, Evan",AAC,Memphis,Fr,OF,,,24,0.158,0.304,0.316,1,0.158,0,0,20.83,12.5,-8.33,0.154,0.285,-1,2
"Bell, Johnpaul",Patriot,Bucknell,So,OF,,,34,0.2,0.382,0.32,1,0.12,1,1,20.59,23.53,2.94,0.222,0.325,0,4
"Bell, Keenan",SEC,Florida,So,INF,,,35,0.188,0.257,0.219,0,0.031,0,0,20,8.57,-11.43,0.24,0.22,-3,1
"Bell, Tommy",Conference USA,Old Dominion,Fr,INF,,,41,0.231,0.25,0.256,0,0.025,0,0,14.63,2.44,-12.19,0.273,0.224,-4,1
"Bellamy, David",Western Athletic,New Mexico St.,Sr,OF,,,25,0.3,0.417,0.5,0,0.2,0,0,16,8,-8,0.375,0.396,1,4
"Belle, Dillon",Southland,Nicholls St.,So,C,,,18,0.312,0.333,0.688,2,0.376,0,0,27.78,5.56,-22.22,0.3,0.409,1,3
"Belliveau, Cam",American East,Hartford,Sr,INF,,,29,0.261,0.393,0.261,0,0,3,3,0,10.34,10.34,0.261,0.314,-1,3
"Beltran, Michael",Western Athletic,Utah Valley,Jr,INF,,,42,0.167,0.286,0.167,0,0,0,0,33.33,14.29,-19.04,0.273,0.224,-4,1
"Bender, Colton",Metro Atlantic,Quinnipiac,Fr,C,,,36,0.29,0.343,0.387,1,0.097,0,1,16.67,5.56,-11.11,0.32,0.318,-1,4
"Bender, Jake",Metro Atlantic,Rider,Sr,INF,,,55,0.271,0.296,0.354,0,0.083,4,5,3.64,5.45,1.81,0.265,0.277,-3,4
"Bender, Logan",Big South,Campbell,Fr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Bendo, Liam",Atlantic 10,Saint Josephs,Fr,INF,,,12,0.091,0.167,0.091,0,0,0,0,50,8.33,-41.67,0.2,0.131,-2,-1
"Benefield, Blake",Conference USA,Middle Tenn,Jr,OF,,,67,0.279,0.328,0.557,4,0.278,0,0,26.87,4.48,-22.39,0.325,0.37,2,10
"Benevidez, Ryan",Sun Belt,Little Rock,Jr,OF,,,33,0.125,0.344,0.25,0,0.125,1,4,27.27,12.12,-15.15,0.2,0.292,-1,3
"Bengston, Chandler",Ivy League,Columbia,Jr,1B,,,60,0.163,0.317,0.306,2,0.143,0,0,36.67,15,-21.67,0.24,0.289,-2,5
"Benjamin, Evian",Sun Belt,La.-Monroe,Fr,OF,,,15,0.308,0.4,0.385,0,0.077,1,1,33.33,13.33,-20,0.5,0.351,0,2
"Bennett, Andy",Big East,Butler,Fr,INF,,,17,0.083,0.353,0.083,0,0,0,0,29.41,29.41,0,0.143,0.255,-1,1
"Bennett, Jonathan",American East,Maine,Sr,C,,,60,0.245,0.356,0.306,1,0.061,0,0,25,10,-15,0.324,0.305,-2,6
"Bennett, Stephen",Metro Atlantic,Canisius,So,INF,,,15,0.231,0.333,0.308,0,0.077,0,0,33.33,6.67,-26.66,0.375,0.294,-1,1
"Benson, Michael",Pac 12,Arizona,So,C,,,9,0,0.111,0,0,0,0,0,44.44,11.11,-33.33,0,0.077,-2,-1
"Berezo, Daane",Atlantic 10,VCU,Sr,INF,,,68,0.34,0.462,0.396,0,0.056,2,3,10.29,11.76,1.47,0.391,0.389,3,11
"Bergeron, Kyle",Southland,Incarnate Word,So,INF,,,71,0.344,0.414,0.508,2,0.164,2,3,11.27,8.45,-2.82,0.365,0.397,4,12
"Bergh, Colin",Big East,Villanova,So,C,,,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
"Bergmann, Kenny",AAC,UConn,So,C,,,5,0.2,0.2,0.2,0,0,0,0,40,0,-40,0.333,0.176,-1,0
"Berkey, Evan",Western Athletic,CSU Bakersfield,Fr,SS,,,62,0.259,0.295,0.345,0,0.086,1,1,8.06,3.23,-4.83,0.283,0.28,-3,5
"Berler, Matt",SEC,Missouri,Sr,INF,,,35,0.3,0.4,0.367,0,0.067,2,2,8.57,11.43,2.86,0.333,0.345,0,5
"Bernardo, Griffin",AAC,UCF,Fr,INF,,,33,0.261,0.485,0.478,1,0.217,1,2,30.3,30.3,0,0.417,0.426,3,7
"Bernauer, Alex",Big East,Georgetown,Sr,1B,,,39,0.257,0.333,0.571,2,0.314,1,1,15.38,7.69,-7.69,0.259,0.377,1,6
"Berne, Mason",Colonial,UNCW,Sr,INF,2018,982,76,0.303,0.395,0.576,4,0.273,0,0,22.37,10.53,-11.84,0.356,0.411,5,14
"Bernick, Nick",Metro Atlantic,Niagara,Sr,INF,,,9,0,0.25,0,0,0,0,0,44.44,0,-44.44,0,0.18,-1,0
"Bernstein, Jake",Big East,Georgetown,Sr,INF,,,69,0.321,0.433,0.491,1,0.17,4,5,17.39,11.59,-5.8,0.381,0.397,4,12
"Berra, Michael",OVC,Southeast Mo. St.,So,OF,,,5,0,0,0,0,0,0,0,80,0,-80,0,0,-1,-1
"Berry, Chris",ASUN,North Florida,Jr,OF,,,58,0.294,0.379,0.431,1,0.137,1,2,6.9,12.07,5.17,0.304,0.355,1,8
"Berry, Jake",Western Athletic,Utah Valley,So,OF,,,46,0.073,0.174,0.073,0,0,0,0,32.61,10.87,-21.74,0.115,0.132,-8,-2
"Berryhill, Mitchell",Big West,Cal St. Fullerton,Jr,OF,,,88,0.258,0.38,0.288,0,0.03,3,3,15.91,10.23,-5.68,0.327,0.313,-2,9
"Berst, Matt",Big 10,Iowa,Fr,C,,,3,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0.439,0,1
"Bertelson, Sam",Big 12,Texas,Fr,INF,,,8,0,0.125,0,0,0,0,0,62.5,12.5,-50,0,0.086,-2,-1
"Bertiaume, Phil",Sun Belt,UT Arlington,Sr,OF,,,20,0.111,0.2,0.167,0,0.056,0,0,35,10,-25,0.182,0.175,-3,0
"Bertochi, Matt",Northeast,Central Conn. St.,Fr,INF,,,3,0,0,0,0,0,0,0,100,0,-100,NA,0,-1,0
"Bertrand, Easton",Big 10,Minnesota,Fr,OF,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Bess, Cuba",Western Athletic,Grand Canyon,So,C,,,6,0.333,0.333,0.333,0,0,0,0,16.67,0,-16.67,0.4,0.293,0,1
"Betancourt, Wilanier",Southwestern,Alabama A&M,Jr,C,,,18,0.438,0.444,0.688,0,0.25,1,1,11.11,5.56,-5.55,0.467,0.459,2,4
"Bewley, Brhet",West Coast,San Diego,Jr,INF,2018,962,57,0.404,0.474,0.638,3,0.234,0,0,15.79,14.04,-1.75,0.432,0.462,6,13
"Bianco, Ben",ACC,Louisville,Fr,C,,,6,0.333,0.333,0.5,0,0.167,0,0,33.33,0,-33.33,0.5,0.353,0,1
"Bible, Chad",Mountain West,San Diego St.,Jr,OF,,,43,0.262,0.279,0.357,1,0.095,0,2,23.26,0,-23.26,0.323,0.276,-2,3
"Bielamowicz, Tyler",AAC,Houston,So,P,,,47,0.242,0.457,0.455,1,0.213,0,1,23.4,23.4,0,0.333,0.405,3,9
"Biermann, Zach",Sun Belt,Coastal Carolina,Jr,DH,,,75,0.356,0.48,0.746,7,0.39,0,0,21.33,14.67,-6.66,0.378,0.501,11,20
"Bigbie, Justice",Southern,Western Caro.,Fr,UT,,,57,0.333,0.333,0.421,1,0.088,1,1,10.53,0,-10.53,0.36,0.325,0,6
"Biggar, Austin",SEC,Georgia,So,C,,,14,0.167,0.286,0.167,0,0,1,1,35.71,14.29,-21.42,0.286,0.224,-1,0
"Bigge, Hunter",Ivy League,Harvard,So,P,,,39,0.289,0.308,0.526,3,0.237,0,0,20.51,2.56,-17.95,0.296,0.353,1,5
"Biggers, Jax",SEC,Arkansas,Jr,INF,2018,239,65,0.377,0.484,0.491,1,0.114,2,2,16.92,13.85,-3.07,0.463,0.429,5,13
"Biggers, Zach",Patriot,Navy,So,INF,,,70,0.45,0.529,0.683,1,0.233,1,1,4.29,14.29,10,0.464,0.51,10,19
"Bigras, Mitch",ACC,Boston College,Sr,1B,,,32,0.074,0.219,0.185,1,0.111,0,0,40.63,15.63,-25,0.077,0.198,-4,0
"Biles, Josh",Southland,Sam Houston St.,Jr,OF,,,12,0.4,0.5,0.5,0,0.1,0,0,16.67,16.67,0,0.5,0.438,1,3
"Biller, Jake",Big 12,Kansas State,Sr,INF,,,51,0.163,0.26,0.209,0,0.046,0,0,17.65,11.76,-5.89,0.2,0.22,-5,1
"Billinger, Blake",Horizon,Valparaiso,Jr,UT,,,72,0.25,0.333,0.391,1,0.141,0,0,12.5,8.33,-4.17,0.278,0.319,-1,8
"Binder, Brody",Sun Belt,Troy,Sr,C,,,71,0.344,0.408,0.438,0,0.094,0,0,18.31,5.63,-12.68,0.431,0.372,2,11
"Bins, Carter",Mountain West,Fresno St.,So,C,2019,,40,0.312,0.45,0.594,2,0.282,0,1,22.5,15,-7.5,0.381,0.443,4,9
"Biondic, Kevin",Big 10,Maryland,Sr,INF,,,75,0.286,0.4,0.429,2,0.143,1,2,25.33,12,-13.33,0.381,0.367,2,11
"Birch, Michael",Western Athletic,Sacramento St.,So,C,,,9,0,0,0,0,0,0,0,11.11,0,-11.11,0,0,-3,-1
"Bishop, Hunter",Pac 12,Arizona St.,So,OF,2019,,46,0.268,0.333,0.512,3,0.244,0,3,34.78,6.52,-28.26,0.364,0.361,1,7
"Bishop, Jordan",Metro Atlantic,Siena,Sr,INF,,,51,0.295,0.353,0.318,0,0.023,0,0,15.69,9.8,-5.89,0.342,0.299,-2,5
"Bishop, Ryan",Missouri Valley,Dallas Baptist,Fr,C,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bisset, Brendan",Metro Atlantic,Manhattan,Sr,OF,,,56,0.283,0.382,0.348,0,0.065,0,1,8.93,8.93,0,0.31,0.33,0,7
"Bissonette, Josh",Big 12,Baylor,Jr,INF,,,42,0.281,0.429,0.406,0,0.125,0,0,14.29,16.67,2.38,0.333,0.372,1,6
"Bitar, Ellis",Ivy League,Cornell,Sr,C,,,32,0.4,0.531,0.8,2,0.4,3,3,6.25,18.75,12.5,0.381,0.542,6,9
"Black, Austin",Ivy League,Harvard,Sr,OF,,,27,0.333,0.44,0.524,1,0.191,0,0,22.22,14.81,-7.41,0.429,0.416,2,5
"Black, Skylar",Southland,SFA,So,C,,,43,0.405,0.488,0.757,3,0.352,0,0,11.63,11.63,0,0.414,0.517,7,12
"Black, T.J.",Southland,Central Ark.,Jr,INF,,,48,0.35,0.447,0.375,0,0.025,2,2,14.58,4.17,-10.41,0.424,0.375,2,7
"Blackburn, Nathan Dallas",Mid-Eastern,UMES,So,OF,,,3,0,0.667,0,0,0,0,0,0,33.33,33.33,0,0.471,0,1
"Blackfan, Logan",Missouri Valley,Southern Ill.,Sr,INF,,,79,0.377,0.443,0.478,1,0.101,2,2,24.05,6.33,-17.72,0.5,0.402,4,14
