Player,Conference,School,Yr,Pos,Draft,Pick,IP,PA,K%,BB%,K%-BB%,AVG,OBP,SLG,wOBA,GO%,FO%,FIP
"DeMers, Joe",Pac 12,Washington,Jr,P,2018,323,155.8,680,15.29,4.26,11.03,0.259,0.301,0.375,0.293,30.44,22.79,3.54
"DeMiero, Dominic",Big West,Hawaii,Jr,P,,,76.5,349,13.18,4.01,9.17,0.295,0.318,0.41,0.31,24.36,27.51,3.42
"Demumbrum, Drew",Horizon,Oakland,So,OF,,,3.2,12,16.67,8.33,8.34,0,0.083,0,0.058,25,50,2.83
"Demurias, Eddy",SEC,South Carolina,Jr,P,2018,799,36.2,161,19.88,8.07,11.81,0.285,0.348,0.479,0.353,21.12,22.98,4.42
"Denholm, Trenton",Big West,UC Irvine,Fr,P,,,46.1,207,12.56,6.28,6.28,0.279,0.367,0.337,0.316,22.22,25.12,3.84
"Denney, Zack",OVC,UT Martin,Sr,P,,,12.2,65,9.23,7.69,1.54,0.382,0.4,0.655,0.423,20,23.08,6.59
"Dennis, Austin",Conference USA,Middle Tenn,Jr,INF,2018,612,14.8,73,19.18,8.22,10.96,0.29,0.384,0.484,0.374,20.55,20.55,5.92
"Dennis, Ricky",Metro Atlantic,Monmouth,Sr,P,,,112.2,565,13.45,7.79,5.66,0.336,0.389,0.506,0.38,20,24.6,5.21
"Dentoni, Alex",Western Athletic,Sacramento St.,Jr,P,,,43.1,203,17.73,2.96,14.77,0.262,0.3,0.38,0.294,24.14,26.11,3.22
"Denz, Danny",AAC,Memphis,So,P,,,51.7,230,22.17,13.04,9.13,0.232,0.339,0.345,0.307,21.74,20.87,4.09
"Depperman, Brad",ASUN,North Florida,Sr,P,,,83.6,384,21.61,4.17,17.44,0.278,0.32,0.402,0.312,22.14,22.66,3.3
"Derer, Tommy",ASUN,NJIT,Sr,INF,,,79.8,400,16.5,8.25,8.25,0.269,0.345,0.352,0.31,24.75,22.5,4.12
"DeRosa, Joe",Metro Atlantic,Iona,Sr,P,,,129.8,629,12.4,4.77,7.63,0.271,0.321,0.358,0.294,25.12,24.96,3.74
"Desalvo, Nick",Northeast,LIU Brooklyn,Fr,P,,,7.1,43,2.33,16.28,-13.95,0.375,0.465,0.438,0.391,11.63,32.56,6.25
"Desanti, Michael",Metro Atlantic,Iona,Fr,P,,,11.2,61,13.11,18.03,-4.92,0.255,0.426,0.319,0.351,8.2,36.07,5.47
"DeSantis, Nick",Sun Belt,South Ala.,Jr,P,,,23.8,111,32.43,6.31,26.12,0.232,0.315,0.364,0.301,14.41,21.62,2.73
"DeShields, Kip",Horizon,Youngstown St.,Jr,P,,,19.1,102,13.73,14.71,-0.98,0.349,0.461,0.446,0.401,14.71,24.51,4.51
"DeSouza, Anthony",Atlantic 10,Rhode Island,So,P,,,1,4,0,0,0,0.25,0.25,0.25,0.22,50,25,3.15
"DeStefano, Jeff",Metro Atlantic,Canisius,Fr,P,,,3.2,20,10,10,0,0.353,0.4,0.588,0.408,30,15,7.83
"Detmers, Reid",ACC,Louisville,Fr,P,,,39,172,28.49,13.95,14.54,0.217,0.331,0.371,0.311,12.21,24.42,3.97
"Detwiler, Will",Colonial,Col. of Charleston,Sr,P,,,44.4,266,11.65,9.02,2.63,0.341,0.41,0.47,0.381,29.32,16.54,4.95
"DeVenney, Luke",Mid American,Eastern Mich.,Sr,P,,,77.5,376,14.89,12.77,2.12,0.284,0.396,0.39,0.351,27.93,16.76,4.36
"Devermann, Zak",Big 10,Illinois,Jr,P,,,6.7,43,16.28,13.95,2.33,0.306,0.395,0.444,0.364,16.28,25.58,5.68
"Devine, Drew",Mid American,Western Mich.,So,INF,,,1.3,15,6.67,33.33,-26.66,0.5,0.667,0.6,0.547,20,6.67,13.15
"Devine, Ryan",Atlantic 10,Saint Josephs,Fr,P,,,18.2,79,17.72,8.86,8.86,0.203,0.291,0.313,0.266,25.32,21.52,3.97
"Devito, Billy",American East,Hartford,Jr,P,,,72.1,381,15.75,12.07,3.68,0.293,0.412,0.415,0.368,22.83,19.16,5.31
"DeVito, Rick",Big East,Seton Hall,So,P,,,45,199,25.13,9.05,16.08,0.172,0.286,0.227,0.242,23.62,19.1,3.15
"Dewsnap, Naithen",Western Athletic,CSU Bakersfield,Sr,P,,,62.9,305,22.95,5.25,17.7,0.275,0.341,0.342,0.304,17.7,23.28,2.97
"Dexter, Spenser",OVC,Eastern Ill.,Jr,P,,,28.2,142,17.61,10.56,7.05,0.322,0.408,0.512,0.394,15.49,24.65,5.24
"Dey, Griffin",Ivy League,Yale,Jr,1B,,,35.3,193,15.54,10.88,4.66,0.237,0.347,0.331,0.307,25.39,22.28,5.02
"Diaz Jr., Fernando",Southwestern,Alabama A&M,So,P,,,54.3,275,11.64,11.27,0.37,0.3,0.375,0.41,0.339,20.36,25.82,4.62
"Diaz, Alexarmando",Atlantic 10,La Salle,Fr,SS,,,10.2,65,13.85,13.85,0,0.354,0.492,0.625,0.465,18.46,15.38,8.34
"Diaz, Dominic",Big South,Longwood,Fr,P,,,0.2,6,16.67,16.67,0,0.6,0.667,0.6,0.554,0,16.67,8.15
"Diaz, Jesus",Southwestern,Alabama A&M,So,P,,,1.1,8,0,0,0,0.625,0.625,1,0.685,0,37.5,3.15
"Diaz, Rob",West Coast,Loyola Marymount,Jr,C,,,0.2,3,0,33.33,-33.33,0,0.333,0,0.23,0,66.67,18.15
"DiCesare, Jared",Atlantic 10,George Mason,So,3B,,,66.4,298,19.13,6.71,12.42,0.253,0.319,0.389,0.308,22.82,24.5,4.26
"Dick, Austin",Mountain West,Nevada,Sr,P,,,28.8,145,16.55,4.14,12.41,0.308,0.338,0.436,0.33,27.59,19.31,3.67
"Dickey, Austin",ACC,Louisville,So,P,,,5.2,26,19.23,15.38,3.85,0.227,0.346,0.227,0.275,7.69,38.46,3.53
"Dill, Travis",Mid-Eastern,Delaware St.,Sr,P,,,96.9,554,15.34,9.75,5.59,0.34,0.401,0.459,0.371,24.55,18.05,3.83
"DiLuia, Mark",Big 10,Maryland,Fr,P,,,46,218,17.89,7.34,10.55,0.309,0.376,0.463,0.36,19.72,22.02,4.71
"DiMauro, Sebastian",American East,Hartford,Sr,OF,,,13.8,80,13.75,13.75,0,0.219,0.35,0.281,0.294,25,23.75,5.54
"DiMeglio, Anthony",Atlantic 10,Fordham,Jr,P,,,73.8,353,27.2,8.78,18.42,0.223,0.295,0.319,0.272,21.81,19.26,2.67
"DiNizio, Joe",Metro Atlantic,Manhattan,Jr,P,,,36.4,184,16.85,11.96,4.89,0.316,0.408,0.441,0.37,15.22,24.46,4.74
"Dippold, Jake",Southern,Wofford,Fr,P,,,6,29,31.03,0,31.03,0.308,0.31,0.5,0.329,10.34,20.69,0.65
"Dirienzo, Alex",Horizon,Valparaiso,Sr,P,,,42.3,217,17.51,10.14,7.37,0.263,0.346,0.344,0.307,17.97,27.65,3.81
"Disch, Nathan",ASUN,Jacksonville,Sr,P,,,55.4,276,17.03,9.78,7.25,0.247,0.355,0.354,0.317,21.38,22.46,5.19
"Distasio, Nick",Big 10,Penn State,Sr,P,,,62.3,332,20.48,9.94,10.54,0.224,0.313,0.347,0.29,15.36,28.92,4.24
"DiTorrice, Joe",Metro Atlantic,Manhattan,Jr,P,,,19.3,116,17.24,12.07,5.17,0.34,0.414,0.57,0.414,15.52,24.14,5.94
"DiValerio, Jordan",Atlantic 10,Saint Josephs,So,P,,,28.9,150,20.67,12,8.67,0.311,0.4,0.529,0.389,15.33,18.67,6.54
"Dobrinich, Dave",Summit League,Western Ill.,Sr,OF,,,3.3,20,15,25,-10,0.214,0.4,0.214,0.304,15,25,5.87
"Dockman, Matt",ACC,Duke,Fr,P,,,15.2,61,16.39,13.11,3.28,0.173,0.295,0.231,0.25,22.95,31.15,3.61
"Dodson, Tanner",Pac 12,California,Jr,P,2018,71,71,372,18.82,7.8,11.02,0.308,0.371,0.393,0.336,28.49,13.71,3.29
"Dolan, Brian",American East,UMass Lowell,So,P,,,9.1,41,31.71,17.07,14.64,0.125,0.317,0.125,0.239,21.95,14.63,3.26
"Dollar, Gage",Southwestern,Alabama St.,Fr,P,,,45,225,12.89,9.78,3.11,0.309,0.404,0.372,0.349,23.11,21.78,4.64
"Dollard, Taylor",Big West,Cal Poly,Fr,P,,,28.2,104,26.92,3.85,23.07,0.206,0.24,0.278,0.228,26.92,20.19,2.62
"Dombkowski, Nicholas",American East,Hartford,Fr,P,,,50.2,198,21.21,4.04,17.17,0.199,0.253,0.293,0.242,23.74,28.28,3.35
"Dombroski, Regan",Metro Atlantic,Monmouth,So,P,,,17.9,104,15.38,14.42,0.96,0.317,0.423,0.488,0.391,29.81,8.65,7.28
"Domkowski, Nicholas",American East,Hartford,Fr,P,,,17,82,14.63,9.76,4.87,0.286,0.341,0.514,0.354,9.76,36.59,6.21
"Donahue, Connor",Atlantic 10,Massachusetts,Jr,P,,,33.6,169,24.85,16.57,8.28,0.263,0.391,0.436,0.359,13.02,20.12,4.58
"Donahue, Grant",ACC,Virginia,Jr,P,,,18.3,94,23.4,9.57,13.83,0.218,0.34,0.282,0.291,24.47,17.02,3.91
"Donatella, Anthony",West Coast,San Diego,Jr,P,,,30.1,131,20.61,9.92,10.69,0.272,0.344,0.386,0.319,27.48,15.27,3.61
"Dondanville, Austin",Big West,Cal Poly,Jr,P,,,59.8,283,22.26,4.59,17.67,0.294,0.318,0.412,0.309,24.38,16.96,2.66
"Donlon, James",Northeast,Fairleigh Dickinson,So,1B,,,15.5,109,10.09,10.09,0,0.38,0.459,0.522,0.423,11.93,30.28,7.15
"Donnely, Colin",Metro Atlantic,Quinnipiac,So,P,,,15.6,82,17.07,8.54,8.53,0.309,0.354,0.412,0.324,19.51,20.73,3.72
"Donovan, Brandon",Big South,Radford,So,P,,,14.5,76,21.05,13.16,7.89,0.224,0.395,0.569,0.406,22.37,15.79,8.94
"Donovan, Dakota",Pac 12,Oregon St.,So,P,,,4.2,22,9.09,18.18,-9.09,0.2,0.455,0.4,0.395,40.91,4.55,10.29
"Dooley, Patch",Colonial,Col. of Charleston,Fr,P,,,0.1,1,100,0,100,0,0,0,0,0,0,-16.85
"Dorethy, Alex",Summit League,Western Ill.,Fr,OF,,,9.1,45,20,6.67,13.33,0.282,0.333,0.385,0.31,13.33,28.89,3.92
"Dorsey, Gray",OVC,Murray St.,Jr,P,,,18.2,77,18.18,1.3,16.88,0.206,0.26,0.279,0.24,25.97,25.97,3.31
"Dorso, Alex",ASUN,Lipscomb,Jr,P,,,46.6,225,12.44,12,0.44,0.241,0.338,0.415,0.329,20.89,32.44,6.04
"Dotson, Conner",Big 12,West Virginia,Jr,P,,,69.5,364,18.96,10.99,7.97,0.281,0.368,0.422,0.343,20.05,21.43,4.36
"Doty, Ryan",Big East,Villanova,Sr,P,,,139.2,696,19.54,7.76,11.78,0.292,0.352,0.384,0.321,22.7,19.83,3.2
"Douaire, Sean",Big East,Xavier,Fr,P,,,7.2,41,17.07,2.44,14.63,0.353,0.439,0.676,0.461,19.51,17.07,7.31
"Dougherty, Caleb",Southland,Abilene Christian,Sr,P,,,51.6,266,18.42,7.89,10.53,0.298,0.372,0.4,0.341,17.67,25.94,3.94
"Douglas, Casey",Big 12,Kansas,Sr,P,,,25.1,148,14.19,8.11,6.08,0.347,0.412,0.479,0.38,21.62,17.57,5.3
"Douglas, Jackson",Big 10,Illinois,Sr,P,,,8.2,35,17.14,5.71,11.43,0.152,0.2,0.182,0.175,11.43,51.43,2.42
"Dowless, John",Conference USA,Middle Tenn,Fr,P,,,2.2,14,21.43,7.14,14.29,0.333,0.357,0.583,0.381,14.29,21.43,7.69
"Doxakis, John",SEC,Texas A&M,So,P,,,95.5,435,22.99,9.43,13.56,0.211,0.31,0.309,0.28,24.6,19.31,3.66
"Drabick, Tyler",Mid American,Kent St.,Fr,P,,,9,39,20.51,7.69,12.82,0.235,0.308,0.382,0.3,23.08,23.08,4.15
"Dragani, Ben",Big 10,Michigan,Fr,P,,,58.2,246,17.07,8.94,8.13,0.221,0.289,0.3,0.262,25.61,26.02,3.34
"Drahozal, Nick",Summit League,Omaha,Sr,P,,,22.9,110,13.64,12.73,0.91,0.267,0.345,0.344,0.302,28.18,18.18,3.67
"Drake, Javin",Summit League,Western Ill.,So,P,,,62,299,22.74,8.36,14.38,0.257,0.328,0.429,0.325,22.07,20.07,4.34
"Dressler, Steven",Conference USA,UTSA,Jr,P,,,109.9,472,11.44,9.11,2.33,0.257,0.328,0.356,0.303,28.18,26.69,4.28
"Drew, Jake",Summit League,North Dakota St.,Fr,P,,,9,46,26.09,15.22,10.87,0.25,0.413,0.389,0.362,19.57,13.04,3.81
"Dreyer, Jack",Big 10,Iowa,Fr,P,,,23.1,94,30.85,9.57,21.28,0.188,0.298,0.325,0.28,15.96,22.34,3.45
"Driscoll, Garett",Atlantic 10,George Mason,Sr,C,,,12.2,65,24.62,16.92,7.7,0.245,0.385,0.265,0.307,15.38,16.92,3.72
"Driskill, Tanner",Southland,Lamar,Sr,P,2018,281,82,384,19.01,5.47,13.54,0.229,0.284,0.341,0.271,24.22,25,3.45
"Driver, Trent",Conference USA,Southern Miss,Sr,P,,,37.8,195,22.05,4.1,17.95,0.259,0.308,0.322,0.278,21.54,22.56,2.75
"Drogin, Reubin",Pac 12,California,Fr,P,,,0.2,4,0,0,0,0.667,0.75,0.667,0.619,25,0,18.15
"Drohan, Shane",ACC,Florida St,Fr,P,,,2.1,17,5.88,41.18,-35.3,0.25,0.647,1,0.606,5.88,23.53,27.43
"Drury, Austin",ASUN,North Florida,Jr,P,2018,1034,126.7,570,19.12,9.3,9.82,0.238,0.312,0.379,0.301,24.91,22.63,4.47
"Duarte, Dylan",SEC,Alabama,Jr,P,,,74.9,386,13.73,8.55,5.18,0.304,0.37,0.41,0.341,24.09,23.32,4.2
"Dufault, Brandon",Colonial,Northeastern,Fr,P,,,15,67,16.42,11.94,4.48,0.185,0.313,0.185,0.246,26.87,22.39,3.88
"Duffley, Collin",American East,UMass Lowell,Jr,P,,,54.1,250,28.8,10.4,18.4,0.187,0.272,0.29,0.251,19.2,21.6,3.24
"Duffy, Ryan",Big 10,Minnesota,Fr,P,,,5.1,23,26.09,8.7,17.39,0.25,0.304,0.3,0.267,30.43,8.7,1.97
"Duhay, Caleb",Mid-Eastern,Coppin St.,Sr,C,,,6.6,45,11.11,15.56,-4.45,0.333,0.444,0.5,0.406,11.11,31.11,5.27
"Duke, Mason",SEC,Alabama,Jr,P,,,24.1,100,24,3,21,0.255,0.28,0.319,0.261,17,29,2.19
"Dulle, Cameron",SEC,Missouri,So,P,,,17.4,82,26.83,14.63,12.2,0.294,0.39,0.471,0.37,19.51,12.2,4.93
"Dum, Benjamin",Atlantic 10,VCU,Jr,P,,,62.1,326,14.72,7.36,7.36,0.298,0.35,0.453,0.34,22.7,23.93,4.26
"Duncan, Tyler",Ivy League,Yale,Sr,P,,,64.3,352,10.8,11.08,-0.28,0.313,0.386,0.439,0.355,21.02,25.57,4.83
"Duncan, Zach",Big South,Gardner-Webb,Fr,P,,,3.1,19,10.53,31.58,-21.05,0.231,0.474,0.308,0.376,15.79,26.32,7.66
"Dunham, Dash",Western Athletic,Sacramento St.,Fr,P,,,1.2,13,23.08,7.69,15.39,0.583,0.615,0.917,0.638,7.69,7.69,0.65
"Dunham, Greg",Horizon,Youngstown St.,So,P,,,33.1,164,10.98,8.54,2.44,0.363,0.415,0.568,0.415,28.05,17.68,5.38
"Dunlop, Colby",AAC,UConn,Fr,P,,,21.2,115,8.7,8.7,0,0.358,0.426,0.484,0.389,20.87,23.48,5.55
"Dunn, Blake",Mid American,Western Mich.,Fr,C,,,1.1,14,0,28.57,-28.57,0.556,0.643,1.556,0.755,14.29,14.29,49.51
"Dunn, Devin",Atlantic 10,VCU,Fr,P,,,9,44,25,20.45,4.55,0.182,0.364,0.333,0.317,11.36,25,4.04
"Dunn, Michael",Patriot,Lafayette,Fr,P,,,9.2,47,8.51,19.15,-10.64,0.297,0.426,0.514,0.4,27.66,19.15,6.63
"Dunn, Miles",Sun Belt,La.-Monroe,Jr,P,,,26,113,10.62,0,10.62,0.28,0.292,0.37,0.279,26.55,26.55,3.3
"Dunne, Ryan",Summit League,Western Ill.,Sr,P,,,53,246,28.05,9.35,18.7,0.286,0.362,0.378,0.327,17.89,17.07,2.81
"Dunnuck, Corbin",Northeast,Fairleigh Dickinson,Fr,P,,,2.2,23,4.35,26.09,-21.74,0.625,0.696,0.938,0.64,13.04,8.7,10.42
"Dupree, Nathan",ASUN,Kennesaw State,So,P,,,27.6,170,14.12,17.65,-3.53,0.348,0.482,0.5,0.429,14.71,21.76,6.73
"Durden, Andrew",Big South,Presbyterian,Fr,P,,,15.1,82,13.41,8.54,4.87,0.357,0.451,0.557,0.434,25.61,15.85,6.66
"Dusek, Dylan",Big 12,Texas Tech,Sr,P,2018,796,47.2,214,14.49,6.07,8.42,0.245,0.285,0.383,0.285,34.11,20.56,3.76
"Dvorak, Liam",Patriot,Holy Cross,Fr,P,,,30,125,17.6,7.2,10.4,0.255,0.312,0.318,0.278,25.6,22.4,2.78
"Dyal, Devyan",Mid-Eastern,Coppin St.,Fr,3B,,,0.2,5,0,20,-20,0.5,0.6,1,0.635,20,20,18.15
"Dyck, Cameron",Metro Atlantic,Niagara,Fr,P,,,0.2,6,16.67,0,16.67,0.6,0.667,0.6,0.559,16.67,0,8.15
"Dye, Cody",Mountain West,New Mexico,So,P,,,58.7,292,18.84,7.53,11.31,0.278,0.356,0.393,0.329,20.89,22.6,3.9
"Dye, Josh",ASUN,FGCU,Jr,P,2018,692,156.3,658,18.84,3.04,15.8,0.249,0.272,0.316,0.255,25.68,25.99,2.46
"Dye, Nic",OVC,Tennessee Tech,So,P,,,30.3,141,16.31,12.77,3.54,0.258,0.355,0.408,0.333,21.28,25.53,4.37
"Dyer, Ethan",Patriot,Holy Cross,So,P,,,1.4,16,12.5,25,-12.5,0.444,0.688,0.667,0.571,6.25,12.5,15.29
"Dyson, Tyler",SEC,Florida,So,P,2019,,49.6,230,25.65,6.09,19.56,0.197,0.3,0.268,0.264,20.43,23.04,3.11
"Dziados, Luke",American East,Binghamton,Fr,P,,,2,11,18.18,27.27,-9.09,0.143,0.364,0.143,0.268,18.18,18.18,5.65
"Dziedzic, Dru",Southland,SFA,Fr,P,,,27.2,126,14.29,11.9,2.39,0.29,0.373,0.486,0.366,20.63,25.4,5.98
"Eagle, Matt",Southern,VMI,Sr,P,,,126.5,628,21.82,7.96,13.86,0.274,0.352,0.463,0.349,16.4,24.2,5.28
"Eardensohn, Matt",Sun Belt,Coastal Carolina,Jr,P,,,39,145,25.52,6.21,19.31,0.152,0.221,0.205,0.196,20,31.72,2.17
"Earich, Dalton",Horizon,Youngstown St.,Fr,P,,,18,93,11.83,11.83,0,0.347,0.419,0.453,0.375,21.51,19.35,5.54
"Eason, Connor",AAC,USF,So,P,,,13.2,54,18.52,16.67,1.85,0.159,0.315,0.295,0.284,14.81,35.19,4.89
"Easter, Austin",Colonial,UNCW,Sr,P,2018,926,83.4,413,25.42,9.44,15.98,0.214,0.288,0.319,0.268,17.19,25.91,3.23
"Easter, Shane",Mid American,Eastern Mich.,Fr,UT,,,2,8,0,25,-25,0.167,0.375,0.167,0.282,37.5,25,6.15
"Eastman, Colton",Big West,Cal St. Fullerton,Jr,P,2018,107,111.5,443,28.22,4.51,23.71,0.182,0.228,0.233,0.207,21.9,25.96,1.95
"Eastman, Matt",Atlantic 10,St. Bonaventure,Sr,1B,,,0.2,2,100,0,100,0,0,0,0,0,0,-16.85
"Eaton, Nathan",Southern,VMI,So,INF,2018,632,26.3,145,20,15.86,4.14,0.288,0.414,0.492,0.392,20.69,17.24,6.38
"Eaton, Nick",Big 10,Indiana,Fr,,,,4.1,18,16.67,11.11,5.56,0.267,0.333,0.267,0.272,27.78,16.67,3.15
"Eckberg, Tyler",Big 12,Kansas State,So,P,,,31.9,158,20.89,6.96,13.93,0.245,0.297,0.381,0.29,22.78,22.78,3.52
"Eckerson, Cody",Metro Atlantic,Niagara,Sr,P,,,141.5,651,24.27,9.52,14.75,0.249,0.324,0.337,0.293,17.82,23.2,3.22
"Eddins, Reece",Big 10,Nebraska,Jr,P,,,35.6,202,16.34,9.41,6.93,0.301,0.366,0.386,0.33,20.79,23.76,3.79
"Eddy, Brian",Missouri Valley,Indiana St.,So,P,,,1.3,15,6.67,26.67,-20,0.4,0.6,0.5,0.491,13.33,20,13.15
"Eddy, Liam",Missouri Valley,Wichita St.,Fr,P,,,42.1,175,18.86,6.29,12.57,0.239,0.309,0.381,0.301,16.57,32,4.64
"Eder, Clark",Mountain West,San Diego St.,Fr,P,,,0.2,5,0,20,-20,0.5,0.6,0.5,0.489,0,40,18.15
"Eder, Jake",SEC,Vanderbilt,Fr,P,,,21.2,100,27,14,13,0.224,0.34,0.376,0.319,21,18,4.56
"Edgington, Brian",Atlantic 10,Saint Josephs,Fr,P,,,12.2,56,19.64,8.93,10.71,0.244,0.321,0.4,0.307,30.36,10.71,5.2
"Edwards, Andrew",Western Athletic,New Mexico St.,Jr,P,,,5.2,30,13.33,23.33,-10,0.348,0.5,0.565,0.458,16.67,20,8.15
"Edwards, Christian",OVC,Jacksonville St.,Fr,P,,,23,88,46.59,13.64,32.95,0.081,0.205,0.122,0.167,9.09,21.59,1.71
"Edwards, Hunter",AAC,Houston,Fr,P,,,7.2,31,9.68,16.13,-6.45,0.2,0.355,0.2,0.276,19.35,35.48,4.81
"Edwards, Jaret",Atlantic 10,George Washington,So,P,,,66.2,307,16.29,6.84,9.45,0.269,0.326,0.415,0.319,26.06,23.13,4.19
"Edwards, Mike",Horizon,Milwaukee,Fr,P,,,22,95,22.11,7.37,14.74,0.244,0.305,0.256,0.256,16.84,29.47,2.33
"Eggemeyer, Nicholas",Missouri Valley,Evansville,Jr,P,,,5.1,42,11.9,14.29,-2.39,0.412,0.524,0.529,0.46,9.52,26.19,5.89
"Egly, Harrisen",Ivy League,Columbia,Sr,P,,,74,384,18.49,11.46,7.03,0.243,0.333,0.335,0.299,20.05,27.34,3.48
"Egnor, Damon",Mid American,Bowling Green,So,P,,,27.1,158,18.35,15.19,3.16,0.291,0.437,0.419,0.379,11.39,22.78,6.32
"Ehmen, David",Southern,Wofford,Sr,P,,,9.6,64,12.5,7.81,4.69,0.278,0.375,0.37,0.333,10.94,37.5,4.29
"Eichhorn, Brian",Sun Belt,Georgia Southern,Jr,P,2018,283,133.2,571,23.82,5.08,18.74,0.229,0.277,0.335,0.266,21.37,25.04,2.86
"Eid, Muhammed",Big South,High Point,So,P,,,31.1,164,13.41,8.54,4.87,0.295,0.378,0.46,0.361,21.34,25,5.43
"Eigner, Jake",Mid-Eastern,N.C. Central,Fr,P,,,6,27,25.93,7.41,18.52,0.182,0.333,0.227,0.275,11.11,29.63,3.31
"Eigsti, Luke",Conference USA,UAB,Jr,OF,,,5.1,43,11.63,13.95,-2.32,0.333,0.465,0.636,0.457,11.63,27.91,11.58
"Eiland, Will",Sun Belt,South Ala.,Sr,P,,,19,97,9.28,6.19,3.09,0.31,0.361,0.563,0.387,24.74,27.84,7.57
"Eisert, Brandon",Pac 12,Oregon St.,So,P,,,54.4,235,23.4,7.66,15.74,0.198,0.26,0.283,0.241,19.15,29.79,2.65
"Eissler, Jake",Big 12,TCU,So,P,,,44.4,206,30.1,4.37,25.73,0.262,0.301,0.408,0.304,19.42,18.93,2.63
"Elder, Bryce",Big 12,Texas,Fr,P,,,24.1,106,16.04,11.32,4.72,0.247,0.349,0.315,0.302,35.85,11.32,4.14
"Elder, Nicholas",Patriot,Navy,So,P,,,32.7,140,16.43,8.57,7.86,0.198,0.279,0.246,0.242,29.29,26.43,3.42
"Eldred, Luke",Missouri Valley,Dallas Baptist,Fr,P,,,31.2,124,17.74,0.81,16.93,0.231,0.234,0.333,0.238,22.58,32.26,2.76
"Elliott, Adam",ACC,Louisville,So,P,,,19.3,111,19.82,7.21,12.61,0.237,0.315,0.33,0.287,9.01,37.84,2.73
"Elliott, Jensen",Big 12,Oklahoma State,Jr,P,,,68.4,313,21.09,7.67,13.42,0.252,0.319,0.356,0.298,29.07,16.29,3.48
"Elliott, Tim",SEC,Georgia,So,P,,,22.5,118,20.34,16.95,3.39,0.207,0.364,0.337,0.321,16.95,24.58,5.95
"Ellis, David",Missouri Valley,Evansville,So,P,,,27.3,148,9.46,13.51,-4.05,0.306,0.419,0.414,0.364,21.62,20.95,5.67
"Ellis, Nolan",Southland,Incarnate Word,Jr,P,,,10.1,71,15.49,14.08,1.41,0.377,0.507,0.679,0.49,11.27,19.72,10.87
"Ellison, Andrew",Ivy League,Cornell,So,P,,,19.1,80,21.25,12.5,8.75,0.194,0.325,0.269,0.279,20,26.25,4.09
"Ellmyer, Matt",Southern,Wofford,So,INF,,,53.1,255,15.29,3.14,12.15,0.292,0.345,0.476,0.352,23.14,26.27,4.28
"Elwer, Tyler",Sun Belt,Georgia St.,Sr,P,,,18.2,114,7.89,13.16,-5.27,0.282,0.439,0.435,0.388,33.33,12.28,7.87
"Emanuel, Austin",Summit League,Western Ill.,So,C,,,3,16,37.5,12.5,25,0.385,0.438,0.385,0.361,0,12.5,1.15
"Emanuels, Stevie",Pac 12,Washington,Fr,P,,,27.1,126,16.67,10.32,6.35,0.278,0.341,0.361,0.307,30.16,15.08,3.52
"Emerson, Eddie",American East,Maine,Jr,P,,,46.9,263,18.63,19.01,-0.38,0.293,0.456,0.485,0.411,14.07,20.53,6.41
"Emond, Malachi",Mountain West,New Mexico,Jr,P,,,25.1,112,33.04,13.39,19.65,0.231,0.33,0.341,0.296,16.96,12.5,2.63
"Endersby, Jimmy",Big West,Cal St. Fullerton,So,OF,,,6.1,29,10.34,24.14,-13.8,0.143,0.345,0.143,0.258,34.48,17.24,5.61
"Endsley, Daniel",Southland,Houston Baptist,Jr,P,,,50.9,240,14.58,7.92,6.66,0.263,0.35,0.378,0.323,25.42,24.17,4.76
"Enea, Joe",Colonial,Towson,Jr,P,,,10,72,9.72,15.28,-5.56,0.472,0.542,0.566,0.466,22.22,6.94,5.95
"Engelken, Zack",Big 10,Nebraska,Jr,P,,,19.8,110,18.18,12.73,5.45,0.253,0.364,0.418,0.342,18.18,25.45,6.33
"Enger, Jack",Pac 12,Washington,Fr,P,,,4.1,18,38.89,22.22,16.67,0.071,0.278,0.143,0.223,0,33.33,2.66
"Engle, Wes",Sun Belt,Texas State,Jr,P,,,61.7,328,13.41,17.68,-4.27,0.281,0.418,0.383,0.359,21.95,20.73,5.51
"English, Tristin",ACC,Georgia Tech,Jr,1B,,,31,135,20.74,4.44,16.3,0.296,0.348,0.424,0.337,17.78,26.67,3.57
"Ennen, Henry",Colonial,Northeastern,Fr,P,,,4.1,21,9.52,14.29,-4.77,0.25,0.381,0.375,0.335,23.81,23.81,5.1
"Ennis, Shane",Big 12,West Virginia,Sr,P,,,51.1,239,19.25,11.72,7.53,0.182,0.305,0.298,0.276,25.1,23.43,4.79
"Enns, Chris",Metro Atlantic,Quinnipiac,Sr,P,,,59.3,291,12.71,9.97,2.74,0.284,0.351,0.49,0.351,22.68,24.4,6.2
"Enright, Nic",ACC,Virginia Tech,So,P,,,48.4,242,24.79,8.68,16.11,0.288,0.347,0.428,0.331,14.88,21.49,3.23
"Eppard, Nash",Northeast,Bryant,So,P,,,3,20,20,25,-5,0.385,0.5,0.385,0.392,15,5,5.48
"Epstein, Daniel",ACC,Miami (FL),Sr,P,,,5.9,39,7.69,7.69,0,0.333,0.41,0.545,0.404,20.51,28.21,6.88
"Epstein, Stephen",Metro Atlantic,Saint Peters,Jr,P,,,47.1,328,7.32,13.11,-5.79,0.433,0.5,0.636,0.469,19.82,17.99,6.2
