Player,Conference,School,Yr,Pos,Draft,Pick,PA,AVG,OBP,SLG,HR,ISO,SB,SBA,K%,BB%,BB%-K%,BABIP,wOBA,wRAA,wRC
"Pruitt, CJ",Atlantic 10,La Salle,Jr,P,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Puckett, Kalen",Sun Belt,Georgia St.,Fr,INF,,,77,0.242,0.373,0.258,0,0.016,0,2,22.08,16.88,-5.2,0.333,0.3,-2,7
"Pulcheon, Jake",Southland,Houston Baptist,Sr,INF,,,177,0.253,0.354,0.393,5,0.14,2,4,20.9,9.6,-11.3,0.303,0.331,-1,21
"Punzi, Sam",Metro Atlantic,Iona,Fr,C,,,81,0.297,0.346,0.419,2,0.122,0,1,9.88,6.17,-3.71,0.308,0.332,0,10
"Puskarich, Ross",West Coast,San Francisco,Sr,INF,,,192,0.238,0.312,0.393,5,0.155,0,2,21.88,6.25,-15.63,0.28,0.307,-5,19
"Putzig, Trevor",OVC,Tennessee Tech,Sr,INF,2018,505,202,0.344,0.431,0.62,12,0.276,4,4,15.35,13.37,-1.98,0.344,0.434,17,42
"Qsar, Jordan",West Coast,Pepperdine,Jr,OF,2018,750,172,0.314,0.372,0.621,12,0.307,1,2,18.6,8.14,-10.46,0.321,0.412,11,32
"Quartel, Matt",Horizon,Milwaukee,Jr,C,,,141,0.287,0.379,0.443,1,0.156,4,7,18.44,10.64,-7.8,0.358,0.358,3,20
"Quiggle, Kona",Western Athletic,Grand Canyon,So,OF,,,55,0.311,0.407,0.489,1,0.178,1,1,30.91,14.55,-16.36,0.464,0.385,2,9
"Quinn, Parker",Colonial,Hofstra,Jr,INF,,,64,0.167,0.203,0.25,0,0.083,1,1,43.75,4.69,-39.06,0.303,0.198,-7,0
"Quinn, Tim",Atlantic 10,George Mason,Jr,1B,,,76,0.123,0.23,0.169,0,0.046,0,0,25,11.84,-13.16,0.174,0.193,-9,0
"Quinones, Isaac",ACC,Miami (FL),Fr,C,,,137,0.27,0.372,0.348,0,0.078,1,1,25.55,10.22,-15.33,0.378,0.325,-1,16
"Quintana, Nick",Pac 12,Arizona,So,INF,2019,,158,0.3,0.41,0.608,9,0.308,0,0,24.05,12.03,-12.02,0.357,0.427,12,32
"Quintero, Jared",Metro Atlantic,Saint Peters,Jr,P,,,95,0.271,0.347,0.412,2,0.141,0,0,28.42,8.42,-20,0.375,0.333,0,11
"Raby, Jacob",Mid-Eastern,N.C. Central,So,OF,,,129,0.158,0.362,0.211,1,0.053,3,3,29.46,20.16,-9.3,0.246,0.288,-5,11
"Racca, Hunter",Southland,McNeese,So,INF,,,4,0,0,0,0,0,0,0,50,0,-50,0,0,-1,-1
"Radcliff, Baron",ACC,Georgia Tech,Fr,OF,,,76,0.211,0.25,0.423,4,0.212,0,0,39.47,5.26,-34.21,0.289,0.284,-3,6
"Radvany, JP",Big East,Villanova,Jr,DH,,,103,0.183,0.252,0.301,2,0.118,0,0,29.13,7.77,-21.36,0.242,0.245,-8,5
"Radziewicz, Kevin",Metro Atlantic,Fairfield,Sr,C,,,166,0.321,0.406,0.436,1,0.115,1,1,11.45,9.04,-2.41,0.358,0.368,5,25
"Ragan, Marcus",Sun Belt,Little Rock,Jr,OF,,,181,0.235,0.287,0.295,1,0.06,16,20,14.36,4.42,-9.94,0.273,0.26,-11,11
"Ragsdale, Carson",AAC,USF,So,1B,,,47,0.2,0.234,0.4,2,0.2,1,1,38.3,2.13,-36.17,0.28,0.27,-3,3
"Raguse, T.J.",Big 12,Baylor,Jr,OF,,,112,0.323,0.378,0.384,1,0.061,0,1,8.93,8.04,-0.89,0.344,0.336,0,14
"Raiburn, Evan",Northeast,Fairleigh Dickinson,Fr,P,,,17,0.071,0.235,0.071,0,0,0,0,47.06,5.88,-41.18,0.167,0.177,-2,0
"Raiff, Pat",ASUN,USC Upstate,Sr,OF,,,174,0.319,0.432,0.406,1,0.087,1,2,18.97,15.52,-3.45,0.406,0.373,6,27
"Raine, Rashard",Southwestern,Southern U.,Jr,OF,,,90,0.221,0.322,0.338,1,0.117,2,6,28.89,4.44,-24.45,0.314,0.298,-3,8
"Raines, Alex",Big South,Winthrop,So,C,,,88,0.27,0.353,0.27,0,0,0,1,9.09,9.09,0,0.299,0.289,-3,7
"Ralat, Antonio",Conference USA,UAB,Jr,INF,,,132,0.237,0.297,0.254,0,0.017,1,4,16.67,6.06,-10.61,0.284,0.251,-9,7
"Raleigh, Cal",ACC,Florida St,Jr,C,2018,90,173,0.307,0.451,0.511,7,0.204,2,2,14.45,20.23,5.78,0.333,0.418,12,33
"Ramage, Kole",SEC,Arkansas,Fr,P,,,1,1,1,1,0,0,0,0,0,0,0,1,0.878,0,1
"Ramey, Jordan",AAC,Cincinnati,So,OF,,,24,0.176,0.348,0.176,0,0,2,3,25,20.83,-4.17,0.25,0.265,-1,2
"Ramirez, Ben",Pac 12,Southern Cal,Fr,INF,,,94,0.279,0.34,0.36,2,0.081,2,2,11.7,5.32,-6.38,0.301,0.312,-2,10
"Ramirez, Eric",Big West,Hawaii,Sr,1B,,,99,0.234,0.398,0.351,1,0.117,0,0,19.19,19.19,0,0.298,0.344,1,13
"Ramirez, Rafael",Southwestern,Grambling,Jr,INF,,,176,0.34,0.432,0.694,12,0.354,1,2,19.89,13.07,-6.82,0.363,0.46,19,40
"Ramiz, Ryan",Big East,Seton Hall,Sr,OF,2018,688,146,0.276,0.404,0.371,0,0.095,7,9,14.38,17.81,3.43,0.327,0.348,2,19
"Ramos, A.",Metro Atlantic,Saint Peters,So,P,,,92,0.212,0.264,0.282,1,0.07,1,2,27.17,6.52,-20.65,0.288,0.244,-7,4
"Ramos, Marco",Sun Belt,Louisiana,Sr,OF,,,37,0.088,0.162,0.147,0,0.059,1,1,40.54,5.41,-35.13,0.158,0.147,-6,-1
"Ramos, Nico",Metro Atlantic,Siena,So,C,,,73,0.203,0.333,0.254,0,0.051,0,0,23.29,15.07,-8.22,0.279,0.277,-4,5
"Ramsower, Ryan",Pac 12,Washington St.,Sr,INF,,,15,0.308,0.357,0.385,0,0.077,0,1,26.67,6.67,-20,0.444,0.326,0,2
"Rapoport, Blake",Patriot,Lehigh,So,INF,,,98,0.23,0.309,0.264,0,0.034,4,6,19.39,10.2,-9.19,0.294,0.263,-6,6
"Rapp, Adam",OVC,Morehead St.,Jr,INF,,,77,0.29,0.351,0.435,2,0.145,0,1,25.97,9.09,-16.88,0.375,0.339,0,10
"Rappoport, Hayden",Ivy League,Dartmouth,Sr,OF,,,35,0.219,0.286,0.281,0,0.062,0,0,25.71,8.57,-17.14,0.304,0.256,-2,2
"Raquet, Brandon",Colonial,William & Mary,So,OF,,,101,0.193,0.283,0.375,3,0.182,2,3,43.56,9.9,-33.66,0.341,0.288,-4,8
"Rasmussen, Luke",Big West,Long Beach St.,Sr,DH,,,25,0.25,0.4,0.4,1,0.15,1,2,24,8,-16,0.308,0.363,1,4
"Rasso, Brett",West Coast,Saint Marys (CA),Sr,OF,,,141,0.234,0.362,0.29,0,0.056,6,12,16.31,8.51,-7.8,0.294,0.305,-4,14
"Rattai, Nolan",Horizon,Northern Ky.,Jr,INF,,,76,0.215,0.292,0.277,0,0.062,2,3,28.95,7.89,-21.06,0.326,0.258,-5,4
"Rave, John",Missouri Valley,Illinois St.,So,OF,,,172,0.349,0.411,0.577,6,0.228,5,8,11.63,9.88,-1.75,0.368,0.416,12,33
"Rawlings, Keifer",Patriot,Bucknell,Sr,INF,,,125,0.3,0.416,0.41,1,0.11,1,1,27.2,15.2,-12,0.426,0.365,3,18
"Rawlinson, Eli",Missouri Valley,Bradley,Fr,OF,,,103,0.263,0.406,0.525,5,0.262,0,0,29.13,18.45,-10.68,0.348,0.398,5,18
"Ray, Blaine",Big 12,Kansas,Fr,OF,,,13,0.2,0.385,0.2,0,0,0,0,15.38,23.08,7.7,0.25,0.295,0,1
"Ray, Cullen",Sun Belt,Arkansas St.,So,C,,,130,0.207,0.278,0.279,2,0.072,0,0,23.85,5.38,-18.47,0.259,0.251,-9,7
"Ray, Harrison",SEC,Vanderbilt,So,INF,,,69,0.23,0.319,0.311,0,0.081,3,4,28.99,7.25,-21.74,0.341,0.285,-3,6
"Ray, Michael",Southern,The Citadel,Fr,UT,,,19,0.167,0.211,0.167,0,0,0,1,47.37,0,-47.37,0.333,0.177,-3,0
"Ray, Will",Conference USA,Marshall,Sr,INF,,,133,0.28,0.356,0.381,3,0.101,2,2,15.04,9.02,-6.02,0.316,0.327,-1,15
"Raymond, Jacob",Horizon,Oakland,Fr,INF,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Rea, Justin",Mid-Eastern,Coppin St.,So,OF,,,6,0,0,0,0,0,0,0,50,0,-50,0,0,-2,-1
"Ready, Nic",Mountain West,Air Force,Jr,INF,,,204,0.337,0.402,0.691,15,0.354,4,5,23.04,8.82,-14.22,0.375,0.449,20,45
"Reckart, Drew",Atlantic 10,Dayton,Fr,INF,,,8,0.375,0.375,0.375,0,0,1,1,25,0,-25,0.5,0.329,0,1
"Redden, Tucker",AAC,Houston,Jr,C,,,64,0.154,0.274,0.173,0,0.019,0,0,23.44,10.94,-12.5,0.211,0.22,-6,2
"Redmond, Chandler",Big South,Gardner-Webb,Jr,INF,,,164,0.252,0.36,0.576,12,0.324,2,4,25,12.2,-12.8,0.264,0.392,8,28
"Reed, Sherrod",Southwestern,Mississippi Val.,So,P,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Reeder, Nate",Missouri Valley,Evansville,Jr,OF,,,63,0.273,0.355,0.382,0,0.109,1,2,9.52,11.11,1.59,0.306,0.324,-1,7
"Reemsnyder, Jimbo",Conference USA,Old Dominion,Jr,C,,,56,0.192,0.25,0.25,0,0.058,1,1,30.36,5.36,-25,0.286,0.226,-5,2
"Reese, Blake",SEC,Florida,Jr,OF,,,202,0.255,0.381,0.394,3,0.139,12,14,21.78,15.35,-6.43,0.325,0.345,2,26
"Reese, E.P.",Big South,Liberty,Fr,OF,,,9,0.25,0.333,0.375,0,0.125,1,1,33.33,11.11,-22.22,0.4,0.312,0,1
"Reese, Kaycee",Mid-Eastern,Florida A&M,Jr,INF,,,174,0.268,0.38,0.401,4,0.133,0,0,23.56,11.49,-12.07,0.343,0.347,2,23
"Reeser, Nick",Atlantic 10,Saint Louis,Sr,INF,,,162,0.333,0.42,0.478,4,0.145,0,1,15.43,10.49,-4.94,0.378,0.39,8,27
"Regan, Connor",Horizon,Wright St.,So,C,,,3,0,0,0,0,0,0,0,33.33,0,-33.33,0,0,-1,0
"Regine, Rob",Patriot,Army,Fr,INF,,,20,0.176,0.3,0.235,0,0.059,0,1,40,10,-30,0.333,0.255,-1,1
"Reginelli, Ty",Southern,Wofford,Jr,INF,,,22,0.154,0.5,0.154,0,0,2,3,13.64,36.36,22.72,0.2,0.364,1,3
"Reich, Andrew",Colonial,Delaware,So,OF,,,29,0.25,0.379,0.25,0,0,1,1,20.69,13.79,-6.9,0.333,0.302,-1,3
"Reid, Chris",SEC,LSU,Jr,INF,,,63,0.271,0.41,0.292,0,0.021,0,0,19.05,19.05,0,0.351,0.329,0,7
"Reid, Justin",Southern,Furman,Fr,LF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Reilly, Derek",Southland,Houston Baptist,Jr,INF,,,62,0.14,0.383,0.14,0,0,1,1,17.74,25.81,8.07,0.188,0.284,-3,5
"Reimer, JR",Big 10,Northwestern,Sr,P,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Reisinger, Jack",Western Athletic,Seattle U,Sr,C,,,75,0.265,0.333,0.382,1,0.117,0,0,18.67,6.67,-12,0.321,0.315,-1,8
"Reitano, Matt",Big West,UC Irvine,Jr,C,,,89,0.213,0.314,0.347,2,0.134,0,0,20.22,6.74,-13.48,0.255,0.297,-3,8
"Rellihan, Adam",Summit League,Omaha,Fr,OF,,,24,0.167,0.167,0.167,0,0,0,0,25,0,-25,0.222,0.146,-4,-1
"Remy, Max",OVC,Austin Peay,So,INF,,,45,0.293,0.356,0.317,0,0.024,0,0,22.22,6.67,-15.55,0.387,0.304,-1,4
"Renning, David",Sun Belt,UT Arlington,Fr,OF,,,72,0.246,0.361,0.361,1,0.115,0,2,20.83,12.5,-8.33,0.311,0.325,-1,8
"Rensel, John",Mid American,Eastern Mich.,Jr,INF,,,107,0.213,0.327,0.315,2,0.102,1,1,23.36,14.02,-9.34,0.266,0.291,-4,9
"Renwick, Adam",ACC,Clemson,Sr,INF,,,6,0,0.167,0,0,0,0,0,66.67,16.67,-50,0,0.115,-1,0
"Repinski, Zac",Big 10,Nebraska,Sr,OF,,,108,0.27,0.374,0.382,2,0.112,4,4,19.44,12.96,-6.48,0.324,0.336,0,13
"Resk, Dylan",American East,Stony Brook,Jr,INF,,,89,0.171,0.225,0.329,2,0.158,3,3,30.34,4.49,-25.85,0.222,0.24,-7,4
"Revels, Andrew",Northeast,Mt. St. Marys,Fr,UT,,,8,0.333,0.5,0.5,0,0.167,0,0,25,12.5,-12.5,0.5,0.442,1,2
"Revilla, Steven",Conference USA,Fla. Atlantic,Fr,OF,,,14,0,0.286,0,0,0,0,0,28.57,21.43,-7.14,0,0.2,-2,0
"Reyes, Austin",West Coast,Santa Clara,Jr,INF,,,117,0.216,0.303,0.289,1,0.073,0,2,10.26,5.13,-5.13,0.238,0.271,-6,8
"Reyes, Christian",Sun Belt,Little Rock,Jr,INF,,,74,0.184,0.412,0.204,0,0.02,1,3,16.22,16.22,0,0.243,0.318,-1,8
"Reyes, Danny",ACC,Miami (FL),Jr,OF,,,86,0.317,0.349,0.537,4,0.22,2,2,22.09,2.33,-19.76,0.373,0.377,3,14
"Reyes, Ripken",Pac 12,California,Jr,INF,,,106,0.236,0.346,0.326,1,0.09,0,0,14.15,12.26,-1.89,0.274,0.306,-3,10
"Reyes, Wesley",Southwestern,Jackson St.,So,INF,,,183,0.309,0.364,0.507,3,0.198,10,11,8.74,7.65,-1.09,0.314,0.364,4,27
"Reynolds, Alex",ASUN,North Florida,Jr,UT,,,110,0.255,0.336,0.357,2,0.102,0,1,6.36,10,3.64,0.258,0.309,-2,11
"Reynolds, Austin",OVC,Belmont,Sr,C,,,143,0.23,0.296,0.31,1,0.08,1,1,24.48,7.69,-16.79,0.301,0.269,-8,9
"Reynolds, Dylan",Metro Atlantic,Fairfield,So,OF,,,58,0.192,0.276,0.269,1,0.077,0,1,10.34,10.34,0,0.2,0.249,-4,3
"Reynolds, Luke",Conference USA,Southern Miss,Jr,INF,2018,308,162,0.424,0.574,0.754,8,0.33,6,7,13.58,22.22,8.64,0.472,0.546,29,49
"Reynolds, Ryan",Big 12,Texas,So,P,,,191,0.236,0.349,0.331,2,0.095,1,1,21.47,7.85,-13.62,0.299,0.309,-4,19
"Rhame, Kale",Big South,Charleston So.,Fr,OF,,,27,0.077,0.111,0.192,0,0.115,0,0,33.33,3.7,-29.63,0.118,0.13,-5,-1
"Rheams, Zach",Big 12,Texas Tech,Sr,INF,2018,800,142,0.4,0.507,0.765,11,0.365,0,0,17.61,18.31,0.7,0.438,0.522,22,40
"Rhinesmith, Jacob",Conference USA,Western Ky.,Jr,OF,2018,551,161,0.262,0.348,0.482,9,0.22,6,10,18.01,9.32,-8.69,0.269,0.356,3,22
"Ricca, Caleb",Southland,Northwestern St.,So,INF,,,203,0.274,0.355,0.369,2,0.095,15,17,23.65,9.36,-14.29,0.358,0.32,-3,22
"Ricciardi, Dante",Northeast,Bryant,Jr,INF,,,33,0.074,0.133,0.111,0,0.037,1,1,24.24,6.06,-18.18,0.1,0.117,-6,-2
"Rice, Ethan",Southern,ETSU,Sr,INF,,,35,0.222,0.344,0.63,1,0.408,1,1,25.71,14.29,-11.42,0.294,0.396,2,6
"Rice, Keaton",Missouri Valley,Bradley,Fr,C,,,125,0.34,0.434,0.42,1,0.08,2,3,17.6,15.2,-2.4,0.412,0.376,4,20
"Richard, Kelsey",Southland,Northwestern St.,Sr,C,,,154,0.233,0.34,0.45,6,0.217,0,0,26.62,8.44,-18.18,0.286,0.341,1,20
"Richards, Jabari",Southern,Furman,Jr,OF,,,140,0.25,0.309,0.461,5,0.211,7,8,18.57,6.43,-12.14,0.278,0.329,-1,16
"Richards, Jairus",Big West,Cal St. Fullerton,Jr,OF,,,100,0.282,0.378,0.4,0,0.118,1,1,15,10,-5,0.343,0.344,1,13
"Richardson, Cayman",ACC,Virginia,So,INF,,,133,0.228,0.31,0.263,0,0.035,6,6,11.28,9.02,-2.26,0.26,0.264,-8,8
"Richardson, Matt",Pac 12,Utah,Fr,INF,,,135,0.185,0.258,0.252,1,0.067,3,5,15.56,7.41,-8.15,0.214,0.232,-12,5
"Richardson, TJ",Big South,Presbyterian,Sr,C,,,130,0.27,0.349,0.296,0,0.026,0,1,22.31,9.23,-13.08,0.36,0.295,-4,11
"Richmond, Jake",Horizon,Northern Ky.,Sr,INF,,,106,0.268,0.425,0.549,6,0.281,5,8,30.19,16.98,-13.21,0.356,0.415,7,20
"Richter, Tommy",Colonial,Col. of Charleston,Sr,INF,,,166,0.232,0.291,0.305,2,0.073,3,7,6.63,6.02,-0.61,0.237,0.266,-10,11
"Ricotta, John",Mid American,Ball St.,Jr,1B,,,128,0.21,0.336,0.295,1,0.085,0,0,23.44,13.28,-10.16,0.276,0.291,-5,11
"Ricupito, Michael",West Coast,Pacific,Jr,INF,,,21,0.158,0.238,0.211,0,0.053,0,0,33.33,4.76,-28.57,0.25,0.21,-2,0
"Riddick, Dwight",Mid-Eastern,Norfolk St.,So,INF,,,11,0,0.182,0,0,0,0,0,36.36,18.18,-18.18,0,0.126,-2,-1
"Riddick, Micah",Atlantic 10,St. Bonaventure,Sr,OF,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Rider, Zach",Southland,McNeese,Jr,P,,,2,0.5,0.5,0.5,0,0,1,1,50,0,-50,1,0.439,0,0
"Ridley, Colin",American East,Maine,Jr,OF,,,103,0.272,0.324,0.38,2,0.108,1,4,19.42,5.83,-13.59,0.319,0.307,-2,10
"Riedel, Jeff",Mid American,Ball St.,Sr,OF,,,189,0.352,0.444,0.516,3,0.164,11,18,12.17,10.05,-2.12,0.396,0.415,13,36
"Riera, Santiago",Metro Atlantic,Manhattan,Fr,INF,,,2,0,0,0,0,0,0,0,50,0,-50,0,0,-1,0
"Riesner, Mikey",Colonial,Hofstra,Sr,INF,,,145,0.268,0.343,0.378,1,0.11,3,5,31.72,6.21,-25.51,0.407,0.318,-2,16
"Rieves, Wendell",Southwestern,Mississippi Val.,Jr,INF,,,166,0.261,0.313,0.359,2,0.098,4,7,28.92,6.02,-22.9,0.365,0.295,-6,15
"Rigby, Paxton",ACC,Georgia Tech,So,INF,,,4,0,0,0,0,0,0,0,50,0,-50,0,0,-1,-1
"Riggins, Austin",Big 10,Penn State,Jr,OF,,,5,0,0,0,0,0,0,0,80,0,-80,0,0,-1,-1
"Righter, Randy",Mid American,Bowling Green,Sr,INF,,,152,0.338,0.362,0.54,5,0.202,0,1,9.87,3.95,-5.92,0.339,0.377,5,24
"Riley, Brandon",ACC,North Carolina,Jr,OF,2018,423,186,0.347,0.457,0.51,3,0.163,4,8,12.37,17.74,5.37,0.381,0.415,13,35
"Riley, Kevin",Big West,CSUN,Sr,INF,,,188,0.25,0.282,0.386,5,0.136,3,4,23.94,1.6,-22.34,0.302,0.287,-8,15
"Rinaldi, Chris",Patriot,Holy Cross,So,INF,,,129,0.314,0.419,0.448,2,0.134,12,13,20.16,11.63,-8.53,0.403,0.382,5,21
"Rios Jimenez, Wallace",Southwestern,Alcorn,Sr,INF,,,209,0.23,0.417,0.309,2,0.079,3,6,16.75,22.01,5.26,0.282,0.342,1,27
"Rios, Gustavo",Southwestern,Alabama St.,Sr,1B,,,174,0.341,0.454,0.478,4,0.137,1,1,10.34,14.94,4.6,0.358,0.406,10,32
"Rios, Kekai",Big West,Hawaii,Jr,C,2018,845,136,0.312,0.43,0.339,0,0.027,0,0,18.38,15.44,-2.94,0.395,0.353,2,19
"Ritchie, Nolan",Southland,Abilene Christian,Jr,INF,,,56,0.265,0.339,0.327,0,0.062,2,4,16.07,10.71,-5.36,0.317,0.297,-2,5
"Ritter, Luke",Missouri Valley,Wichita St.,Jr,INF,2018,1114,176,0.331,0.403,0.497,5,0.166,4,4,17.61,7.95,-9.66,0.378,0.386,8,29
"Rivas, Alfonso",Pac 12,Arizona,Jr,1B,2018,113,158,0.331,0.399,0.515,4,0.184,4,4,18.35,9.49,-8.86,0.383,0.388,7,26
"Rivas, Steven",Big West,Long Beach St.,Fr,OF,,,60,0.296,0.367,0.333,0,0.037,1,1,23.33,10,-13.33,0.4,0.315,-1,6
"Rivera, Eric",Conference USA,Fla. Atlantic,So,OF,,,212,0.296,0.404,0.42,4,0.124,7,9,9.43,11.32,1.89,0.307,0.363,5,31
"Rivera, Gabe",ACC,Miami (FL),Fr,OF,,,51,0.279,0.392,0.442,1,0.163,0,1,25.49,7.84,-17.65,0.379,0.367,1,8
"Rivera, Josue",Mid-Eastern,Bethune-Cookman,Fr,OF,,,4,0,0,0,0,0,0,0,50,0,-50,0,0,-1,-1
"Rivera, M",Mid-Eastern,Delaware St.,Fr,3B,,,145,0.31,0.438,0.414,0,0.104,5,7,17.24,6.21,-11.03,0.391,0.382,6,23
"Rivera, Milton",Mid-Eastern,N.C. A&T,Sr,INF,,,190,0.265,0.319,0.418,5,0.153,8,12,17.37,5.79,-11.58,0.296,0.317,-3,20
"Rivera, Santino",Big West,Long Beach St.,Fr,INF,,,147,0.217,0.366,0.243,0,0.026,0,1,19.05,15.65,-3.4,0.287,0.294,-5,13
"Rivera, Steven",Southland,A&M-Corpus Chris,Fr,SS,,,72,0.234,0.31,0.25,0,0.016,0,0,13.89,6.94,-6.95,0.278,0.26,-5,4
"Rivera, Yan Carlo",Atlantic 10,La Salle,Sr,INF,,,51,0.256,0.373,0.419,1,0.163,4,4,37.25,11.76,-25.49,0.435,0.349,1,7
"Rivers, Kieton",Sun Belt,Coastal Carolina,Jr,OF,,,184,0.262,0.376,0.45,5,0.188,9,10,24.46,13.59,-10.87,0.34,0.36,4,26
"Rivoli, Brendan",ACC,Virginia,Fr,C,,,78,0.236,0.295,0.417,2,0.181,1,2,20.51,5.13,-15.38,0.278,0.307,-2,8
"Rizer, Johnny",Big 12,TCU,Jr,OF,,,121,0.24,0.364,0.39,1,0.15,5,7,14.05,15.7,1.65,0.277,0.333,0,15
"Rizk, Ryan",Big South,Charleston So.,Fr,INF,,,145,0.238,0.289,0.277,0,0.039,1,2,20,6.9,-13.1,0.301,0.253,-10,8
"Roach, Brendan",Atlantic 10,Saint Josephs,Jr,C,,,1,0,0,0,0,0,0,0,100,0,-100,NA,0,0,0
"Roark, Nick",Summit League,Oral Roberts,Sr,INF,,,201,0.326,0.406,0.442,3,0.116,6,8,11.94,10.45,-1.49,0.363,0.371,6,31
"Robb, Ryan",Mountain West,Air Force,Sr,INF,,,199,0.337,0.382,0.436,1,0.099,15,22,16.08,7.04,-9.04,0.397,0.354,3,27
"Robbins, C.",Metro Atlantic,Saint Peters,Fr,SS,,,79,0.254,0.329,0.352,0,0.098,2,3,21.52,10.13,-11.39,0.333,0.302,-2,7
"Robbins, Dakota",Conference USA,Marshall,Sr,C,,,104,0.281,0.356,0.427,2,0.146,1,1,28.85,9.62,-19.23,0.383,0.338,0,13
"Robbins, Grant",Mountain West,UNLV,So,OF,,,188,0.265,0.36,0.333,2,0.068,3,5,11.17,10.64,-0.53,0.295,0.315,-3,20
"Roberts, Chad",Horizon,Northern Ky.,Sr,INF,,,174,0.309,0.385,0.546,10,0.237,1,2,14.94,10.92,-4.02,0.314,0.395,9,30
"Roberts, Cody",ACC,North Carolina,Jr,C,2018,325,169,0.275,0.358,0.401,3,0.126,1,2,19.53,10.65,-8.88,0.33,0.332,0,20
"Roberts, Houston",Big West,UC Davis,Jr,C,,,9,0,0.111,0,0,0,0,0,44.44,11.11,-33.33,0,0.077,-2,-1
"Roberts, Jack",Colonial,Elon,Fr,INF,,,25,0,0.28,0,0,0,0,0,28,12,-16,0,0.198,-3,0
"Roberts, Nick",Pac 12,Washington,So,INF,,,14,0.091,0.167,0.091,0,0,0,0,35.71,7.14,-28.57,0.167,0.131,-2,-1
"Robertson, Chandler",AAC,UCF,Jr,OF,,,89,0.194,0.318,0.208,0,0.014,0,0,17.98,13.48,-4.5,0.241,0.254,-6,5
"Robertson, Dylan",West Coast,Saint Marys (CA),Jr,INF,,,45,0.25,0.333,0.425,2,0.175,1,1,24.44,8.89,-15.55,0.296,0.331,0,5
"Robertson, Payton",Southland,Lamar,So,INF,,,45,0.122,0.163,0.22,1,0.098,1,1,35.56,2.22,-33.34,0.167,0.17,-6,-1
"Robertson, Tyler",Conference USA,Western Ky.,Sr,INF,,,128,0.248,0.317,0.39,3,0.142,0,1,21.09,9.38,-11.71,0.28,0.303,-3,12
"Robertson, Will",Big East,Creighton,So,OF,2019,,150,0.295,0.373,0.583,8,0.288,3,3,15.33,8.67,-6.66,0.304,0.402,8,27
"Robinette, Lane",Ivy League,Columbia,Sr,C,,,92,0.189,0.27,0.311,2,0.122,1,1,15.22,2.17,-13.05,0.19,0.256,-6,5
"Robinson, Aaron",Mid-Eastern,Norfolk St.,Fr,C,,,141,0.325,0.397,0.47,1,0.145,0,0,21.99,9.93,-12.06,0.407,0.369,4,21
"Robinson, Andrew",Southern,Western Caro.,So,OF,,,105,0.155,0.196,0.186,0,0.031,1,1,17.14,3.81,-13.33,0.19,0.174,-14,-1
"Robinson, Caleb",Southern,Western Caro.,Sr,INF,,,178,0.244,0.295,0.396,5,0.152,3,5,27.53,5.62,-21.91,0.318,0.3,-5,16
"Robinson, Chase",OVC,Jacksonville St.,So,OF,,,79,0.188,0.244,0.319,3,0.131,0,0,31.65,6.33,-25.32,0.227,0.244,-6,4
"Robinson, Christian",Pac 12,Stanford,Fr,OF,,,63,0.236,0.302,0.436,0,0.2,1,1,31.75,9.52,-22.23,0.351,0.309,-1,6
"Robinson, Daniel",Mid American,Central Mich.,Jr,OF,2018,884,173,0.312,0.41,0.461,5,0.149,10,13,8.67,14.45,5.78,0.31,0.377,6,27
"Robinson, Dylan",Atlantic 10,Massachusetts,Jr,OF,,,9,0.125,0.222,0.125,0,0,0,1,44.44,0,-44.44,0.25,0.178,-1,0
"Robinson, Eric",Mid-Eastern,N.C. Central,Fr,INF,,,8,0.167,0.375,0.167,0,0,0,0,25,12.5,-12.5,0.25,0.286,0,1
"Robinson, Griffin",Atlantic 10,Saint Louis,Jr,OF,,,21,0.118,0.238,0.118,0,0,0,0,9.52,14.29,4.77,0.125,0.182,-3,0
"Robinson, Jaron",OVC,Murray St.,Jr,INF,,,160,0.296,0.39,0.474,5,0.178,7,7,11.88,13.13,1.25,0.31,0.373,5,25
"Robinson, Jay",Southland,New Orleans,Sr,INF,,,197,0.247,0.339,0.325,1,0.078,8,12,11.68,7.61,-4.07,0.278,0.3,-6,18
"Robinson, Luke",Southern,Western Caro.,So,C,,,117,0.255,0.33,0.324,1,0.069,1,1,22.22,4.27,-17.95,0.329,0.295,-4,10
"Robinson, Luke",Patriot,Lafayette,Sr,OF,,,156,0.323,0.429,0.523,6,0.2,8,9,26.92,14.1,-12.82,0.439,0.41,10,29
"Robinson, Mason",Conference USA,Louisiana Tech,Jr,OF,,,187,0.217,0.283,0.283,3,0.066,3,6,16.58,6.42,-10.16,0.246,0.255,-13,10
"Robinson, Patrick",Ivy League,Harvard,Jr,OF,,,104,0.372,0.423,0.553,4,0.181,3,3,22.12,7.69,-14.43,0.456,0.417,7,20
